,tpEurope_cluster1,tpEurope_cluster2,tpEurope_cluster3,tpEurope_cluster4,tpEurope_cluster5
1969-08-25,7.481474720634745e-05,-4.113447845354085e-05,0.0004225555197388289,-3.482351340573538e-05,-0.00010949646961697989
1969-08-26,0.00023340638177973073,-4.996385092599166e-05,0.000225506432957848,-1.730758547422696e-05,-9.648280377574657e-05
1969-08-27,0.00019720323427599903,-5.0665044336165656e-05,0.00017682700754750272,-3.5149421648667565e-05,-0.00017183242489898876
1969-08-28,0.00012906068291743974,-6.523938418539631e-05,0.00010639359559194093,7.503694770654042e-06,-0.00019223656435615215
1969-08-29,0.00016159359119797138,-5.442882423014628e-05,-4.318343110970548e-05,-2.8830206513500345e-05,-0.00021502220377531654
1969-08-30,9.503332803980144e-05,-2.3495773558822007e-05,-3.175751014213951e-05,9.301890492925573e-06,-0.00021390426712849438
1969-08-31,-7.035750255242554e-05,0.00016136068147252477,2.118630280561473e-05,2.846822286890626e-05,-0.0002079795649257063
1969-09-01,-9.387793542417296e-05,0.00023748949091168437,-7.531777799855581e-05,7.688376062420697e-06,-0.00019881464798932405
1969-09-02,-7.632382590912446e-05,0.00013548173026510572,-7.5352760758595e-05,-4.525070698292427e-06,-0.00016477875677225738
1969-09-03,-5.66001172852105e-05,4.3085999387677735e-05,-6.184521542967039e-05,-1.3849765374200154e-05,-0.00013693543505892923
1969-09-04,-4.382740524816968e-05,-1.1472189249263992e-05,1.0320488301544855e-05,-3.917151018855779e-06,-0.00015455799832494565
1969-09-05,-7.641857416120153e-05,-1.112859010932116e-05,2.8295143301878965e-05,-6.437813585546028e-07,-0.0001881613692941477
1969-09-06,-6.201706730284036e-05,-2.429251484691231e-05,4.981220657993561e-05,9.852163788621903e-06,-0.00017053682250687733
1969-09-07,-9.4002194419265e-05,-5.163887297039173e-06,3.925355690559106e-05,2.860680693290947e-05,-0.00010946074542246636
1969-09-08,-9.16059003454382e-05,-2.840509608852675e-05,-2.1774039706132268e-05,2.994035491929134e-05,-5.390124983657355e-05
1969-09-09,-9.13588079757586e-05,7.109902034944754e-06,-2.1897735752577784e-05,1.2559449448772729e-05,0.0002648670878272963
1969-09-10,-7.06620849096386e-05,6.908161412962358e-05,0.00027129107838681755,-4.7077537397059055e-06,6.709167219917535e-05
1969-09-11,-4.753281137782121e-05,0.0004004148929701212,0.00029195511363371175,-2.3019612959371378e-05,9.34568274922676e-05
1969-09-12,-2.0277683414570655e-05,0.00047719041153749294,6.789395187092397e-05,-2.140729859473748e-05,-8.590183201927759e-05
1969-09-13,-4.1904178763358626e-05,0.00028839084885609254,5.618132171595397e-05,1.3584683958148051e-05,-0.00022668452559270865
1969-09-14,-5.508559615714358e-05,0.0003492223433119307,0.00029812042562188547,-3.3360180249397025e-05,-0.00015723575618521583
1969-09-15,-4.452718844060756e-05,5.367467017341166e-05,0.00031014290061162874,-3.8981867825365685e-05,-0.00022801770756169073
1969-09-16,-4.1199474990943396e-07,6.301753134222832e-05,9.469763290670273e-05,-3.5957637517653476e-05,-0.000133391204751291
1969-09-17,-3.773147535982577e-05,3.167289028003856e-05,0.00010294905078286486,-4.427442362884472e-06,-3.60233011386394e-05
1969-09-18,-2.4416517545156536e-05,0.00011076767835959734,6.001760420088874e-05,3.4197766903586044e-05,-7.167613013583315e-05
1969-09-19,-4.121518899457539e-06,1.4032441697157394e-06,6.696697934930282e-05,2.4494401708483344e-05,-0.00017027122860134223
1969-09-20,-1.3046950651031628e-05,-8.83189367705106e-05,0.00014430091703102884,6.538865995881921e-06,2.6478060097371676e-05
1969-09-21,5.5389388512855616e-05,-0.0001202217262335102,-1.4924175390693339e-05,2.5694267411120115e-05,0.00010638534273672337
1969-09-22,9.091843041540424e-05,-0.00012308935268368632,8.715100102311176e-06,3.4427306777124416e-05,-9.215908834112503e-05
1969-09-23,-3.18101077746163e-05,-0.00012997950313942128,-5.2497104057204126e-05,5.480575852454496e-05,-2.2961089469638037e-05
1969-09-24,-9.879959194759951e-05,-0.00012219522617787332,-8.903796286669247e-05,3.7999118984283194e-05,0.00014290278571044314
1969-09-25,-7.761593561896195e-05,-0.00012916150102373585,-7.15698565156559e-05,2.285746325010637e-05,-5.675499317514008e-05
1969-09-26,-3.5294222237961376e-05,-0.0001356013408981344,-6.798796374230471e-05,2.8205510148659087e-05,5.002534481570911e-05
1969-09-27,0.0001350855609092227,-0.0001349717232238324,-9.437213634620841e-05,3.243480338051188e-05,-0.0001347964878285249
1969-09-28,-1.773064321149073e-05,-4.358936475423353e-05,-0.00011314492368213531,5.7111953496554454e-05,0.0003212640527427301
1969-09-29,3.0754680682635986e-05,8.161991968132839e-05,-0.00013625929712451096,1.4613630111985758e-07,-6.500977125022421e-05
1969-09-30,-2.373505108348137e-05,4.523258423773618e-05,-8.606896584136656e-05,1.8358488620509199e-06,-1.6536333444298325e-05
1969-10-01,8.470152634629514e-05,-6.076377602842234e-05,0.00011331150339373794,-1.2700217732183236e-05,-4.409229905330066e-05
1969-10-02,3.2500693235840386e-05,-0.00010726757645976016,-2.8818497652445197e-05,4.181334920647404e-05,1.4248966759317042e-05
1969-10-03,-4.305335606498919e-05,-2.5845206235576818e-05,-9.66013721538585e-05,5.608688621762356e-05,-0.00010630947406139816
1969-10-04,-5.727877731906116e-05,-2.6266293682372192e-05,-0.00012114490400044323,3.950179318524076e-05,-0.0001613877062962813
1969-10-05,-7.951756980791069e-05,-6.377273626976494e-05,-0.00010990562981546161,6.871830032343203e-05,-7.78001038927816e-05
1969-10-06,-9.278000574006186e-05,-0.00012981368244953316,-7.723464818354929e-05,2.3819171635160772e-05,0.0001979024586115743
1969-10-07,-9.526170252767634e-05,-0.00013364806207784408,-0.00014456791751388444,3.6138861259146166e-05,0.00010570255571732316
1969-10-08,-7.155084804480471e-05,-0.00014020758007145975,-0.000153736973209468,2.0316240141464866e-05,0.00041048822271563806
1969-10-09,-8.986566982324882e-05,-0.0001465732282473403,-0.00014075969174417546,2.0234215553357098e-05,-0.00016562314822245652
1969-10-10,-0.00010036807930654026,-2.2103438798763728e-05,-7.900557117748849e-05,1.0046587698184734e-05,-0.0002564476741500445
1969-10-11,-8.63951272074302e-05,9.945979442406098e-05,-5.092810720086452e-05,1.2785428495576556e-05,-0.00028306407953627836
1969-10-12,-9.750121771388322e-05,7.400373058934643e-05,-2.640810365379029e-05,2.9546020774066293e-05,-0.00015988181982163482
1969-10-13,-9.779774882173735e-05,0.00020723820626250932,-1.849033028991419e-05,1.0299195218870675e-05,-5.359220698894109e-05
1969-10-14,-9.146516093135218e-05,-4.438422097850355e-05,-2.7294067452189582e-05,-7.550143799392951e-06,5.480341520808739e-05
1969-10-15,-9.575753258257903e-05,-9.041358602548728e-05,-1.2364692596987127e-05,-1.3782732604126822e-05,0.00036801156698089605
1969-10-16,-9.08808699646642e-05,5.611669873628772e-05,-2.178909850386278e-05,2.1183061730000188e-05,0.00030783455052333373
1969-10-17,-9.947962543282646e-05,0.0002209060307151097,5.854900218483315e-05,3.486095460519363e-05,0.00010530627459310449
1969-10-18,-9.851951579577807e-05,0.0004590413342496713,-8.646805991328813e-05,1.4378510223577208e-05,2.5035506721770833e-05
1969-10-19,-9.780846066256496e-05,0.00026439478729100733,-0.00010172176248539466,1.4044717493193505e-05,-0.00015153342382468954
1969-10-20,-9.934897015355032e-05,-1.0395406564289374e-05,-7.152735464987972e-05,1.378741994534546e-05,-0.0002123107589932532
1969-10-21,-9.622045904872046e-05,-0.00012409325293184293,-1.7006537719407252e-05,1.0728241629779173e-05,-0.0002408406252526762
1969-10-22,-6.0227029005692736e-05,-0.00015343449744924465,-3.8829789311766965e-05,-1.957270940707805e-06,-0.00010617280542093407
1969-10-23,-3.332455483126243e-05,-0.00018395431879935365,-0.00014636811383475376,-3.427485691301414e-07,0.00023425909946410843
1969-10-24,2.3986306287143696e-05,-0.00019674352725243673,-0.00011705952629502318,-1.4370987494705364e-05,-0.00013836155374643294
1969-10-25,-2.7460356266203087e-05,-0.00019111029688528296,6.269013406742253e-05,2.5383634439863507e-05,-6.0099007377974223e-05
1969-10-26,-6.676557178716806e-07,-0.00019921682647441248,-2.4519841458089205e-05,7.517371926074885e-05,-0.00018413310865197512
1969-10-27,-4.130001334318487e-05,-0.00020176875533188597,-0.00013983027070468723,5.3028666862922116e-05,-0.0001599855692321371
1969-10-28,-5.735712867929135e-05,-0.00020025800361938773,-0.0001446980694171379,5.597361534381839e-05,4.575784867904233e-05
1969-10-29,7.724772821136674e-05,-0.00019425878891605428,-0.00013913041330472018,2.3022047355523393e-05,-0.00016599794539099897
1969-10-30,1.5201090271697704e-05,-0.00020209172475137103,-8.186097126083516e-05,9.989960573722883e-06,-0.00019082411013123435
1969-10-31,-1.6800081124401445e-05,-0.00020513637098828647,-0.00010948102501668613,1.951812465917371e-05,-0.00015496411530584858
1969-11-01,5.061024424124034e-05,-0.00020266057263098564,-0.00016635003225484856,3.4841003289841206e-05,-2.0983081592261504e-05
1969-11-02,5.7899961569743184e-05,-0.00019803674217543383,-0.00016844150911040764,-5.14532614901306e-06,0.00036886268158221484
1969-11-03,0.00011595297526433094,-0.00015478348434223732,-0.00016292655409253878,-2.9129971091358996e-05,0.0004911491047323612
1969-11-04,0.00011728657238596386,-0.00012686427172965432,-0.0001609239161839468,-2.961313446089947e-05,-0.00011900022453838477
1969-11-05,-3.99857990972504e-06,-0.00011971391994146263,-5.366130591943828e-05,-2.4642225738318838e-05,-0.0001676062196151259
1969-11-06,-5.3925720572684464e-05,0.00010677917672410763,-4.347919131210114e-05,-1.2595799953914307e-05,-0.00017215787087244549
1969-11-07,2.976741935535827e-05,0.00027313271131335304,-8.405106241517107e-05,6.383192204886889e-06,0.00021621997058437852
1969-11-08,0.00011596733326939916,6.3898280354242444e-06,0.00020638421757723823,5.411004279467481e-06,0.00011025116723234871
1969-11-09,0.00016735904623236384,-7.273570657261069e-06,-1.1196430599586557e-05,-1.8398036956185422e-05,0.0002507105059963807
1969-11-10,0.0001278482558097569,-9.821098252229845e-05,-9.860131034426428e-05,-5.883881053683909e-06,-2.546783051164091e-05
1969-11-11,4.9179076518874595e-05,0.0005033496490911591,-0.00016147691649864406,1.9163410570435146e-05,8.309301947036863e-05
1969-11-12,0.00013304178661018625,0.0004713337747922707,-0.0001241107144993676,-1.738047449543674e-05,0.0001316201729482336
1969-11-13,2.4333647042417393e-05,0.00017808404647984372,-2.806549929651231e-05,2.5029133451576142e-05,-2.1894006685511412e-05
1969-11-14,7.994747810022895e-06,7.97455404183821e-05,0.00011757903649327434,-1.591907412818741e-05,-4.6630375235248336e-05
1969-11-15,5.130582486460768e-05,-5.4948687012909455e-05,-7.98449692362992e-05,-3.2467764165614195e-05,3.5872947931828354e-05
1969-11-16,1.9721708458684733e-05,-8.505210120319592e-06,-0.00016921004908630348,-2.5959332868214813e-05,7.02937200739176e-05
1969-11-17,4.9522184356983575e-05,-8.106781729072194e-05,1.0324544512871646e-05,-3.496130919690571e-05,-0.00017116349134475525
1969-11-18,5.7464978084603886e-05,-0.00013072761502695823,2.844394132936429e-05,-6.091494903836639e-06,-0.00014735413522993368
1969-11-19,5.6100959881021565e-05,-4.1637325172172034e-05,-0.00011976483409708602,3.075797534153746e-05,-7.235770299102604e-05
1969-11-20,3.662673595150807e-05,9.581505673361164e-05,-4.941837950415881e-05,2.04792933724491e-05,-3.6183545396715565e-05
1969-11-21,-5.296253992306492e-05,0.00010357344683605689,-6.590509585321244e-05,-1.156692011682619e-05,5.297025182908105e-05
1969-11-22,-1.935062154424844e-05,0.00038079492007901997,-4.215314756257575e-05,-2.6982608712313675e-05,0.00020971071218385377
1969-11-23,-7.60745318034706e-06,0.0004502077155871203,-9.573001055696588e-05,-8.390122179864376e-06,-0.0002186669048284626
1969-11-24,0.00011487111357236025,0.00028402786957450676,5.8911990269519365e-05,9.110364977851943e-06,-0.00025596280566398457
1969-11-25,9.563758525238702e-05,8.429987389831317e-05,0.00032592945829191405,2.8417771142013006e-06,-0.0002634763450730071
1969-11-26,0.0001196284347315808,-9.031512109734918e-05,0.0005042813832931355,9.734838673102e-06,-0.00018235978301762645
1969-11-27,2.869236791375614e-05,-0.00017108095693667288,0.0001807004144401208,6.197787309278955e-05,-1.5707794268401718e-05
1969-11-28,8.162312590308115e-05,-9.51395655234397e-05,-0.0001634780456633975,9.290916833406097e-05,-9.943890402399934e-05
1969-11-29,1.3058309611329702e-05,2.6870390781471098e-05,5.837964028789682e-05,6.855515968095137e-05,-0.0002000802788397912
1969-11-30,-5.2319492494937374e-05,-3.8883386325732086e-05,0.0004530506950706899,4.1458167576332654e-05,-0.0001611227966704354
1969-12-01,-2.910884346911569e-05,-0.00013696758216999176,0.0006044918215855479,1.4370978356500436e-05,-0.00010362291865527839
1969-12-02,4.7872941527389675e-05,-0.00012122085363875142,0.0004100390427204205,2.2884606130328505e-05,5.558980154351171e-05
1969-12-03,6.794283152861308e-05,-7.136770581617422e-06,-2.643027215040571e-05,6.854738607468041e-05,5.212364592247463e-05
1969-12-04,9.805235694598186e-06,-2.1887813537125336e-05,0.00020760386203655946,4.809928958108413e-05,-0.00016357070672462533
1969-12-05,-3.269542742015557e-05,-0.00012229554456992994,0.0005892851802139208,-1.2489008216539992e-05,-1.942409903245714e-05
1969-12-06,2.8168603040196526e-05,-9.103671708082448e-05,0.0006055664896227689,-1.1255844245445684e-05,-0.0001739566163313455
1969-12-07,5.8178557847737165e-05,-0.00014543131499451215,0.0002830045544188484,1.7322735616927545e-05,-7.403582805880773e-05
1969-12-08,-4.2246164530334454e-05,-0.00016405248237387948,0.00036151566856424273,3.144674496646931e-06,-0.00021165296733091486
1969-12-09,-7.67179096120514e-05,-0.0001939729727767707,0.00019258404110033254,2.0475781409224334e-05,-0.00017457632869357528
1969-12-10,-8.339298382384713e-05,-0.00017789184490809955,0.00014829745793761253,-8.634129815444412e-06,3.937091633695397e-05
1969-12-11,-7.285540966216241e-05,-0.00014797240565780407,5.2601596299286844e-05,-1.004345598443291e-05,-0.00013975983412744993
1969-12-12,-6.368230865017091e-05,-0.00015835969772934238,-0.0001373129584909472,4.355031749443936e-06,-0.0001140751256051866
1969-12-13,-5.6264556672574216e-05,-0.00015884380596593528,-0.0001068577342785622,-1.597298316654136e-05,0.0004298299910712109
1969-12-14,-9.04169218113467e-06,-2.3443768152287996e-05,-8.565173332314275e-06,-4.695492248823122e-05,0.0003662528020234507
1969-12-15,4.501890434721713e-05,-6.134935189874931e-05,6.732116901319739e-05,-3.536149688722568e-05,-3.808555994299613e-05
1969-12-16,-6.095924306817588e-06,-3.5467875518068015e-05,0.0002251090111429899,1.680334387658068e-06,7.319778999297156e-05
1969-12-17,-3.8558567043862195e-05,-1.7570634290607782e-05,-8.822353916693077e-05,7.017956712195772e-05,-3.096113556398156e-05
1969-12-18,6.344945901915785e-06,-5.0266847683427076e-05,3.47386851577332e-05,3.719973624129158e-05,2.8729090092847534e-06
1969-12-19,-5.4333841442046536e-05,-0.00010174926809218432,0.00045127085886264266,-1.0364224760474935e-06,0.0001430362584599123
1969-12-20,-5.770855434135307e-05,-0.00014493610962279237,0.00021711315691888832,2.8553975015335728e-05,0.00041074698676900226
1969-12-21,-3.1588817392110916e-05,-0.00011258172231522885,-1.8267633924319528e-05,2.2534252374450997e-05,0.00036123449897982734
1969-12-22,2.8745201043355354e-06,-0.00010496865739949847,-0.00012473943541097272,-4.0160029825595705e-06,1.8820054401144033e-05
1969-12-23,-1.846642298483235e-05,-0.00017033084967696199,8.727872921222626e-05,-1.084512552746984e-05,-4.777342231159928e-05
1969-12-24,-5.127664118135956e-05,-2.4024809593372813e-05,8.812727487143535e-05,-1.0150864645559528e-05,1.3553450756116342e-05
1969-12-25,-4.483613343413098e-05,9.993464883922495e-05,-7.05760060123088e-05,1.9355510504036366e-05,-0.0001525539985572918
1969-12-26,-7.722464527606783e-05,-7.32044714402737e-05,5.013399627679997e-05,1.5444095205128103e-05,-0.0002500423256951821
1969-12-27,-8.37314265252518e-05,-0.00014138353932796084,0.00029660656976004864,1.7378881602003717e-06,-0.00019642752648928784
1969-12-28,-6.404228335887518e-05,6.669442885732377e-05,0.00029674049016178506,-2.763793796988748e-05,4.729741113757383e-05
1969-12-29,-6.346009252545319e-05,0.0003702542717017777,8.036028630335695e-05,-6.538152082488008e-06,-0.00017365131189472612
1969-12-30,-7.107634703924278e-05,0.0003917163036605861,0.00014406339866888774,2.193050077245868e-05,-0.00026132501271534784
1969-12-31,-6.764673977475865e-05,0.00016733012711297104,0.00025583993407387093,3.1194378462263664e-05,-0.00024774776110489963
1970-01-01,-3.4740243329741746e-06,-9.926339548355753e-05,0.00032856726197936186,1.8990357912211752e-05,-0.0002059227923672678
1970-01-02,4.145097827868648e-05,0.0006366131693432705,3.751785034696942e-05,7.59230748316872e-05,-0.00016044002017961162
1970-01-03,1.5296020493636475e-05,0.0005618493411537442,-4.495089734560331e-05,7.217261172070183e-05,-0.00012537254483376307
1970-01-04,1.192470605440525e-06,0.0006937080825696212,4.602592109086832e-05,1.352294047206722e-05,-0.00020211591990783843
1970-01-05,6.0998548194731445e-05,0.00034675654583296085,0.00013188017535388028,1.8332723663587892e-05,-0.00014262061314618927
1970-01-06,2.1686983562449048e-05,7.848780047817974e-05,0.0003272624352253069,5.0629036587868585e-05,-0.00022782902777722172
1970-01-07,-3.4730499721569885e-05,0.0003696725628373414,0.00034596401628330997,4.5889293237109976e-05,-6.94440783561894e-05
1970-01-08,-2.839899119374122e-06,0.000616068233453898,-9.580842668348285e-05,8.10565959573859e-05,-2.8841440350084596e-05
1970-01-09,6.365099784322865e-06,0.0004211001783029041,-0.00012495966768795178,4.0235914871559996e-05,-4.0682805052752734e-05
1970-01-10,-1.8876374233123233e-05,0.0007186791874193993,-6.569722255528814e-05,3.7225734861317114e-06,-8.137684445526818e-05
1970-01-11,-1.8865515178941574e-05,0.0006346555145108372,-4.26804860849009e-06,-9.738553925031958e-06,-2.1163527680244424e-05
1970-01-12,-2.7414803465359107e-05,0.00021356995219960095,0.0003181821212830826,-1.314883719866409e-05,-3.7602740079139956e-05
1970-01-13,8.173217000050576e-07,0.00047198442694269707,0.00012171154543768062,-8.54006443177253e-06,1.890071729232139e-05
1970-01-14,-1.3430460859281322e-06,0.00042871355869054966,-8.69498025251219e-06,6.754576604180989e-06,-6.572020156392362e-05
1970-01-15,1.8917039464024783e-05,0.00010874070236590868,0.0001607653109593681,-1.3876654576367236e-05,-0.00013676042100142476
1970-01-16,4.9229571232860925e-05,3.366891213784456e-05,0.000471858176280893,-4.7400042356821575e-05,-0.0001229499723072615
1970-01-17,3.128128737246091e-05,0.0004034374147991619,0.00023386948512037477,1.5742903710895192e-05,7.650677564205926e-05
1970-01-18,3.6725658406474044e-07,0.0001316632186984413,-5.820194057097138e-05,5.571591460103249e-06,0.00010089998989812701
1970-01-19,-4.811944063587577e-05,0.0001175525005900249,-8.552290242344464e-05,2.415338848806441e-05,0.0001146187842532029
1970-01-20,-6.808550007605383e-05,-3.200567061266523e-05,-0.00011091698648933226,1.830591385378251e-05,0.00022280054083979246
1970-01-21,-7.435649060266086e-05,4.845109947487213e-06,-8.911722865222777e-05,7.3414096709428835e-06,0.00017471841790608802
1970-01-22,-5.340281663288493e-05,0.00020872975955267342,-8.734687990939562e-05,-6.9711020732459464e-06,0.00012271737722238972
1970-01-23,-5.310455966788736e-05,0.00013524286464928052,-8.396349616663695e-05,-1.419506797169354e-05,3.476386495168321e-06
1970-01-24,-2.9916738931794496e-05,0.00016189707594320085,-8.282866910809411e-05,-3.201424631929067e-05,0.00016049734226030124
1970-01-25,-3.254756235385533e-05,0.0005704778857454663,-7.337712160721626e-06,-1.4025429163762174e-05,-0.00013108244502751804
1970-01-26,-1.1128327293400006e-05,7.283214876786405e-05,-0.0001097591327897842,-3.530486179186134e-05,-0.00020396565384589395
1970-01-27,6.340788898181355e-05,7.907024234610153e-05,-0.0001053960104395547,-4.20897947102406e-05,-7.915853748075232e-05
1970-01-28,-1.3889530161319338e-06,1.8063711384759707e-05,-1.1067566986552534e-05,-1.9375874499091336e-05,3.677922127873604e-05
1970-01-29,-5.8871405888851574e-05,0.00012506248950989052,-4.7216670661481574e-05,-2.544762417462479e-06,-0.0001651805700150242
1970-01-30,-4.506419111310883e-05,9.565215152330763e-06,0.00012796638222206216,-2.0574928347125887e-05,-0.0002377019512844175
1970-01-31,-5.4822961010850594e-05,1.612621725340561e-05,0.00026033863135845124,7.780886750227514e-06,0.00023271487225417836
1970-02-01,-6.503985828777797e-05,2.292685974331912e-05,4.205878059013696e-05,4.227850070673445e-05,0.0004067423166139865
1970-02-02,5.7796816441611577e-05,-3.3171128521654546e-05,-3.145293432685849e-06,2.4226230492206482e-06,0.00018915922816972272
1970-02-03,0.0001546809075341639,-6.028061061571064e-05,-2.0528876785322975e-05,3.1111127570176735e-06,-6.1455886328776925e-06
1970-02-04,7.882849488105199e-05,3.7850165242785e-05,-9.769859463703197e-05,3.217592937051677e-05,1.585193984728054e-05
1970-02-05,2.1848943580100605e-05,9.220971258336906e-05,-5.0528888529754914e-05,-1.2012633393798175e-05,-2.240213278057046e-06
1970-02-06,1.7319140668949245e-05,2.4920016566659616e-05,-6.177500631476352e-05,-1.3749657610799967e-06,-1.8976508724740064e-05
1970-02-07,-8.466781917254443e-06,-8.295606619543361e-05,-1.6569903605816958e-05,4.198036033986627e-06,0.00011236728856774455
1970-02-08,6.990548292233662e-05,-8.363021496954048e-05,-8.260085776172909e-05,-6.310382016870496e-06,5.380739822781553e-05
1970-02-09,9.100480539657696e-05,-4.0790190615809386e-05,-0.00010197358581645861,-2.73399556103099e-06,2.509100355271036e-06
1970-02-10,2.590000109046019e-05,-2.451977868794461e-05,4.2702590835230295e-05,-2.5863796393945605e-05,-0.00010373700348489876
1970-02-11,-2.055348466426478e-05,4.8904735923366874e-05,6.917153209648685e-05,1.1754540280413425e-06,-6.512979711273169e-05
1970-02-12,-1.3064495187472702e-05,8.739853912369548e-05,-1.678258450948611e-05,9.52778367152837e-06,2.873904871124937e-05
1970-02-13,1.0446406773575525e-05,9.508194650966274e-05,3.736233533351282e-05,-2.1321862880191993e-05,-0.00011946513301269902
1970-02-14,-1.4017654034861292e-06,4.4776486071092264e-05,0.00025255933948049874,-1.8626150694977348e-05,-2.5364502612369455e-05
1970-02-15,5.809228811203881e-05,-5.722675500034879e-05,0.0003757255666016302,-1.3790732781241314e-05,-0.00010481749887720041
1970-02-16,-8.60986292291391e-06,-9.231665958220297e-05,0.00022946682349722243,2.1041696639241035e-05,0.000257733421140465
1970-02-17,7.422583081686094e-07,-1.6565917002935017e-05,2.1794007447413083e-05,2.0855613029722745e-05,6.907216473478127e-05
1970-02-18,-2.5118339042412572e-05,-0.00010110763684659294,0.00017326252155201694,2.4920238588779357e-05,0.00018557410374531102
1970-02-19,-4.666674950408087e-06,-8.981395023442422e-05,0.00014445779123695656,-4.486668582051465e-06,0.0003974040253641217
1970-02-20,9.674478935445691e-05,-0.00010192997812463392,-7.871330630995914e-05,-1.674733449059388e-05,0.0003657303667019661
1970-02-21,9.153069036171277e-05,-8.551331339378063e-05,-5.568811331078241e-05,-2.7090707264228754e-05,0.00035624181116279083
1970-02-22,0.00015794073795754397,-6.093028803218646e-05,-7.427667117702865e-05,-2.1600104343869496e-05,6.534543034566235e-05
1970-02-23,9.279606403204242e-05,-4.570095985972251e-05,6.317505726940121e-05,-2.6240814936583635e-05,-4.2900319589127493e-05
1970-02-24,5.805549022367247e-05,-0.00010237157937894787,-3.1825203423537835e-05,4.84843768113224e-06,-3.9505127671934685e-05
1970-02-25,1.944047366515515e-06,-7.323768632421743e-05,-1.4330663553359598e-05,-3.390869580190932e-06,-0.00012663226769805912
1970-02-26,-1.2422258244946495e-05,-8.151363089370627e-05,9.015195916592127e-05,-1.2565063666071337e-05,-0.0001392408987682477
1970-02-27,-2.9470389456890698e-05,1.3390183634889063e-05,0.0001471362838383802,5.799655980065813e-06,-0.0001882844962345333
1970-02-28,-3.738627902222689e-05,3.135620757984804e-05,-3.868652726957186e-05,6.133806860202719e-05,-0.00016663136939310897
1970-03-01,2.3899631880218887e-05,-0.00010514597528756926,-6.490781182445391e-05,6.784452808599503e-05,-0.0001241306364408065
1970-03-02,7.943144225379235e-05,2.7476774273133177e-05,-6.95008523361752e-05,3.6806939686044464e-05,-0.00010047535740420229
1970-03-03,7.713758602249096e-07,-1.3402395233596297e-06,0.00023426406928265083,-1.4051963724506214e-06,-9.962325338193318e-05
1970-03-04,5.2153562822730424e-06,-2.4456518588977683e-05,0.0005640022035127576,-2.676193125932808e-05,-8.40832238042236e-05
1970-03-05,0.00013599913488060908,-9.654265599172585e-05,0.0001847274375276714,-3.9122051382670656e-05,-0.00015589892889364065
1970-03-06,9.342585493113491e-05,-0.00011923483458373536,8.2308121886475e-07,-3.193067398772725e-05,-0.00011172057068714046
1970-03-07,2.476717631903756e-05,-7.379496465909762e-05,-3.739593436434539e-05,-2.9939933449151853e-05,-8.242464861221097e-05
1970-03-08,5.222903401159145e-05,-5.2233109349083776e-05,-2.965487626578014e-05,-2.1784703566092535e-05,-6.113545587817586e-05
1970-03-09,-2.064780826461222e-05,-6.447797800466158e-05,-1.6998542667185587e-05,-9.125193617534931e-07,-9.061311616656283e-05
1970-03-10,-1.2396936054695018e-05,-6.418537381739354e-05,-7.727208611173653e-05,-4.884145551087935e-07,-1.2345756436197046e-05
1970-03-11,-3.286278561436794e-05,-4.046267382780849e-05,0.00011088343043852476,-1.3491204109973459e-05,0.00010389934065585985
1970-03-12,-4.4311944277201966e-05,6.764282831848999e-07,0.00020287999140345032,-1.1798557726715764e-05,-9.013358910367174e-05
1970-03-13,-6.290047147847185e-05,8.43840944749913e-05,7.12134678518487e-05,1.2188137126152632e-05,-0.00017413128374254628
1970-03-14,-6.627919308128382e-05,0.00012019703123673634,0.0002599777587273275,1.875606353631644e-05,-0.0002035896852129304
1970-03-15,-2.6467829740202398e-05,-3.9500428915985036e-05,0.0002235175364924946,1.0205003227111064e-05,-0.00021066861526438874
1970-03-16,-4.697498189387111e-05,-9.201819895801521e-05,0.00015677312323283312,1.6261816071765545e-05,2.4557158442909507e-05
1970-03-17,6.726800886051473e-05,-9.976090858340976e-05,3.424096251036692e-05,5.050750907436914e-05,0.0001418981191498108
1970-03-18,9.78611604146091e-05,-5.403402080168835e-05,-9.033172787230217e-05,2.3564183993327928e-05,-5.776647742343951e-05
1970-03-19,2.5996577406135945e-05,-9.039064896420709e-05,0.0001422424521641305,-1.3414586137953953e-05,-0.00012388578233102503
1970-03-20,9.192275787753394e-06,-0.00011523912671615043,1.4340694167885655e-05,1.6554874488024624e-05,5.017726942961827e-06
1970-03-21,-1.8127979887544513e-05,-6.12872147067081e-05,-0.00011406316464072959,2.704548750358608e-05,2.197753783939021e-05
1970-03-22,6.369124420123928e-06,0.00012718443647825664,-0.000118250601823069,1.7583191143721643e-05,4.70651096962508e-05
1970-03-23,-1.840513620513635e-05,5.002161201827502e-05,-6.976268320039437e-05,-2.2745884043289673e-05,-0.00016861559415237815
1970-03-24,-1.5515852095492953e-05,1.73576810586457e-05,-8.209432809335052e-05,-1.841302657786988e-05,-0.0001877628202674445
1970-03-25,-7.482766150252479e-06,-3.5023566808782005e-05,-6.913960078714791e-05,-1.750725585634878e-05,-5.5630026583463804e-05
1970-03-26,2.301041834348543e-05,-4.578937913735726e-05,-6.1220093529464e-05,2.498022218097548e-05,-4.318044304554276e-05
1970-03-27,6.992133834703379e-05,0.0001237161015203875,7.088380196526861e-05,-8.96429849029772e-06,-0.00014030966845903723
1970-03-28,8.148209725772846e-05,0.00013602074987202568,0.00015157922278662532,-4.958288108029225e-06,-8.20524788739811e-05
