,mslWorld_cluster1,mslWorld_cluster2,mslWorld_cluster3,mslWorld_cluster4,mslWorld_cluster5
2007-02-18,526.0620629951106,96.24047426680774,-31.65812996438101,1571.1446870767224,-81.50984373547715
2007-02-19,373.98991420839513,136.84651098875256,41.856819299229706,1437.834080346205,-69.03612761192483
2007-02-20,519.6878866607116,-241.91273577166996,495.54822319493456,748.0267133021226,-59.767849783771865
2007-02-21,374.29649301103603,-381.8905397765893,902.4319690844709,-120.38278947376463,-23.112863729517056
2007-02-22,261.1705858635706,-170.12824174553523,1197.0288256987833,-357.6388395638602,-0.5787633757621252
2007-02-23,168.77560660095511,-430.21217249877395,1143.8909897000092,58.136833148397315,24.827940190356614
2007-02-24,24.563875986431334,-713.874339589727,876.767890757891,314.9569776645073,48.73748938211219
2007-02-25,49.2810887400861,-513.19349485977,661.061471457927,525.1556742685849,33.18975720392928
2007-02-26,151.49882494711457,-158.0763717155326,330.6420373275482,1060.4612709531375,11.345438188883508
2007-02-27,394.7961719819451,-125.45929652746293,-36.47127257306506,1566.1443515454084,6.619976668087886
2007-02-28,583.9925675460865,-73.21575709114312,26.066433556032393,1897.3836020601418,-15.74985330644631
2007-03-01,747.3904204658157,445.77943697234764,279.78691773113513,1532.191072470673,-27.507473005814848
2007-03-02,870.034999163632,852.7506646600089,41.79852600022888,1157.9587958974817,-32.746558670384964
2007-03-03,814.986034103948,953.1787285611264,-679.8211729531229,1207.498873075863,-27.572394419442727
2007-03-04,960.4101666328718,258.7612310123094,-873.9983002353773,1791.9094110696685,-13.848531228308964
2007-03-05,742.3993982824081,-579.986826099665,-339.8611527693148,1655.1453532096996,7.3279442905845915
2007-03-06,739.6067115987198,-320.8292203280817,51.53361642183919,1084.9311926111823,-11.43864259357342
2007-03-07,912.9466232772545,148.37580455294554,268.7175185225661,751.6310487154954,-50.12613635183366
2007-03-08,879.2014162613234,172.65807465393272,294.55671422082696,147.8078718258614,-27.673848332363406
2007-03-09,569.5059070766267,179.4465704159717,-132.56017441042167,-362.9880355504441,6.100198969952367
2007-03-10,331.86831700007684,392.0810187587871,-571.1903310570679,-351.9438906791395,3.285362838325615
2007-03-11,423.69341936436035,475.98801486764944,-1039.6163614799777,-56.96705410754708,0.3124958367011146
2007-03-12,562.9675279304615,660.642682006452,-978.9338932568688,232.70321584235185,-28.87114898720519
2007-03-13,444.0535013243872,1157.455282259486,-605.6912644876446,593.733909686544,-40.47859699980479
2007-03-14,345.6708204686009,1302.0387555581756,-248.59410889550935,760.4450255988667,-17.83520028954632
2007-03-15,278.634593814366,995.9383572418237,61.10662982871009,347.6065621711888,23.28434780258636
2007-03-16,-40.53818159435077,853.3942280206275,101.64350790568957,-461.85062855410644,40.804995961860044
2007-03-17,-381.36902651884526,951.656612135046,-49.74990398134089,-1057.7399063160667,29.745998399889583
2007-03-18,-302.46851783159167,829.768506705065,213.81177449347996,-1345.7547940626114,-2.3565667249725912
2007-03-19,-134.89144100715475,299.73588046988243,39.62753025332161,-1174.6818057533696,-6.273814367843783
2007-03-20,-210.49799648090607,149.21537959941122,-1223.0691388664793,-922.5135290451318,26.670713567451102
2007-03-21,-290.1613231734048,60.04340276682763,-1314.7945780122873,-485.3476240986494,35.32020075517757
2007-03-22,-147.63299309265136,-15.791871379160375,-1100.8212926260974,-96.84216941446165,19.900559981420187
2007-03-23,235.22198197142845,-18.220459486692384,-1477.5656737761838,-160.54304942215296,15.71126235081618
2007-03-24,428.12927270630246,156.75102979128476,-2639.1231212089338,46.80585307194532,14.90543457846583
2007-03-25,-37.426117030593815,275.53805907699046,-2669.2726992515036,86.77901756941846,24.645223301673653
2007-03-26,-622.0343858455576,194.53854807842993,-1649.2178435942053,-1165.6170510747884,72.38326379427822
2007-03-27,-878.6539213283379,20.244267960258682,-1220.0545936387286,-1647.6806477935272,98.46665926694828
2007-03-28,-1019.2935224568514,-54.35203822536838,-1066.4023263348136,-1388.4769908322755,121.95321890821504
2007-03-29,-932.2446448747845,190.83974858944643,-802.7168519750597,-722.4665266139118,83.66750387991254
2007-03-30,-818.99968495531,657.0669217353714,-509.9942389821578,-613.0394772759879,45.16524284627353
2007-03-31,-609.1732238255594,1003.9410157753098,-281.71488175926373,-766.9173401357241,36.70174315729588
2007-04-01,-654.6886776834954,1006.9510183187841,224.10076574352723,-875.7289410012312,44.73661396376728
2007-04-02,-941.0879652592198,971.9215559709118,364.1554664134381,-1110.9342494784532,66.21038590649722
2007-04-03,-807.1817062395767,744.9522960486669,-173.5138476303263,-585.6678026972417,69.17463467417956
2007-04-04,-651.0031631985293,815.5192238732251,141.59038438252736,-173.6145686281105,30.42062228970871
2007-04-05,-502.3766813055351,635.2523035728588,584.5885670663912,-548.1860658738811,12.354666208570327
2007-04-06,-327.5976943726746,177.58380925825767,372.9190272785607,-432.21383608242274,14.191301312789813
2007-04-07,-352.6537458751558,110.60359682842237,-92.7955402774159,193.21178950459955,-10.191404118154631
2007-04-08,-340.2387346177823,81.28242044077899,-949.7315650330235,-52.60343409272974,-8.085852906143295
2007-04-09,-231.6352571972751,-146.71528499443258,-1693.5325381117932,20.752121702098652,6.249600927059204
2007-04-10,-114.29135856994027,-24.753768317202383,-1976.0106603496113,196.36140718429746,20.379602967892847
2007-04-11,-13.321443003364374,391.0180379809459,-1879.1326224342856,272.9771837285714,20.099802578448525
2007-04-12,333.52971215766433,938.7001855561016,-1829.0300348370254,853.8807703155926,-33.997297660843756
2007-04-13,454.446316246565,648.6207387521066,-1717.0521771293438,1166.2753771521886,-48.869862540062925
2007-04-14,373.65148543398567,132.49541687727876,-1936.785571236241,1456.5596031687046,-45.45062862322585
2007-04-15,22.28090966210573,178.32346540296268,-2043.1013758584897,1703.0692945299013,-28.629652060079778
