,sstWorld_cluster1,sstWorld_cluster2,sstWorld_cluster3,sstWorld_cluster4,sstWorld_cluster5
2002-06-29,0.6499634,0.03857422,0.00021362305,0.23461914,0.1088562
2002-06-30,0.5745239,0.03829956,0.00021362305,0.25927734,0.08621216
2002-07-01,0.5241699,0.061523438,0.00021362305,0.30776978,0.055267334
2002-07-02,0.5199585,0.12384033,0.00021362305,0.38336182,0.019226074
2002-07-03,0.578125,0.19433594,0.00021362305,0.4583435,-0.014556885
2002-07-04,0.6759033,0.24407959,0.00021362305,0.51272583,-0.040893555
2002-07-05,0.7789612,0.28222656,0.00021362305,0.55856323,-0.054382324
2002-07-06,0.8553772,0.31762695,0.00021362305,0.6010437,-0.05545044
2002-07-07,0.87493896,0.35531616,0.00018310547,0.6498108,-0.042175293
2002-07-08,0.8437805,0.36935425,-0.00033569336,0.6834717,-0.03237915
2002-07-09,0.7848511,0.34701538,0.00021362305,0.6878052,-0.03186035
2002-07-10,0.69958496,0.31033325,0.00021362305,0.6734009,-0.01928711
2002-07-11,0.58758545,0.28112793,0.00021362305,0.6551819,0.026550293
2002-07-12,0.4538269,0.27902222,0.00021362305,0.6466675,0.12414551
2002-07-13,0.33224487,0.29193115,0.00021362305,0.6439209,0.23251343
2002-07-14,0.25332642,0.30465698,0.00021362305,0.6415405,0.31210327
2002-07-15,0.21939087,0.32406616,0.00021362305,0.64160156,0.37200928
2002-07-16,0.23077393,0.3612976,0.00018310547,0.6467285,0.4243164
2002-07-17,0.28274536,0.42285156,-0.00039672852,0.6581421,0.47695923
2002-07-18,0.37582397,0.4892578,-0.00039672852,0.67489624,0.5084839
2002-07-19,0.49499512,0.5345154,-0.00039672852,0.69259644,0.49822998
2002-07-20,0.6175232,0.5613098,-0.00039672852,0.7104492,0.45794678
2002-07-21,0.7187195,0.5722351,-0.00039672852,0.7279663,0.39849854
2002-07-22,0.7743225,0.56832886,-0.00039672852,0.74328613,0.33129883
2002-07-23,0.7753906,0.55477905,-0.00039672852,0.7600708,0.28131104
2002-07-24,0.7288208,0.5321655,-0.00039672852,0.7765808,0.25375366
2002-07-25,0.6500244,0.4973755,-0.00039672852,0.78326416,0.23880005
2002-07-26,0.5473938,0.4473877,-0.00039672852,0.7716675,0.22131348
2002-07-27,0.43496704,0.3807068,-0.00039672852,0.7352295,0.19204712
2002-07-28,0.35614014,0.34277344,-0.00039672852,0.68634033,0.17120361
2002-07-29,0.32894897,0.3466797,-0.00039672852,0.64019775,0.17565918
2002-07-30,0.32815552,0.35821533,-0.00039672852,0.5977783,0.18637085
2002-07-31,0.32678223,0.346344,-0.00039672852,0.5645447,0.18841553
2002-08-01,0.3034973,0.28216553,-0.00039672852,0.5428772,0.16494751
2002-08-02,0.28512573,0.19122314,-0.00039672852,0.5319519,0.12271118
2002-08-03,0.29556274,0.12045288,-0.00039672852,0.5331116,0.07800293
2002-08-04,0.31427002,0.06686401,-0.00039672852,0.5562439,0.04385376
2002-08-05,0.31259155,0.034210205,-0.00039672852,0.60775757,0.028381348
2002-08-06,0.2694702,0.019958496,-0.00039672852,0.6923523,0.039154053
2002-08-07,0.1918335,0.041748047,-0.00039672852,0.78460693,0.07196045
2002-08-08,0.11291504,0.099823,-0.00033569336,0.86135864,0.11187744
2002-08-09,0.04611206,0.17175293,0.00018310547,0.92492676,0.16052246
2002-08-10,0.010040283,0.23620605,-0.00039672852,0.9751587,0.21670532
2002-08-11,0.024169922,0.2727356,-0.00039672852,1.0145569,0.27700806
2002-08-12,0.08816528,0.26397705,-0.00039672852,1.0211487,0.31448364
2002-08-13,0.18450928,0.21905518,-0.00039672852,0.98876953,0.31628418
2002-08-14,0.2911682,0.16461182,-0.00039672852,0.9367676,0.30282593
2002-08-15,0.3838501,0.122406006,-0.00039672852,0.8860779,0.29104614
2002-08-16,0.44284058,0.113464355,-0.00039672852,0.85427856,0.29882812
2002-08-17,0.43936157,0.14309692,-0.00039672852,0.8593445,0.32662964
2002-08-18,0.38061523,0.19451904,-0.00036621094,0.8914795,0.3548584
2002-08-19,0.29858398,0.2520752,-0.00036621094,0.92855835,0.3779602
2002-08-20,0.22439575,0.302948,-0.00033569336,0.94921875,0.38778687
2002-08-21,0.18478394,0.33224487,-0.00033569336,0.93255615,0.38000488
2002-08-22,0.20269775,0.3218689,-0.00033569336,0.8809204,0.35931396
2002-08-23,0.26315308,0.27972412,-0.00033569336,0.8183899,0.33328247
2002-08-24,0.32888794,0.23083496,-0.00033569336,0.75512695,0.3024292
2002-08-25,0.36914062,0.20117188,-0.00033569336,0.70422363,0.26913452
2002-08-26,0.35333252,0.21200562,-0.00033569336,0.6776428,0.23388672
2002-08-27,0.29312134,0.26522827,-0.00033569336,0.6828308,0.21670532
2002-08-28,0.22137451,0.33901978,-0.00033569336,0.71481323,0.22219849
2002-08-29,0.13885498,0.41384888,-0.00033569336,0.76190186,0.23706055
2002-08-30,0.048065186,0.47006226,-0.00033569336,0.8152771,0.24880981
2002-08-31,-0.050109863,0.49273682,-0.00033569336,0.8640137,0.24194336
2002-09-01,-0.122924805,0.48638916,-0.00033569336,0.90097046,0.22052002
2002-09-02,-0.15075684,0.4621582,-0.00033569336,0.9216919,0.19824219
2002-09-03,-0.14630127,0.41638184,-0.00033569336,0.9241333,0.17880249
2002-09-04,-0.12213135,0.34536743,-0.00033569336,0.9049072,0.16818237
2002-09-05,-0.08935547,0.24584961,-0.00033569336,0.86279297,0.16778564
2002-09-06,-0.05029297,0.1581726,-0.00033569336,0.8187256,0.17907715
2002-09-07,-0.008331299,0.113098145,-0.00033569336,0.7833252,0.19732666
2002-09-08,0.034088135,0.09567261,-0.00033569336,0.7445984,0.22052002
2002-09-09,0.07382202,0.094573975,-0.00033569336,0.6871948,0.24957275
2002-09-10,0.09927368,0.09970093,-0.00033569336,0.60266113,0.28308105
2002-09-11,0.102630615,0.10626221,-0.00033569336,0.52557373,0.3112793
2002-09-12,0.08920288,0.1232605,-0.00033569336,0.48120117,0.3267517
2002-09-13,0.061676025,0.1560669,-0.00033569336,0.45947266,0.33172607
2002-09-14,0.026947021,0.2109375,-0.00033569336,0.44506836,0.32781982
2002-09-15,-0.0067443848,0.29040527,-0.00036621094,0.42843628,0.31530762
2002-09-16,-0.018737793,0.35482788,-0.00036621094,0.4326477,0.293396
2002-09-17,0.11578369,0.38095093,-0.00036621094,0.46914673,0.2673645
2002-09-18,0.11557007,0.39364624,-0.00036621094,0.5104675,0.24273682
2002-09-19,0.120666504,0.4168396,-0.00036621094,0.5319519,0.2267456
2002-09-20,0.13174438,0.47158813,-0.00036621094,0.50582886,0.22692871
2002-09-21,0.14831543,0.5480957,-0.00036621094,0.42886353,0.2571106
2002-09-22,0.16519165,0.61346436,-0.00036621094,0.33236694,0.31097412
2002-09-23,0.18011475,0.6500244,-0.00036621094,0.24536133,0.36032104
2002-09-24,0.19390869,0.6408081,-0.00036621094,0.19839478,0.3772583
2002-09-25,0.20269775,0.5687866,-0.00036621094,0.21826172,0.3388977
2002-09-26,0.20111084,0.45510864,-0.00036621094,0.3069458,0.2695923
2002-09-27,0.18981934,0.3309021,-0.00036621094,0.43423462,0.20196533
2002-09-28,0.17443848,0.21463013,-0.00036621094,0.5739746,0.12649536
2002-09-29,0.16073608,0.12445068,-0.00036621094,0.70196533,0.036712646
2002-09-30,0.1555481,0.07897949,-0.00039672852,0.79086304,-0.06939697
2002-10-01,0.15487671,0.108062744,-0.00039672852,0.8031311,-0.14727783
2002-10-02,0.16696167,0.20587158,-0.00039672852,0.7444153,-0.1638794
2002-10-03,0.18057251,0.32739258,-0.00039672852,0.6536255,-0.15063477
2002-10-04,0.19186401,0.42892456,-0.00039672852,0.5713501,-0.13568115
2002-10-05,0.19918823,0.46765137,-0.00039672852,0.533844,-0.14517212
2002-10-06,0.20611572,0.43423462,-0.00039672852,0.542511,-0.17593384
2002-10-07,0.21322632,0.3579712,-0.00039672852,0.5733948,-0.19873047
2002-10-08,0.21328735,0.2602539,-0.00039672852,0.62594604,-0.21166992
2002-10-09,0.19558716,0.15847778,-0.00039672852,0.6983948,-0.20648193
2002-10-10,0.15969849,0.073791504,-0.00033569336,0.78808594,-0.17745972
2002-10-11,0.11541748,0.043945312,0.00021362305,0.87127686,-0.1343689
2002-10-12,0.07699585,0.074920654,0.00021362305,0.93148804,-0.08920288
2002-10-13,0.04360962,0.13201904,0.00021362305,0.9680481,-0.046569824
2002-10-14,0.011627197,0.18188477,0.0002746582,0.9793396,-0.007843018
2002-10-15,-0.017791748,0.19308472,0.0007324219,0.9642334,0.022064209
2002-10-16,-0.024841309,0.17269897,0.00021362305,0.92071533,0.026000977
2002-10-17,-0.0053100586,0.14239502,0.00021362305,0.85684204,-0.001373291
2002-10-18,0.02420044,0.10675049,0.00021362305,0.7862854,-0.038208008
2002-10-19,0.037017822,0.065460205,0.00021362305,0.71902466,-0.06762695
2002-10-20,0.0115356445,0.023529053,0.00018310547,0.67071533,-0.0718689
2002-10-21,-0.050720215,-0.0119018555,-0.00039672852,0.64404297,-0.04824829
2002-10-22,-0.12588501,-0.030548096,-0.00033569336,0.63845825,-0.011383057
2002-10-23,-0.19403076,-0.03112793,0.00021362305,0.66033936,0.024475098
2002-10-24,-0.23873901,-0.0072631836,0.00018310547,0.71499634,0.051452637
2002-10-25,-0.23947144,0.042053223,-0.00036621094,0.80477905,0.055480957
2002-10-26,-0.2093811,0.087005615,-0.00036621094,0.8951416,0.03125
2002-10-27,-0.16281128,0.11404419,-0.00036621094,0.9612732,-0.011016846
2002-10-28,-0.09927368,0.14544678,-0.00033569336,1.019165,-0.058746338
2002-10-29,-0.011871338,0.19796753,-0.00033569336,1.0855713,-0.095214844
2002-10-30,0.09790039,0.28982544,-0.00033569336,1.1709595,-0.10626221
2002-10-31,0.18823242,0.38879395,-0.00033569336,1.2479858,-0.085510254
2002-11-01,0.32192993,0.45736694,-0.00033569336,1.2879028,-0.044128418
2002-11-02,0.32696533,0.49676514,-0.00033569336,1.2980347,0.0040283203
2002-11-03,0.33825684,0.5097046,-0.00033569336,1.2815552,0.045166016
2002-11-04,0.37982178,0.49728394,-0.00033569336,1.2432556,0.064971924
2002-11-05,0.42926025,0.45889282,-0.00033569336,1.1845398,0.061065674
2002-11-06,0.45498657,0.3985901,-0.00033569336,1.1128235,0.03842163
2002-11-07,0.4630432,0.32763672,-0.00033569336,1.0410461,0.0024414062
2002-11-08,0.45812988,0.25524902,-0.00033569336,0.9869995,-0.042175293
2002-11-09,0.44439697,0.19754028,-0.00033569336,0.9611511,-0.08935547
2002-11-10,0.41464233,0.1751709,-0.00033569336,0.98168945,-0.12460327
2002-11-11,0.37042236,0.19210815,-0.00033569336,1.0365906,-0.14190674
2002-11-12,0.32528687,0.2277832,-0.00033569336,1.1054688,-0.14718628
2002-11-13,0.2918396,0.2662964,-0.00033569336,1.1647339,-0.14279175
2002-11-14,0.29275513,0.29074097,-0.00033569336,1.1930542,-0.13269043
2002-11-15,0.42022705,0.30090332,-0.0002746582,1.1759338,-0.122039795
2002-11-16,0.49517822,0.3046875,9.1552734e-05,1.1244812,-0.110321045
2002-11-17,0.5601196,0.29745483,-0.000579834,1.0612488,-0.09414673
2002-11-18,0.60284424,0.27322388,-0.00015258789,1.0056763,-0.072052
2002-11-19,0.60409546,0.2321167,-0.00024414062,0.97488403,-0.04397583
2002-11-20,0.5524292,0.19543457,-0.00033569336,0.99142456,-0.012939453
2002-11-21,0.4677124,0.17645264,-0.0004272461,1.0423584,0.010559082
2002-11-22,0.38031006,0.15686035,-0.0009765625,1.097229,0.023071289
2002-11-23,0.31954956,0.118499756,-0.0005187988,1.1274109,0.019073486
2002-11-24,0.3142395,0.048980713,-0.00064086914,1.1047363,-0.0015563965
2002-11-25,0.39245605,-0.02810669,-0.0012512207,1.0317383,-0.03604126
2002-11-26,0.52627563,-0.08224487,-0.00088500977,0.9388428,-0.07287598
2002-11-27,0.65982056,-0.11557007,-0.0010681152,0.8432617,-0.10852051
2002-11-28,0.73876953,-0.12936401,-0.0013427734,0.75857544,-0.13800049
2002-11-29,0.71762085,-0.12390137,-0.0016479492,0.70047,-0.1572876
2002-11-30,0.61273193,-0.09240723,-0.0019836426,0.6804199,-0.15539551
2002-12-01,0.47320557,-0.039398193,-0.0029296875,0.7001953,-0.13412476
2002-12-02,0.31079102,0.018829346,-0.0032043457,0.7484436,-0.103393555
2002-12-03,0.1321106,0.06341553,-0.0030517578,0.81759644,-0.06918335
2002-12-04,-0.047332764,0.07800293,-0.0040283203,0.8972473,-0.041870117
2002-12-05,-0.14736938,0.061065674,-0.004425049,0.95529175,-0.033050537
2002-12-06,-0.13555908,0.023162842,-0.0047912598,0.9790039,-0.03869629
2002-12-07,-0.074798584,-0.029632568,-0.004760742,0.9918823,-0.051574707
2002-12-08,-0.029937744,-0.08843994,-0.0058898926,1.0161438,-0.05960083
2002-12-09,-0.059143066,-0.14697266,-0.0063476562,1.0710144,-0.054534912
2002-12-10,-0.16226196,-0.18283081,-0.0064086914,1.1295776,-0.049621582
2002-12-11,-0.27978516,-0.1857605,-0.0077819824,1.1603088,-0.054748535
2002-12-12,-0.37734985,-0.17416382,-0.008392334,1.1783142,-0.05331421
2002-12-13,-0.41952515,-0.16305542,-0.009094238,1.1981506,-0.02923584
2002-12-14,-0.3713684,-0.16720581,-0.009765625,1.2307434,0.032958984
2002-12-15,-0.23443604,-0.17883301,-0.010467529,1.2587585,0.10827637
2002-12-16,-0.052215576,-0.18493652,-0.010986328,1.2626648,0.16796875
2002-12-17,0.12643433,-0.18704224,-0.011016846,1.2851868,0.22018433
2002-12-18,0.26989746,-0.19470215,-0.010986328,1.2826843,0.25582886
2002-12-19,0.32962036,-0.20611572,-0.011566162,1.2965698,0.28460693
2002-12-20,0.29232788,-0.22451782,-0.012390137,1.3344421,0.30203247
2002-12-21,0.18432617,-0.24423218,-0.014007568,1.381012,0.29553223
2002-12-22,0.025878906,-0.25454712,-0.014709473,1.4132996,0.26739502
2002-12-23,-0.16192627,-0.24609375,-0.016418457,1.4093018,0.21469116
2002-12-24,-0.3519287,-0.21194458,-0.017028809,1.3491516,0.13583374
2002-12-25,-0.4902649,-0.16262817,-0.018585205,1.2511292,0.05050659
2002-12-26,-0.54455566,-0.11834717,-0.019104004,1.1478271,-0.01852417
2002-12-27,-0.5366821,-0.080444336,-0.020996094,1.0475464,-0.06655884
2002-12-28,-0.49295044,-0.049621582,-0.022003174,0.95932007,-0.08621216
2002-12-29,-0.43804932,-0.02746582,-0.023620605,0.8940735,-0.07312012
2002-12-30,-0.39630127,-0.014282227,-0.025299072,0.8982849,-0.016357422
2002-12-31,-0.35849,-0.014099121,-0.026824951,0.97283936,0.07067871
2003-01-01,-0.31118774,-0.035125732,-0.028778076,1.0681763,0.16119385
2003-01-02,-0.23565674,-0.08883667,-0.030670166,1.1285706,0.22888184
2003-01-03,-0.1111145,-0.17852783,-0.03274536,1.1092224,0.24923706
2003-01-04,-0.008758545,-0.290802,-0.034729004,1.0152283,0.20855713
2003-01-05,0.04626465,-0.387146,-0.036895752,0.899353,0.13018799
2003-01-06,0.07235718,-0.46038818,-0.03918457,0.77679443,0.035308838
2003-01-07,0.086242676,-0.49630737,-0.041656494,0.66223145,-0.05609131
2003-01-08,0.1020813,-0.48638916,-0.044830322,0.57559204,-0.120391846
2003-01-09,0.08154297,-0.43066406,-0.047943115,0.5477905,-0.12155151
2003-01-10,0.018707275,-0.34597778,-0.05117798,0.5829773,-0.06524658
2003-01-11,-0.041381836,-0.24554443,-0.054382324,0.6557007,0.009338379
2003-01-12,-0.055389404,-0.14312744,-0.057373047,0.73654175,0.063201904
2003-01-13,0.017913818,-0.05670166,-0.060821533,0.8018799,0.059295654
2003-01-14,0.1437378,-0.02645874,-0.06625366,0.83950806,-0.0062561035
2003-01-15,0.26748657,-0.060668945,-0.0697937,0.85632324,-0.09677124
2003-01-16,0.39508057,-0.12924194,-0.0748291,0.8287964,-0.19342041
2003-01-17,0.517395,-0.19247437,-0.07952881,0.8168335,-0.26052856
2003-01-18,0.6357422,-0.22091675,-0.08483887,0.79348755,-0.28256226
2003-01-19,0.6930542,-0.21310425,-0.08947754,0.76608276,-0.25326538
2003-01-20,0.6626587,-0.18875122,-0.09286499,0.7376404,-0.18939209
2003-01-21,0.59243774,-0.15579224,-0.098480225,0.71188354,-0.10372925
2003-01-22,0.53323364,-0.12265015,-0.10357666,0.69174194,-0.010803223
2003-01-23,0.52386475,-0.09793091,-0.107940674,0.6815491,0.07232666
2003-01-24,0.54785156,-0.09069824,-0.11138916,0.6974182,0.122528076
2003-01-25,0.571228,-0.10247803,-0.11932373,0.7417908,0.1277771
2003-01-26,0.60787964,-0.12258911,-0.12640381,0.78778076,0.1026001
2003-01-27,0.67126465,-0.14648438,-0.13143921,0.80599976,0.059143066
2003-01-28,0.77194214,-0.16738892,-0.13894653,0.7754822,0.010620117
2003-01-29,0.8882446,-0.18875122,-0.14602661,0.7188721,-0.032287598
2003-01-30,0.98703,-0.20800781,-0.15240479,0.66360474,-0.066986084
2003-01-31,1.048584,-0.21740723,-0.15097046,0.6003418,-0.09347534
2003-02-01,1.0553589,-0.20645142,-0.14117432,0.5137329,-0.11236572
2003-02-02,0.99420166,-0.171875,-0.116119385,0.39556885,-0.12371826
2003-02-03,0.882782,-0.14440918,-0.12561035,0.27694702,-0.1211853
2003-02-04,0.75302124,-0.14175415,0.008483887,0.1928711,-0.10217285
2003-02-05,0.6166687,-0.13192749,0.057861328,0.14639282,-0.07537842
2003-02-06,0.48483276,-0.0871582,0.052734375,0.14013672,-0.047424316
2003-02-07,0.3720398,0.018493652,0.035705566,0.17602539,-0.027130127
2003-02-08,0.35308838,0.13189697,0.039367676,0.26364136,-0.018371582
2003-02-09,0.4336548,0.20388794,0.034210205,0.39089966,-0.019958496
2003-02-10,0.5400696,0.25387573,0.042297363,0.51638794,-0.03060913
2003-02-11,0.5950928,0.29751587,0.06295776,0.6046753,-0.05340576
2003-02-12,0.5266113,0.35269165,0.06314087,0.61898804,-0.08526611
2003-02-13,0.33432007,0.39108276,0.09399414,0.5533142,-0.13604736
2003-02-14,0.09967041,0.38598633,0.101989746,0.4380188,-0.19335938
2003-02-15,-0.11328125,0.35162354,0.10043335,0.29421997,-0.2331543
2003-02-16,-0.24041748,0.3053589,0.09399414,0.14605713,-0.23114014
2003-02-17,-0.22290039,0.25708008,0.122161865,0.014129639,-0.1670227
2003-02-18,-0.049865723,0.20831299,0.14691162,-0.06314087,-0.054382324
2003-02-19,0.21035767,0.16183472,0.15057373,-0.07785034,0.067993164
2003-02-20,0.49557495,0.13128662,0.138031,-0.047424316,0.17840576
2003-02-21,0.7408142,0.13085938,0.14819336,0.0054016113,0.2585144
2003-02-22,0.8847656,0.17507935,0.22497559,0.06314087,0.28894043
2003-02-23,0.8597107,0.25872803,0.2562561,0.11532593,0.24383545
2003-02-24,0.69277954,0.35455322,0.1822815,0.16088867,0.13748169
2003-02-25,0.4560852,0.44226074,0.14215088,0.19784546,0.009338379
2003-02-26,0.22207642,0.5013428,0.15005493,0.21728516,-0.10409546
2003-02-27,0.059448242,0.51220703,0.11557007,0.2163086,-0.16638184
2003-02-28,0.023590088,0.48431396,0.11532593,0.19580078,-0.15570068
2003-03-01,0.112854004,0.43649292,-0.121276855,0.12728882,-0.10256958
2003-03-02,0.2312622,0.3581848,-0.10510254,0.07778931,-0.009460449
2003-03-03,0.3465271,0.2482605,-0.118896484,0.013946533,0.08496094
2003-03-04,0.40673828,0.10897827,-0.124298096,-0.05996704,0.15655518
2003-03-05,0.3824768,-0.0095825195,-0.11376953,-0.1282959,0.18292236
2003-03-06,0.2993164,-0.06695557,-0.10394287,-0.17605591,0.16992188
2003-03-07,0.20489502,-0.08425903,-0.10342407,-0.2036438,0.1277771
2003-03-08,0.1411438,-0.07687378,-0.08016968,-0.21102905,0.07241821
2003-03-09,0.1491394,-0.061187744,-0.09542847,-0.19857788,0.013977051
2003-03-10,0.22491455,-0.03390503,-0.06576538,-0.18405151,-0.047454834
2003-03-11,0.3267212,0.011749268,-0.049835205,-0.17269897,-0.10809326
2003-03-12,0.43322754,0.068573,-0.0043640137,-0.14266968,-0.14416504
2003-03-13,0.52627563,0.1354065,0.0152282715,-0.07513428,-0.13009644
2003-03-14,0.58374023,0.2053833,0.013336182,0.043792725,-0.049438477
2003-03-15,0.5826111,0.26879883,-0.015411377,0.17608643,0.07577515
2003-03-16,0.52697754,0.31420898,0.04067993,0.2788086,0.20196533
2003-03-17,0.4394226,0.3284607,0.023132324,0.35351562,0.3170166
2003-03-18,0.3468628,0.2972107,-0.025604248,0.4081421,0.40927124
2003-03-19,0.27297974,0.20944214,0.021850586,0.4440918,0.46520996
2003-03-20,0.24194336,0.091156006,-0.027648926,0.45028687,0.46621704
2003-03-21,0.2472229,-0.026824951,-0.026977539,0.4189148,0.41116333
2003-03-22,0.2729187,-0.12783813,-0.046875,0.35629272,0.31710815
2003-03-23,0.29934692,-0.20169067,-0.041168213,0.26651,0.19924927
2003-03-24,0.31048584,-0.23187256,0.012390137,0.15826416,0.07788086
2003-03-25,0.2998047,-0.20516968,0.015411377,0.08459473,-0.0023498535
2003-03-26,0.27697754,-0.12689209,-0.007171631,0.059661865,-0.028259277
2003-03-27,0.25320435,-0.02142334,0.0049743652,0.043151855,-0.0234375
2003-03-28,0.24136353,0.09036255,0.0047912598,-0.0015563965,-0.010620117
2003-03-29,0.24914551,0.184021,0.00015258789,-0.10424805,-0.011199951
2003-03-30,0.27511597,0.21313477,-0.004180908,-0.20803833,-0.015991211
2003-03-31,0.2991333,0.17752075,-0.02935791,-0.2612915,-0.0063171387
2003-04-01,0.32452393,0.11810303,-0.065216064,-0.30300903,0.006591797
2003-04-02,0.34436035,0.07501221,-0.052764893,-0.36932373,0.01574707
2003-04-03,0.35736084,0.09182739,-0.06259155,-0.4937744,0.010864258
2003-04-04,0.35845947,0.16604614,-0.06542969,-0.64697266,-0.009735107
2003-04-05,0.35092163,0.25811768,-0.057250977,-0.77093506,-0.038482666
2003-04-06,0.33078003,0.34457397,-0.05923462,-0.84988403,-0.06417847
2003-04-07,0.29867554,0.39694214,-0.05569458,-0.8704529,-0.07763672
2003-04-08,0.25579834,0.3901062,-0.052520752,-0.81903076,-0.072631836
2003-04-09,0.21612549,0.3216858,-0.05001831,-0.703125,-0.056671143
2003-04-10,0.1880188,0.21618652,-0.046691895,-0.5522156,-0.039794922
2003-04-11,0.16946411,0.101745605,-0.044433594,-0.38809204,-0.015625
2003-04-12,0.15322876,0.00048828125,-0.04055786,-0.22994995,0.018310547
2003-04-13,0.13565063,-0.06185913,-0.037963867,-0.09945679,0.06625366
2003-04-14,0.12402344,-0.074279785,-0.03475952,-0.04534912,0.1109314
2003-04-15,0.1255188,-0.03933716,-0.03173828,-0.07318115,0.13717651
2003-04-16,0.13336182,0.031555176,-0.029663086,-0.15029907,0.14660645
2003-04-17,0.14230347,0.13394165,-0.028137207,-0.23977661,0.14593506
2003-04-18,0.14779663,0.25784302,-0.026641846,-0.3109436,0.13748169
2003-04-19,0.14898682,0.37149048,-0.024993896,-0.33270264,0.13092041
2003-04-20,0.14898682,0.45129395,-0.023468018,-0.31744385,0.122680664
2003-04-21,0.14529419,0.49606323,-0.022155762,-0.2962036,0.10626221
2003-04-22,0.13845825,0.50375366,-0.020843506,-0.29379272,0.07244873
2003-04-23,0.13043213,0.47103882,-0.019561768,-0.33740234,0.018157959
2003-04-24,0.12579346,0.39746094,-0.018157959,-0.39978027,-0.027557373
2003-04-25,0.12200928,0.29678345,-0.016540527,-0.4487915,-0.043823242
2003-04-26,0.11639404,0.19384766,-0.015197754,-0.49172974,-0.05230713
2003-04-27,0.11242676,0.114349365,-0.014007568,-0.5393677,-0.07507324
2003-04-28,0.106414795,0.08251953,-0.012939453,-0.5937195,-0.12731934
2003-04-29,0.0987854,0.117126465,-0.012237549,-0.61816406,-0.18713379
2003-04-30,0.09347534,0.20233154,-0.010986328,-0.5956726,-0.22247314
2003-05-01,0.092285156,0.30941772,-0.009277344,-0.55978394,-0.24160767
2003-05-02,0.10122681,0.40960693,-0.0075683594,-0.54714966,-0.25222778
2003-05-03,0.120269775,0.47598267,-0.007385254,-0.58828735,-0.26290894
2003-05-04,0.1366272,0.48742676,-0.0065612793,-0.66604614,-0.26623535
2003-05-05,0.14004517,0.45291138,-0.0056762695,-0.738739,-0.25128174
2003-05-06,0.14767456,0.39056396,-0.004272461,-0.8029175,-0.22589111
2003-05-07,0.1770935,0.32104492,-0.0037841797,-0.85391235,-0.19412231
2003-05-08,0.2454834,0.26327515,-0.003540039,-0.88375854,-0.1611023
2003-05-09,0.3348999,0.22741699,-0.0039367676,-0.8768616,-0.13659668
2003-05-10,0.4161377,0.21502686,-0.0035705566,-0.8305664,-0.12423706
2003-05-11,0.47705078,0.2239685,-0.0031738281,-0.7633667,-0.12011719
2003-05-12,0.50616455,0.24969482,-0.0021972656,-0.6966858,-0.1199646
2003-05-13,0.49557495,0.28668213,-0.0025939941,-0.64834595,-0.12084961
2003-05-14,0.44900513,0.32437134,-0.0023498535,-0.62457275,-0.118652344
2003-05-15,0.38174438,0.35455322,-0.002105713,-0.61972046,-0.11657715
2003-05-16,0.3031006,0.37963867,-0.0017700195,-0.633667,-0.11904907
2003-05-17,0.222229,0.40216064,-0.0014648438,-0.6654053,-0.13006592
2003-05-18,0.15219116,0.4225464,-0.0012817383,-0.71328735,-0.1546936
2003-05-19,0.115478516,0.42861938,-0.0012207031,-0.75320435,-0.18008423
2003-05-20,0.12225342,0.41256714,-0.0010986328,-0.77456665,-0.19677734
2003-05-21,0.15969849,0.38937378,-0.00091552734,-0.7949829,-0.20870972
2003-05-22,0.216156,0.36987305,-0.00076293945,-0.8309021,-0.2227478
2003-05-23,0.2774048,0.36325073,-0.0005493164,-0.89450073,-0.24160767
2003-05-24,0.32266235,0.36767578,0.00018310547,-0.9465637,-0.26760864
2003-05-25,0.34765625,0.3738098,-0.0005187988,-0.9633484,-0.29067993
2003-05-26,0.3670349,0.38308716,-0.00048828125,-0.97509766,-0.29962158
2003-05-27,0.3930359,0.39624023,-0.00045776367,-1.0127869,-0.28125
2003-05-28,0.4373169,0.413208,-0.0004272461,-1.1019287,-0.22775269
2003-05-29,0.48025513,0.4293213,-0.00033569336,-1.2080383,-0.1628418
2003-05-30,0.5048828,0.43759155,0.0004272461,-1.2887573,-0.10827637
2003-05-31,0.51446533,0.43966675,0.0004272461,-1.3519287,-0.058929443
2003-06-01,0.5184326,0.44033813,0.00036621094,-1.4077454,-0.0047302246
2003-06-02,0.5217285,0.43740845,-0.00024414062,-1.4620972,0.05657959
2003-06-03,0.52124023,0.42971802,0.00045776367,-1.5215454,0.100616455
2003-06-04,0.5110779,0.41485596,-0.00021362305,-1.5654297,0.10928345
2003-06-05,0.49542236,0.4013672,-0.00021362305,-1.5677185,0.09402466
2003-06-06,0.47982788,0.3922119,-0.00021362305,-1.4989319,0.06716919
2003-06-07,0.47253418,0.3954773,-0.00021362305,-1.3398438,0.040283203
2003-06-08,0.48703003,0.41140747,-0.00021362305,-1.1584778,0.008300781
2003-06-09,0.52075195,0.43395996,-0.00021362305,-1.0133972,-0.030029297
2003-06-10,0.55007935,0.45391846,-0.00021362305,-0.8775635,-0.05731201
2003-06-11,0.5508423,0.46817017,-0.00021362305,-0.725708,-0.058746338
2003-06-12,0.502655,0.4711914,-0.00021362305,-0.539917,-0.019226074
2003-06-13,0.42886353,0.4760437,-0.00021362305,-0.3999939,0.052520752
2003-06-14,0.3619995,0.4885254,-0.00015258789,-0.3644104,0.13195801
2003-06-15,0.29626465,0.48303223,0.00048828125,-0.38708496,0.20541382
2003-06-16,0.22741699,0.4477539,-0.00021362305,-0.4201355,0.2609558
