,cluster,nodes_lat,nodes_lon
667,4,64.0,34.0
668,4,64.0,34.5
669,4,64.0,35.0
670,4,64.0,35.5
671,4,64.0,36.0
672,4,64.0,36.5
673,4,64.0,37.0
674,4,64.0,38.0
675,4,64.0,38.5
676,4,64.0,39.0
677,4,64.0,39.5
678,4,64.0,40.0
679,4,64.0,40.5
680,4,64.0,41.0
681,4,64.0,41.5
682,4,64.0,42.0
683,4,64.0,42.5
684,4,64.0,43.0
685,4,64.0,43.5
686,4,64.0,44.0
687,5,63.5,8.5
688,5,63.5,9.0
689,5,63.5,9.5
690,5,63.5,10.0
691,5,63.5,10.5
692,5,63.5,11.0
693,5,63.5,11.5
694,5,63.5,12.0
695,5,63.5,12.5
696,5,63.5,13.0
697,5,63.5,13.5
698,5,63.5,14.0
699,5,63.5,14.5
700,5,63.5,15.0
701,5,63.5,15.5
702,5,63.5,16.0
703,5,63.5,16.5
704,5,63.5,17.0
705,5,63.5,17.5
706,5,63.5,18.0
707,5,63.5,18.5
708,5,63.5,19.0
709,5,63.5,19.5
710,5,63.5,20.0
711,5,63.5,22.0
712,5,63.5,22.5
713,5,63.5,23.0
714,5,63.5,23.5
715,5,63.5,24.0
716,5,63.5,24.5
717,5,63.5,25.0
718,5,63.5,25.5
719,5,63.5,26.0
720,5,63.5,26.5
721,5,63.5,27.0
722,5,63.5,27.5
723,5,63.5,28.0
724,5,63.5,28.5
725,5,63.5,29.0
726,5,63.5,29.5
727,5,63.5,30.0
728,5,63.5,30.5
729,4,63.5,31.0
730,4,63.5,31.5
731,4,63.5,32.0
732,4,63.5,32.5
733,4,63.5,33.0
734,4,63.5,33.5
735,4,63.5,34.0
736,4,63.5,34.5
737,4,63.5,35.0
738,4,63.5,35.5
739,4,63.5,36.0
740,4,63.5,36.5
741,4,63.5,37.0
742,4,63.5,37.5
743,4,63.5,38.0
744,4,63.5,38.5
745,4,63.5,39.0
746,4,63.5,39.5
747,4,63.5,40.0
748,4,63.5,40.5
749,4,63.5,41.0
750,4,63.5,41.5
751,4,63.5,42.0
752,4,63.5,42.5
753,4,63.5,43.0
754,4,63.5,43.5
755,4,63.5,44.0
756,5,63.0,7.5
757,5,63.0,8.0
758,5,63.0,8.5
759,5,63.0,9.0
760,5,63.0,9.5
761,5,63.0,10.0
762,5,63.0,10.5
763,5,63.0,11.0
764,5,63.0,11.5
765,5,63.0,12.0
766,5,63.0,12.5
767,5,63.0,13.0
768,5,63.0,13.5
769,5,63.0,14.0
770,5,63.0,14.5
771,5,63.0,15.0
772,5,63.0,15.5
773,5,63.0,16.0
774,5,63.0,16.5
775,5,63.0,17.0
776,5,63.0,17.5
777,5,63.0,18.0
778,5,63.0,18.5
779,5,63.0,21.0
780,5,63.0,21.5
781,5,63.0,22.0
782,5,63.0,22.5
783,5,63.0,23.0
784,5,63.0,23.5
785,5,63.0,24.0
786,5,63.0,24.5
787,5,63.0,25.0
788,5,63.0,25.5
789,5,63.0,26.0
790,5,63.0,26.5
791,5,63.0,27.0
792,5,63.0,27.5
793,5,63.0,28.0
794,5,63.0,28.5
795,5,63.0,29.0
796,5,63.0,29.5
797,4,63.0,30.0
798,4,63.0,30.5
799,4,63.0,31.0
800,4,63.0,31.5
801,4,63.0,32.0
802,4,63.0,32.5
803,4,63.0,33.0
804,4,63.0,33.5
805,4,63.0,34.0
806,4,63.0,34.5
807,4,63.0,35.0
808,4,63.0,35.5
809,4,63.0,36.0
810,4,63.0,36.5
811,4,63.0,37.0
812,4,63.0,37.5
813,4,63.0,38.0
814,4,63.0,38.5
815,4,63.0,39.0
816,4,63.0,39.5
817,4,63.0,40.0
818,4,63.0,40.5
819,4,63.0,41.0
820,4,63.0,41.5
821,4,63.0,42.0
822,4,63.0,42.5
823,4,63.0,43.0
824,4,63.0,43.5
825,4,63.0,44.0
826,1,62.5,6.0
827,5,62.5,6.5
828,5,62.5,7.0
829,5,62.5,7.5
830,5,62.5,8.0
831,5,62.5,8.5
832,5,62.5,9.0
833,5,62.5,9.5
834,5,62.5,10.0
835,5,62.5,10.5
836,5,62.5,11.0
837,5,62.5,11.5
838,5,62.5,12.0
839,5,62.5,12.5
840,5,62.5,13.0
841,5,62.5,13.5
842,5,62.5,14.0
843,5,62.5,14.5
844,5,62.5,15.0
845,5,62.5,15.5
846,5,62.5,16.0
847,5,62.5,16.5
848,5,62.5,17.0
849,5,62.5,17.5
850,5,62.5,21.0
851,5,62.5,21.5
852,5,62.5,22.0
853,5,62.5,22.5
854,5,62.5,23.0
855,5,62.5,23.5
856,5,62.5,24.0
857,5,62.5,24.5
858,5,62.5,25.0
859,5,62.5,25.5
860,5,62.5,26.0
861,5,62.5,26.5
862,5,62.5,27.0
863,5,62.5,27.5
864,5,62.5,28.0
865,5,62.5,28.5
866,4,62.5,29.0
867,4,62.5,29.5
868,4,62.5,30.0
869,4,62.5,30.5
870,4,62.5,31.0
871,4,62.5,31.5
872,4,62.5,32.0
873,4,62.5,32.5
874,4,62.5,33.0
875,4,62.5,33.5
876,4,62.5,34.0
877,4,62.5,34.5
878,4,62.5,35.0
879,4,62.5,35.5
880,4,62.5,36.0
881,4,62.5,36.5
882,4,62.5,37.0
883,4,62.5,37.5
884,4,62.5,38.0
885,4,62.5,38.5
886,4,62.5,39.0
887,4,62.5,39.5
888,4,62.5,40.0
889,4,62.5,40.5
890,4,62.5,41.0
891,4,62.5,41.5
892,4,62.5,42.0
893,4,62.5,42.5
894,4,62.5,43.0
895,4,62.5,43.5
896,4,62.5,44.0
897,1,62.0,5.5
898,5,62.0,6.0
899,5,62.0,6.5
900,5,62.0,7.0
901,5,62.0,7.5
902,5,62.0,8.0
903,5,62.0,8.5
904,5,62.0,9.0
905,5,62.0,9.5
906,5,62.0,10.0
907,5,62.0,10.5
908,5,62.0,11.0
909,5,62.0,11.5
910,5,62.0,12.0
911,5,62.0,12.5
912,5,62.0,13.0
913,5,62.0,13.5
914,5,62.0,14.0
915,5,62.0,14.5
916,5,62.0,15.0
917,5,62.0,15.5
918,5,62.0,16.0
919,5,62.0,16.5
920,5,62.0,17.0
921,5,62.0,17.5
922,5,62.0,21.0
923,5,62.0,21.5
924,5,62.0,22.0
925,5,62.0,22.5
926,5,62.0,23.0
927,5,62.0,23.5
928,5,62.0,24.0
929,5,62.0,24.5
930,5,62.0,25.0
931,5,62.0,25.5
932,5,62.0,26.0
933,5,62.0,26.5
934,5,62.0,27.0
935,5,62.0,27.5
936,5,62.0,28.0
937,4,62.0,28.5
938,4,62.0,29.0
939,4,62.0,29.5
940,4,62.0,30.0
941,4,62.0,30.5
942,4,62.0,31.0
943,4,62.0,31.5
944,4,62.0,32.0
945,4,62.0,32.5
946,4,62.0,33.0
947,4,62.0,33.5
948,4,62.0,34.0
949,4,62.0,34.5
950,4,62.0,35.0
951,4,62.0,35.5
952,4,62.0,36.0
953,4,62.0,36.5
954,4,62.0,37.0
955,4,62.0,37.5
956,4,62.0,38.0
957,4,62.0,38.5
958,4,62.0,39.0
959,4,62.0,39.5
960,4,62.0,40.0
961,4,62.0,40.5
962,4,62.0,41.0
963,4,62.0,41.5
964,4,62.0,42.0
965,4,62.0,42.5
966,4,62.0,43.0
967,4,62.0,43.5
968,4,62.0,44.0
969,1,61.5,5.5
970,5,61.5,6.0
971,5,61.5,6.5
972,5,61.5,7.0
973,5,61.5,7.5
974,5,61.5,8.0
975,5,61.5,8.5
976,5,61.5,9.0
977,5,61.5,9.5
978,5,61.5,10.0
979,5,61.5,10.5
980,5,61.5,11.0
981,5,61.5,11.5
982,5,61.5,12.0
983,5,61.5,12.5
984,5,61.5,13.0
985,5,61.5,13.5
986,5,61.5,14.0
987,5,61.5,14.5
988,5,61.5,15.0
989,5,61.5,15.5
990,5,61.5,16.0
991,5,61.5,16.5
992,5,61.5,17.0
993,5,61.5,21.5
994,5,61.5,22.0
995,5,61.5,22.5
996,5,61.5,23.0
997,5,61.5,23.5
998,5,61.5,24.0
999,5,61.5,24.5
1000,5,61.5,25.0
1001,5,61.5,25.5
1002,5,61.5,26.0
1003,5,61.5,26.5
1004,5,61.5,27.0
1005,5,61.5,27.5
1006,4,61.5,28.0
1007,4,61.5,28.5
1008,4,61.5,29.0
1009,4,61.5,29.5
1010,4,61.5,30.0
1011,4,61.5,30.5
1012,4,61.5,31.0
1013,4,61.5,31.5
1014,4,61.5,32.0
1015,4,61.5,32.5
1016,4,61.5,33.0
1017,4,61.5,33.5
1018,4,61.5,34.0
1019,4,61.5,34.5
1020,4,61.5,35.0
1021,4,61.5,36.5
1022,4,61.5,37.0
1023,4,61.5,37.5
1024,4,61.5,38.0
1025,4,61.5,38.5
