,msl,olr,sm1,t2m,tp,z500
2003-07-03,-592.3203,2.50148,-0.008159846,0.8704529,-0.00022928003,-881.9414
2003-07-04,-287.01562,33.83481,-0.026126504,-0.558197,-0.00020634678,-961.3906
2003-07-05,-158.57812,-24.893356,-0.046331614,0.92144775,-0.0002356474,-462.9453
2003-07-06,67.86719,-20.501389,-0.05680561,1.7753601,-0.00022442943,-92.07422
2003-07-07,272.91406,-15.646713,-0.0668332,2.7388916,-0.00020660131,252.33203
2003-07-08,136.05469,-30.897614,-0.081855536,4.173706,-0.00021737172,324.14453
2003-07-09,15.328125,30.717651,-0.0902787,3.3245544,-0.00019197131,173.34766
2003-07-10,-14.7421875,-31.806519,-0.09897126,4.412903,-0.00021911171,326.78516
2003-07-11,-32.65625,-33.945312,-0.11227943,5.219116,-0.00021108074,506.1914
2003-07-12,145.0,-23.95874,-0.11902918,4.96167,-0.0001982242,690.6328
2003-07-13,-233.79688,-29.670868,-0.12482862,6.286743,-0.00019699901,678.5117
2003-07-14,-66.515625,-14.264938,-0.09668453,1.2073059,3.0775962e-05,495.44922
2003-07-15,-132.91406,1.436203,-0.093213916,2.922577,-0.00018622908,360.9922
2003-07-16,-172.4375,13.761887,-0.07717292,3.060089,4.8142014e-05,362.1172
2003-07-17,-15.953125,-13.630325,-0.034036845,2.9170532,-7.502639e-05,343.53125
2003-07-18,267.04688,-32.787003,-0.050238833,4.2441406,-0.00019110276,674.71484
2003-07-19,382.53125,-25.920563,-0.072797805,5.436798,-0.00018192099,836.91406
2003-07-20,217.85156,-15.20932,-0.08758059,5.7652283,-0.00018541963,677.8633
2003-07-21,314.8047,37.162216,-0.09296274,2.7312622,-0.00015330431,636.21484
2003-07-22,348.5625,9.251678,-0.100677595,3.966339,-0.0001731763,656.3086
2003-07-23,18.039062,5.34993,-0.11357455,5.034973,-0.00018799499,352.4961
2003-07-24,-45.109375,38.852264,0.016354978,-0.4994812,0.0012369048,-90.69531
2003-07-25,-135.85938,2.7027588,0.026937455,1.3523254,-0.0001911424,30.648438
2003-07-26,-83.9375,-13.116501,-0.011975318,3.7049255,-0.00019138776,349.0039
2003-07-27,-24.148438,-1.0851746,-0.009741038,2.6941833,0.00030585745,342.29688
2003-07-28,27.625,-15.180634,0.045457065,1.9067383,-1.9475687e-05,128.96094
2003-07-29,264.83594,-31.588333,-0.0011771917,1.9584656,-0.00019139663,183.44531
2003-07-30,107.38281,-4.607071,-0.03440419,2.4272156,-0.00019129252,18.625
2003-07-31,-268.71875,34.49559,0.014464408,-0.14031982,0.0002972806,-585.4297
2003-08-01,-83.44531,-28.161255,-0.0046690702,2.8275452,-0.00018901174,239.57812
2003-08-02,307.3203,-25.38359,-0.031926572,4.538208,-0.00018194466,815.6953
2003-08-03,529.3281,-29.962967,-0.049063742,6.4698486,-0.00018454986,1232.0859
2003-08-04,661.5703,-2.750946,-0.06745869,6.2230835,-0.0001856963,1429.6602
2003-08-05,608.8047,9.4552,-0.08305174,6.101227,-0.00015472884,1398.2734
2003-08-06,431.3125,-8.8637085,-0.090201944,6.453003,-9.657614e-05,1189.9531
2003-08-07,346.3203,-14.292328,-0.08985765,6.0758057,-0.00014375857,990.22656
2003-08-08,404.4297,-17.241135,-0.09707473,5.5129395,-0.00018019395,885.3086
2003-08-09,212.94531,-31.615662,-0.11049236,7.048462,-0.00019916285,967.28125
2003-08-10,46.828125,-34.8304,-0.12398906,7.418762,-0.00020437877,925.2656
2003-08-11,33.15625,-43.973602,-0.13716258,8.43985,-0.00021172414,1000.8672
2003-08-12,521.65625,-36.741455,-0.14924078,7.326782,-0.00021838187,1275.1211
2003-08-13,500.15625,-8.803162,-0.16164897,7.2044067,-0.00021068183,1270.8789
2003-08-14,-14.328125,15.686386,-0.16169748,7.3195496,-0.0002275722,624.5508
2003-08-15,-203.23438,37.073364,-0.15505667,5.1696777,-0.00023017637,210.97656
2003-08-16,-11.046875,4.225052,-0.14202769,4.5063477,-3.45507e-05,413.80078
2003-08-17,238.02344,39.93567,-0.07925703,4.018921,-6.834211e-05,617.26953
2003-08-18,407.9922,13.129669,-0.040813923,1.5163879,0.00021930061,477.34766
2003-08-19,231.40625,-33.321014,-0.033180237,4.3319397,-0.00023540767,524.1406
2003-08-20,182.35938,3.45961,-0.05726716,4.090088,-0.00018331908,475.76953
2003-08-21,73.19531,13.072357,-0.06955658,3.6455688,-0.00021270022,268.78906
2003-08-22,90.91406,-29.974335,-0.089303106,4.9370728,-0.00023366188,585.6836
2003-08-23,69.89844,-32.264313,-0.10729723,6.220337,-0.00022290705,793.5
2003-08-24,-178.5,-1.8020172,-0.11330135,5.565094,2.7632123e-05,471.98438
2003-08-25,-495.28906,5.5157623,-0.097109124,3.4032898,-3.4606754e-05,5.8828125
2003-08-26,-445.41406,-14.047501,-0.09404136,5.233917,-0.00023086074,107.00391
2003-08-27,-552.625,-24.556595,-0.11098085,6.041687,-0.00023435603,236.41016
2003-08-28,-607.5078,46.624985,-0.06902623,3.7723694,0.00023623211,24.464844
2003-08-29,-976.4453,57.132263,0.05959457,0.95391846,0.0022413114,-487.0625
2003-08-30,-653.3828,-9.6605835,0.045194596,2.587616,-0.00024504765,-365.15625
2003-08-31,-470.0547,-23.07872,0.013859212,1.1427002,-0.00023985535,-704.4961
2003-09-01,-30.171875,10.60878,0.00096192956,-2.475525,-0.00022268938,-765.6406
2003-09-02,200.02344,-21.140518,-0.013857573,-1.4996033,-0.00022813083,-700.8789
2003-09-03,886.3828,-1.5697174,-0.007367015,-2.216217,-6.414343e-05,-202.01562
2003-09-04,1196.9375,-19.597,-0.016062647,-0.29470825,-0.00024054128,646.85547
2003-09-05,778.52344,24.554901,-0.031906307,0.34423828,-0.00018567404,445.80078
2003-09-06,327.3203,1.780777,-0.03967905,2.1788025,-0.0002458462,6.8671875
2003-09-07,102.72656,41.961823,-0.051089376,1.8621826,-0.00017945038,-240.1211
2003-09-08,-662.3906,45.22705,0.0051573515,-0.54260254,0.0001937628,-952.2656
2003-09-09,-957.41406,60.386475,0.017565757,-1.309021,-4.904745e-05,-1154.8555
2003-09-10,-515.3906,-13.824463,-0.0022046864,1.636383,-0.00025822088,-425.39453
2003-09-11,-253.98438,-24.978668,-0.026664972,0.032104492,-0.00026514835,-304.94922
2003-09-12,390.5547,-25.505432,-0.044324845,-0.06808472,-0.00026015638,139.34375
2003-09-13,564.5156,8.957428,-0.06158009,1.3797607,-0.0002570258,120.42578
2003-09-14,790.2031,-26.533966,-0.07728532,0.888916,-0.0002570418,325.89844
2003-09-15,950.8672,-22.404877,-0.085420296,0.42837524,-0.0002595938,738.5117
2003-09-16,684.9375,-28.55014,-0.09225637,1.3569641,-0.00026072506,1257.6875
2003-09-17,676.03906,-24.917099,-0.10081352,2.521698,-0.00026497748,1327.2539
2003-09-18,660.40625,-35.29657,-0.108458996,3.5134277,-0.00026690334,1323.2461
2003-09-19,704.4922,-38.98401,-0.11661741,4.048889,-0.00027089377,1391.5391
2003-09-20,861.40625,-40.055725,-0.12488863,4.7344055,-0.00027600062,1449.8242
2003-09-21,706.4375,-37.81717,-0.13308622,4.5204163,-0.00027772243,1174.3398
2003-09-22,211.58594,-25.410736,-0.14075062,3.877777,-0.000274188,373.33984
2003-09-23,-138.49219,7.16893,-0.11378758,1.5433044,-4.2316984e-05,-177.98047
2003-09-24,412.84375,-15.788345,-0.10248949,0.8864746,-0.00020619956,168.51562
2003-09-25,1146.6484,-24.436539,-0.096741274,-0.69070435,-0.00024999026,996.6367
2003-09-26,735.90625,-29.046494,-0.10609764,-0.1979065,-0.0002739875,809.0586
2003-09-27,335.14844,15.857025,-0.11396459,0.9156189,-0.00027973056,160.67969
2003-09-28,-43.335938,26.501709,-0.11582197,0.25424194,-0.00023212703,-370.26172
2003-09-29,-616.875,-19.776093,-0.10631131,2.507904,-0.00027239343,-642.1836
2003-09-30,-100.03906,3.5048828,-0.05665967,-0.20159912,0.00017316703,-218.23047
2003-10-01,13.7890625,29.190186,-0.036311775,-0.38589478,-0.00011702918,220.7539
2003-10-02,-17.671875,-1.4917603,-0.04050091,2.9874573,-0.00026727963,583.21875
2003-10-03,-387.77344,8.015411,-0.0060655475,2.7275696,6.767086e-05,87.109375
2003-10-04,-1201.3359,36.028458,0.016357452,3.2609863,0.00026662316,-975.16016
2003-10-05,-1685.2734,60.396057,0.040441096,-2.4232483,0.00012102077,-2397.5586
2003-10-06,-281.8125,-17.69757,0.004906267,-1.1773376,-0.00028135517,-1095.4453
2003-10-07,-706.7578,14.627533,-0.009298444,-1.5315247,-8.257867e-05,-1202.957
2003-10-08,-480.1172,-8.687393,0.0069550574,-1.9015808,-0.00024482494,-1218.6445
2003-10-09,-486.97656,-11.667633,-0.013911068,1.0762634,-0.00025191135,123.078125
2003-10-10,252.63281,-35.25084,-0.026942939,1.7298279,-0.00026026915,930.85156
2003-10-11,529.1406,-33.350998,-0.040025532,1.0948792,-0.00024592588,1096.4531
2003-10-12,451.125,-31.683441,-0.044921696,2.0751953,-0.00024340078,1025.1758
2003-10-13,336.4297,-22.122864,-0.048018157,3.0725708,-0.0002408673,608.51953
2003-10-14,356.73438,11.049515,-0.050366014,1.3245239,-0.00018245797,132.96094
2003-10-15,832.78125,-15.558594,-0.035214722,-1.7010193,-0.00012677535,133.8789
2003-10-16,767.5781,-20.876312,-0.04255566,-2.592926,-0.00023027975,74.24609
2003-10-17,850.7969,-1.7165222,-0.047635466,-4.2414856,-0.00022148721,-9.0625
2003-10-18,239.99219,25.661743,-0.052250624,-4.509033,-0.0002189617,-457.5625
2003-10-19,-610.41406,12.4010315,-0.05701971,-2.1481323,-0.00019861897,-824.85156
2003-10-20,-1359.1328,34.077347,-0.0073910356,-2.5584106,0.00013514142,-1570.8359
2003-10-21,-1407.2188,-14.094162,-0.01339367,-0.19552612,-0.00018411795,-1744.6914
2003-10-22,-992.6094,-10.129272,-0.025998026,-1.6019897,-0.00015081912,-1800.3398
2003-10-23,-1456.3438,50.14006,0.018677384,-3.9627686,0.0008872333,-2550.039
2003-10-24,-877.03125,4.1753845,0.01910749,-3.402832,-0.00020874331,-2503.1602
2003-10-25,377.8203,-9.586121,0.003619641,-6.8313293,-0.00021195259,-1792.125
2003-10-26,-22.265625,17.21193,-0.0048164725,-6.240448,-0.00019907882,-1481.5391
2003-10-27,-27.359375,13.858459,-0.0075002015,-4.4934387,-0.00016851726,-1328.3398
2003-10-28,401.48438,4.423523,-0.017533422,-3.8115845,-0.00019179884,-460.61328
2003-10-29,-716.4219,27.406479,0.0018017292,-4.3129272,4.7442954e-05,-1559.6758
2003-10-30,-2048.9297,23.556671,0.007177621,-2.3261108,-0.00016773035,-2685.4492
2003-10-31,-2103.3984,58.546875,0.03489375,-3.16922,0.001702467,-1977.2539
2003-11-01,-2097.1094,47.755585,0.06389323,-0.56573486,0.0018016676,-1851.2695
2003-11-02,-920.3125,-20.416626,0.033010185,0.061706543,-0.00019474437,-706.0781
2003-11-03,260.125,-19.776031,0.019907594,-0.60336304,-0.00019744247,502.64453
2003-11-04,1049.5938,-31.656372,0.010607511,0.5727844,-0.0001948679,1286.082
2003-11-05,1355.4766,-31.553513,0.004515171,-0.7618408,-0.00018716267,1887.4102
2003-11-06,989.08594,-25.043976,0.00041624904,-1.3948975,-0.00018743859,1439.6562
2003-11-07,787.3672,18.21254,0.020454198,-1.6497192,0.000110082095,-723.4297
2003-11-08,759.2344,36.37166,0.042455614,-3.079132,0.00068793684,-229.35547
2003-11-09,905.4922,2.828247,0.03462556,0.41732788,-0.00019312992,1274.8711
2003-11-10,497.58594,-4.394684,0.02025026,0.44293213,-0.00019592914,1002.21094
2003-11-11,737.96094,-20.013016,0.009743869,-0.65859985,-0.00017510244,730.45703
2003-11-12,903.14844,-9.18074,0.00523746,-1.5768127,-0.0001722801,314.91406
2003-11-13,910.5078,-1.0101776,0.0043759644,-0.3708191,-0.00018871686,448.71875
2003-11-14,857.625,11.494141,0.0054964423,-0.9394531,-0.00020106116,659.09375
2003-11-15,568.1719,1.6253357,0.00063702464,0.2727356,-0.0001871478,317.09766
2003-11-16,398.52344,39.138336,0.029371321,1.0005188,0.0003320523,343.78125
2003-11-17,429.39844,3.7507172,0.041443676,2.742981,-0.000100148965,933.5586
2003-11-18,855.66406,-16.258453,0.02232644,2.6473083,-0.0001993005,1773.7812
2003-11-19,862.78125,-27.567596,0.016274542,1.261383,-0.00019456523,2035.7656
2003-11-20,633.71094,-27.641754,0.008756399,0.60861206,-0.00018882529,1502.4844
2003-11-21,440.83594,-8.9201355,0.009343177,1.5318298,-0.00014468601,899.2656
2003-11-22,339.3203,4.8258667,0.033035666,3.0003967,0.00014874953,804.90625
2003-11-23,98.33594,26.974197,0.052511543,3.6144714,0.0002456288,653.77344
2003-11-24,-344.21094,38.281677,0.06859127,4.289612,0.0015096465,277.91406
2003-11-25,-413.8047,20.093765,0.051243007,4.8185425,9.5512965e-05,108.17578
2003-11-26,-1014.14844,26.157272,0.05403471,5.187622,0.00021576599,-338.83984
2003-11-27,-1745.7422,46.147354,0.0634397,3.1137695,0.0017277198,-1225.4453
2003-11-28,-1552.5312,57.913788,0.053590745,2.5733032,9.682558e-05,-1316.25
2003-11-29,-561.7344,2.2711487,0.027853608,2.5575867,-0.00015619314,-394.67188
2003-11-30,-61.929688,22.276932,0.018224627,1.1513062,-0.000112204856,226.96484
2003-12-01,35.46875,13.696548,0.04387033,2.3145447,0.00046577718,296.92578
2003-12-02,370.60156,17.735886,0.06853807,4.1269836,0.0011020636,791.16016
2003-12-03,622.7422,10.530319,0.058546036,4.5549316,0.00015558158,1177.1484
2003-12-04,796.6953,-15.61586,0.033825517,4.0947266,-0.00013948647,1303.8828
2003-12-05,801.1328,-29.277527,0.027404636,2.530487,-0.00014782768,1640.5703
2003-12-06,-278.1172,-26.181168,0.017335296,1.4638672,-0.00014598492,975.89844
2003-12-07,547.5078,-16.904144,0.012852639,-0.07800293,-7.010505e-05,265.08594
2003-12-08,795.33594,-18.779663,0.0072924793,-3.5005493,-0.00014125761,473.82422
2003-12-09,234.17188,-19.863571,0.001606226,-1.1347656,-0.00013531333,67.86328
2003-12-10,434.34375,15.512131,-0.0017992556,-0.83602905,-8.841678e-05,-422.28516
2003-12-11,485.35156,-7.0530853,-0.0068584085,1.2579346,-0.00012412586,416.1211
2003-12-12,355.53906,-24.65805,-0.009739518,3.088684,-0.00012183469,1163.0586
2003-12-13,510.92188,-1.1537018,-0.010819316,1.4816895,-0.00012330693,1690.0234
2003-12-14,-829.7969,-19.847855,-0.00755623,3.8274536,-0.00012007276,224.23047
2003-12-15,-486.34375,-19.251526,-0.009239942,2.9490967,-7.99509e-05,-1121.125
2003-12-16,329.04688,-15.957825,-0.018071473,0.7359009,-0.00010034759,-302.0703
2003-12-17,857.03125,10.16153,-0.017088175,-0.37893677,-0.000109437206,681.5156
2003-12-18,1015.9844,-8.810104,-0.017629445,0.71343994,-9.779024e-05,503.27344
2003-12-19,811.0547,-1.5640259,-0.019477248,1.7671814,-0.00010192651,550.1172
2003-12-20,817.125,-7.0879517,-0.017175734,0.5566406,-0.00010307742,787.90625
2003-12-21,-439.3828,7.2702484,0.00033202767,1.9316711,9.101236e-05,-285.2461
2003-12-22,-769.40625,-11.108566,-0.0047730505,0.64489746,-9.777655e-05,-1861.4375
2003-12-23,356.3828,-10.260101,-0.009586066,-3.6252136,-0.000104116014,-1226.1875
2003-12-24,945.77344,-14.905609,-0.00941363,-3.638153,-0.00010136927,190.64844
2003-12-25,950.0156,-10.437958,-0.011559695,-2.9047241,-0.000100576166,1193.8633
2003-12-26,360.27344,-6.9331207,-0.013163835,-0.060638428,-0.000100083,1198.9141
2003-12-27,-145.60938,36.422012,-0.0119455755,0.6772461,-6.9408125e-06,160.8789
2003-12-28,-871.10156,57.407303,0.0425348,0.4105835,0.0016019838,-858.6914
2003-12-29,-1022.7969,37.782837,0.053209066,0.13186646,0.00083669834,-1011.46875
2003-12-30,-981.4531,9.403732,0.051995993,1.7362976,0.000295929,-856.97656
2003-12-31,-831.6875,51.887802,0.038897365,0.42144775,-2.9998992e-06,-703.8906
2004-01-01,-834.3828,18.453613,0.031277478,-1.2037354,-5.4044092e-05,-807.8281
2004-01-02,-1227.8438,36.228943,0.03170073,-0.16174316,0.00021047221,-1616.4805
2004-01-03,-535.6797,-9.473938,0.02675578,-1.7883606,-0.000100320955,-797.5586
2004-01-04,-475.48438,-6.243683,0.021814406,-1.7581482,-9.492927e-05,-577.89844
2004-01-05,-274.26562,-4.244919,0.021498322,-1.8175659,-9.457172e-05,-60.234375
2004-01-06,390.125,14.74968,0.020074487,-0.24588013,-9.126433e-05,446.34766
2004-01-07,184.67969,1.2560577,0.018843919,-0.28027344,-9.09579e-05,492.89062
2004-01-08,-83.19531,16.688477,0.018633872,0.5744324,-6.9974696e-05,325.16016
2004-01-09,-796.66406,3.439392,0.019492626,1.2727661,1.8940045e-06,-789.46875
2004-01-10,-648.85156,-7.281433,0.021618843,3.720459,-4.9404054e-05,-548.10156
2004-01-11,-52.671875,16.602402,0.021908164,3.405487,-8.558068e-05,478.77734
2004-01-12,-833.75,23.05017,0.023792505,1.9670105,6.587823e-05,-221.25
2004-01-13,-1671.4062,29.468262,0.04358554,3.1125488,0.00023588666,-214.6836
2004-01-14,-2046.5,-11.473541,0.039583117,3.317688,-8.237281e-05,-1006.7344
2004-01-15,-1344.6562,-0.4257965,0.027724952,2.9109192,-7.9140096e-05,-1870.3906
2004-01-16,-780.6875,10.9184265,0.019200504,-0.06484985,-8.864536e-05,-982.1875
2004-01-17,-1596.8516,34.35457,0.016691327,1.4474487,-2.7717135e-05,-1522.9609
2004-01-18,-1308.7578,63.860046,0.019706726,0.84213257,0.00017456463,-1447.6094
2004-01-19,-349.47656,-0.37727356,0.019723535,0.4706421,-9.32944e-05,-439.44922
2004-01-20,-1471.0234,11.484055,0.018053114,2.367279,-3.8860133e-05,-838.48047
2004-01-21,-996.4375,-8.773056,0.014956236,1.6023865,-9.363541e-05,-934.5781
2004-01-22,-284.54688,-3.2092438,0.016887456,-1.1841736,-8.989599e-05,-603.73047
2004-01-23,-83.40625,23.148788,0.016498834,-2.185913,-7.706304e-05,-712.71484
2004-01-24,-218.05469,2.9052582,0.013195723,-2.434845,-8.492647e-05,-498.10547
2004-01-25,-789.1406,-14.592316,0.015251964,0.53775024,-9.324551e-05,-1554.1719
2004-01-26,-911.7344,26.36084,0.010298669,-2.5271606,7.7485165e-05,-1617.4922
2004-01-27,-1863.1562,11.084137,0.0065929294,-1.8638,-6.562143e-05,-2547.6992
2004-01-28,-1955.9688,13.271591,0.0024780035,-0.70376587,-8.5351734e-05,-2961.1602
2004-01-29,-1443.2422,14.206207,-0.0007545948,-2.554779,-7.79137e-05,-2886.5312
2004-01-30,197.23438,-4.749527,-0.0065903366,-2.1921387,-8.479917e-05,-642.4258
2004-01-31,772.3906,5.925995,-0.007359773,-1.3265076,-8.167637e-05,743.6406
2004-02-01,887.64844,-1.3469696,-0.0024544,0.52407837,-8.145522e-05,1399.9062
2004-02-02,894.7969,-14.520065,-0.009781152,1.2822266,-8.298571e-05,1921.3438
2004-02-03,1056.625,-10.118225,-0.016078651,3.0612793,-8.3846986e-05,2684.586
2004-02-04,1304.1406,-38.82039,-0.01965183,2.1905823,-8.3822364e-05,3146.6055
2004-02-05,1121.4609,-35.008194,-0.022113204,2.4255066,-8.661937e-05,2939.496
2004-02-06,909.6328,-16.297836,-0.021807313,4.8447266,-8.5206964e-05,2450.8984
2004-02-07,284.28125,-12.083664,-0.022191465,2.2770386,-8.0179605e-05,839.5742
2004-02-08,-180.07031,-24.543,-0.01341188,2.440857,-8.373365e-05,-24.773438
2004-02-09,400.6875,-19.523224,-0.011239529,1.8001709,-8.379246e-05,363.35156
2004-02-10,1076.8125,-2.2679138,-0.015192509,0.5741272,-8.638819e-05,705.3867
2004-02-11,-39.578125,1.8748627,-0.017337829,2.273346,-7.351256e-05,573.7031
2004-02-12,404.6953,-20.20192,-0.017931163,2.1219788,-8.766963e-05,913.40625
2004-02-13,1065.125,-13.847183,-0.020295203,0.62561035,-8.450931e-05,1343.7695
2004-02-14,363.79688,-20.685364,-0.018684685,1.5010986,-8.7352804e-05,998.5703
2004-02-15,-115.0625,-21.444016,-0.018712968,2.922638,-8.802526e-05,560.8711
2004-02-16,409.8047,-17.704819,-0.011799216,3.1695557,-8.9052e-05,803.21094
2004-02-17,860.16406,-14.09375,-0.01715681,1.2667236,-8.736054e-05,809.1406
2004-02-18,-116.69531,-4.257965,-0.017766267,1.2450562,-2.2740198e-05,-312.58594
2004-02-19,-595.53906,45.690475,0.0020721853,-1.9655151,0.0006814474,-1435.9375
2004-02-20,551.58594,14.202896,0.0060351193,-1.9099731,0.00023295119,-30.425781
2004-02-21,369.6328,64.97107,0.029451102,-1.4182739,0.0015828909,780.4258
2004-02-22,-873.75,29.64714,0.066822916,1.2118835,0.0005387191,139.4414
2004-02-23,-1593.0625,42.904022,0.07339814,-0.4512024,0.0005097516,-1114.5117
2004-02-24,-603.53125,-7.078247,0.047391206,-3.7684937,-8.837597e-05,-1559.8945
2004-02-25,-429.96094,8.53624,0.035805196,-3.5751038,-9.194118e-05,-879.2578
2004-02-26,-1605.9922,36.883926,0.031764776,-3.2638855,-9.310805e-05,-1912.0156
2004-02-27,-2295.5781,3.192154,0.028826445,-3.6827087,-8.3263876e-05,-3035.3867
2004-02-28,-1885.4375,53.896713,0.023063421,-4.279297,-8.995844e-05,-2866.0078
2004-02-29,-975.1953,26.775269,0.021084279,-2.9241028,-8.8251225e-05,-2416.4453
2004-03-01,137.14844,-5.1804504,0.012201071,-4.3259583,-9.5648546e-05,-1645.457
2004-03-02,828.96875,-5.329376,0.0082090795,-2.95578,-9.822917e-05,-395.0625
2004-03-03,792.08594,-14.342331,0.0030441582,-0.4202881,-9.8043165e-05,484.0625
2004-03-04,410.09375,-1.2233124,-0.0011354387,0.34152222,-9.746544e-05,428.95312
2004-03-05,392.3047,14.685196,-0.0028392673,-0.87286377,-5.973016e-05,121.11328
2004-03-06,618.5078,39.7164,0.006182492,-2.553009,0.00011390062,-110.44141
2004-03-07,331.16406,23.159851,0.0072007775,-2.2568054,-4.8747726e-05,-622.1914
2004-03-08,-42.289062,14.531754,0.00501734,-1.1559753,-9.553742e-05,-950.8633
2004-03-09,212.38281,-13.297333,0.0044995844,-1.2664185,-9.871264e-05,-835.3633
2004-03-10,331.78906,22.336533,0.0023370981,-5.2090454,0.00070547673,-1115.8477
2004-03-11,108.21875,25.956863,0.008684605,-4.8716736,0.0007171684,-1085.6797
2004-03-12,773.21875,24.196274,0.021251887,-3.4621582,-9.65847e-05,515.8906
2004-03-13,1159.5156,36.001434,0.024366885,-1.1261902,-9.572282e-05,1197.1094
2004-03-14,1640.2188,2.4514618,0.03135425,-0.19085693,-3.850284e-06,1589.9688
2004-03-15,1786.7578,-26.075806,0.028328866,1.6842651,-0.00012010013,2104.332
2004-03-16,1778.6797,-29.402313,0.02147612,2.9945984,-0.00012100272,2700.0
2004-03-17,1530.1406,-35.5159,0.014796376,3.8669434,-0.00012451703,2674.961
2004-03-18,1198.875,-25.985962,0.009830117,5.0760803,-0.00012637835,2149.293
2004-03-19,853.28906,-11.517624,0.0071553886,4.1572266,-0.00012775222,1462.4453
2004-03-20,658.09375,28.437424,0.005406052,4.814453,-0.00013836766,1557.5625
2004-03-21,14.4765625,-11.648453,0.0047180653,3.8599243,3.0201481e-06,866.46094
2004-03-22,-594.1797,-7.1640167,0.02990663,1.8358154,-0.0001300645,-881.5703
2004-03-23,-1054.5938,59.05391,0.030319601,-2.578827,3.6327066e-05,-1734.4141
2004-03-24,-1242.7969,47.389114,0.02706939,-1.3710327,-0.00013930236,-1754.0938
2004-03-25,-767.8828,36.566376,0.015997678,-0.028900146,-0.00015899398,-1351.2227
2004-03-26,-609.8125,31.921371,0.009452164,-2.2296448,-0.00010521503,-1473.3125
2004-03-27,-115.953125,0.98864746,0.029585421,-3.9068909,2.6918526e-05,-1140.9531
2004-03-28,354.48438,-20.715439,0.020597667,-1.6306763,-0.00017604831,-95.18359
2004-03-29,619.28906,-27.455353,0.010310411,-0.5757141,-0.00018150425,704.70703
2004-03-30,564.4922,-15.294006,0.004899502,0.41326904,-0.0001746767,729.9961
2004-03-31,313.7422,-14.6688385,0.0020809472,1.853241,-0.00018153651,345.09766
2004-04-01,-24.578125,-23.01381,0.0003222525,2.001068,-0.00018594858,383.45312
2004-04-02,356.6875,-14.65535,-0.0020605922,3.357605,-0.00014052026,811.96094
2004-04-03,902.6719,6.854767,0.02468124,3.2358398,1.4738369e-05,1116.7109
2004-04-04,967.375,-3.5341644,0.012138635,3.2596436,-0.00019703135,1241.7148
2004-04-05,192.55469,-4.123169,0.03186083,3.3385925,0.00010110342,416.47656
2004-04-06,-832.40625,-4.888397,0.017633975,1.3729858,-0.00016586613,-750.08984
2004-04-07,-802.4219,-8.800644,0.00256598,-0.7953186,-0.00020758744,-1527.875
2004-04-08,-95.15625,-0.7057648,-0.0051925182,-0.85269165,-0.00019048525,-1163.3398
2004-04-09,-333.89062,57.05458,0.034465164,-4.363159,0.0005170561,-1250.6406
2004-04-10,-414.70312,14.598373,0.056991607,-4.199188,0.00029970054,-1382.043
2004-04-11,-120.671875,-20.081985,0.0376693,-0.3777771,-0.000197781,-700.4844
2004-04-12,92.796875,3.7656403,0.021187365,-0.6576233,-0.00018228422,-330.54688
2004-04-13,-20.828125,1.7680206,0.017555803,-0.54919434,-0.00018459816,-510.02344
2004-04-14,401.8125,-11.201218,0.016325325,0.51571655,-0.00014299515,113.953125
2004-04-15,1025.7734,14.101227,0.041173726,-1.0129089,0.00029011612,187.76953
2004-04-16,637.52344,34.930588,0.059970587,-2.2643433,0.00020520149,296.40234
2004-04-17,-588.6797,4.3628387,0.043239236,0.70770264,-0.00020283827,-323.7578
2004-04-18,-1351.1172,0.025299072,0.041941732,0.9406433,0.00032001582,-1040.7383
2004-04-19,-1617.7734,47.37474,0.071403354,-4.2297363,0.0014463975,-1678.9883
2004-04-20,-780.09375,-17.349213,0.04240212,0.34420776,-0.00022995821,-448.6797
2004-04-21,235.71875,-22.396957,0.024842054,3.3094177,-0.00023494591,856.02734
2004-04-22,128.73438,-6.661209,0.01132071,4.4981995,-0.00023318673,853.41797
2004-04-23,-7.421875,28.551437,0.009435743,4.6412354,-0.00010270065,686.5547
2004-04-24,11.734375,-31.793427,0.005678147,4.523224,-0.00023364543,580.6953
2004-04-25,384.73438,-33.084335,-0.0062497556,2.7218628,-0.00023051511,236.39062
2004-04-26,405.3203,-20.353378,-0.01760307,1.1002197,-0.00023301973,335.3789
2004-04-27,37.453125,-13.787659,-0.024418652,2.415863,-0.00022942254,142.27344
2004-04-28,-159.40625,-8.774094,-0.025336295,2.2661438,-0.00013985057,36.722656
2004-04-29,-507.41406,7.0240173,0.021390676,0.96377563,0.00099248,-334.1289
2004-04-30,-890.6406,19.856827,0.07366419,-0.38653564,0.0012610698,-724.5586
2004-05-01,-521.3828,-9.086105,0.060367823,0.82211304,0.0002610808,-622.6758
2004-05-02,-307.85938,19.818481,0.05206853,-0.18139648,9.221907e-05,-641.41797
2004-05-03,-522.5547,57.06517,0.05795011,-2.2651367,0.00044798758,-608.28906
2004-05-04,-1656.9062,35.79869,0.067065954,-1.2454224,0.0005351085,-1289.1094
2004-05-05,-2401.961,50.18669,0.08000961,-3.609497,0.0018386128,-2370.7812
2004-05-06,-2154.1562,28.92862,0.061935812,-4.9331665,0.0003685571,-2756.8047
2004-05-07,-1447.0547,23.99916,0.0388377,-4.4747314,-0.00014116461,-2339.3906
2004-05-08,-978.47656,17.159561,0.028570116,-3.4492798,-0.00021150567,-1936.8711
