,sstNorth_Atlantic_cluster1,sstNorth_Atlantic_cluster2,sstNorth_Atlantic_cluster3,sstNorth_Atlantic_cluster4,sstNorth_Atlantic_cluster5
2004-08-04,0.1411438,-0.40490723,1.1166687,-0.028747559,-0.47598267
2004-08-05,0.123565674,-0.43533325,1.1983032,-0.064575195,-0.38989258
2004-08-06,0.18255615,-0.47079468,1.3008728,-0.103271484,-0.29971313
2004-08-07,0.26763916,-0.5020752,1.3592224,-0.12112427,-0.22418213
2004-08-08,0.33084106,-0.5509033,1.3228455,-0.10510254,-0.1741333
2004-08-09,0.4003601,-0.7914734,1.2411194,-0.07406616,-0.15612793
2004-08-10,0.5053406,-0.5442505,1.1634827,-0.04800415,-0.17654419
2004-08-11,0.66638184,-0.5275879,1.1383667,-0.044647217,-0.23587036
2004-08-12,0.8022766,-0.4996643,1.1896057,-0.046844482,-0.30126953
2004-08-13,0.8536377,-0.4656372,1.2796936,-0.041290283,-0.3494873
2004-08-14,0.8675537,-0.42941284,1.3579712,-0.047576904,-0.4100952
2004-08-15,0.8956604,-0.21520996,1.3795166,-0.08416748,-0.5035095
2004-08-16,0.97717285,1.7434387,1.301117,-0.16690063,-0.65567017
2004-08-17,1.0648193,1.7167664,1.164856,-0.2770996,-0.83132935
2004-08-18,1.1022644,1.4833374,1.0292664,-0.37734985,-0.97576904
2004-08-19,1.1102905,1.1753235,0.8876953,-0.45376587,-1.0673523
2004-08-20,1.106842,0.8681946,0.7322998,-0.4925232,-1.0841675
2004-08-21,1.1095276,0.6361389,0.5644531,-0.4810791,-1.0063171
2004-08-22,1.1181335,0.54922485,0.47354126,-0.4246521,-0.87713623
2004-08-23,1.1152039,0.5950928,0.49597168,-0.33883667,-0.73568726
2004-08-24,1.1000671,0.70858765,0.5672302,-0.23272705,-0.56243896
2004-08-25,1.0632019,0.8303833,0.61846924,-0.11395264,-0.340271
2004-08-26,1.0043945,0.9020386,0.58929443,0.0045166016,-0.06185913
2004-08-27,0.94369507,0.87927246,0.48895264,0.093688965,0.16381836
2004-08-28,0.9022827,0.7950134,0.37924194,0.13253784,0.2637329
2004-08-29,0.8716736,0.70007324,0.2861328,0.12854004,0.2947998
2004-08-30,0.84658813,0.64346313,0.23764038,0.08602905,0.31176758
2004-08-31,0.8245239,0.6809387,0.25723267,0.0134887695,0.36364746
2004-09-01,0.8345032,0.80718994,0.33239746,-0.06289673,0.4265442
2004-09-02,0.8843689,0.959198,0.43255615,-0.13113403,0.44613647
2004-09-03,0.9394226,1.0984802,0.5527954,-0.19799805,0.42944336
2004-09-04,0.9653015,1.1885376,0.6893921,-0.27334595,0.37771606
2004-09-05,0.93151855,1.1961365,0.83270264,-0.35906982,0.30010986
2004-09-06,0.85302734,1.1037903,0.9347229,-0.4234314,0.2230835
2004-09-07,0.7675171,0.9468384,0.96520996,-0.44058228,0.15896606
2004-09-08,0.6850586,0.7659607,0.944458,-0.42764282,0.09933472
2004-09-09,0.61834717,0.60787964,0.8897705,-0.40368652,0.036712646
2004-09-10,0.5736084,0.51257324,0.82476807,-0.38424683,-0.0345459
2004-09-11,0.5875244,0.5188904,0.7864685,-0.36727905,-0.08102417
2004-09-12,0.65878296,0.60672,0.7742615,-0.34646606,-0.086364746
2004-09-13,0.7473755,0.7342224,0.7503967,-0.3242798,-0.07098389
2004-09-14,0.8144226,0.8603821,0.67630005,-0.3062439,-0.059295654
2004-09-15,0.82263184,0.9451599,0.5223694,-0.2972107,-0.071899414
2004-09-16,0.7742615,0.95285034,0.34524536,-0.31430054,-0.09075928
2004-09-17,0.7050476,0.89852905,0.2119751,-0.35525513,-0.103393555
2004-09-18,0.6241455,0.8234558,0.11495972,-0.3904724,-0.1184082
2004-09-19,0.54193115,0.77145386,0.047088623,-0.3956604,-0.14733887
2004-09-20,0.47155762,0.7821655,0.004547119,-0.3423767,-0.20248413
2004-09-21,0.44250488,0.85476685,0.022857666,-0.25610352,-0.28204346
2004-09-22,0.46066284,0.9536438,0.110076904,-0.17263794,-0.36828613
2004-09-23,0.5029602,1.054779,0.22549438,-0.08807373,-0.4317627
2004-09-24,0.5501404,1.1337891,0.3267212,0.0013122559,-0.44610596
2004-09-25,0.5820923,1.1690369,0.3772583,0.09768677,-0.39038086
2004-09-26,0.59207153,1.151886,0.36795044,0.16986084,-0.2911377
2004-09-27,0.5892334,1.097992,0.32156372,0.19403076,-0.19155884
2004-09-28,0.57925415,1.0228577,0.24560547,0.18106079,-0.08377075
2004-09-29,0.5684509,0.94366455,0.15438843,0.14413452,0.035461426
2004-09-30,0.56399536,0.87597656,0.057373047,0.093170166,0.17059326
2004-10-01,0.56967163,0.8517456,-0.00970459,0.036010742,0.272583
2004-10-02,0.57980347,0.87524414,-0.033935547,-0.020874023,0.30377197
2004-10-03,0.5883179,0.9194336,-0.029632568,-0.068725586,0.28637695
2004-10-04,0.5916748,0.9449463,-0.011413574,-0.10189819,0.23825073
2004-10-05,0.586792,0.92456055,0.0073547363,-0.109375,0.1763916
2004-10-06,0.5626221,0.8705139,0.021118164,-0.08743286,0.09680176
2004-10-07,0.5246277,0.81448364,0.03604126,-0.042388916,0.00024414062
2004-10-08,0.49267578,0.7572632,0.058044434,0.015716553,-0.083984375
2004-10-09,0.4914856,0.70224,0.089538574,0.07910156,-0.13208008
2004-10-10,0.54016113,0.6491394,0.13290405,0.13238525,-0.11911011
2004-10-11,0.6164856,0.60409546,0.17694092,0.1538086,-0.05041504
2004-10-12,0.68948364,0.5795288,0.20761108,0.13980103,0.04537964
2004-10-13,0.76086426,0.58169556,0.22711182,0.11437988,0.15737915
2004-10-14,0.82821655,0.6222534,0.23486328,0.09979248,0.2763977
2004-10-15,0.8898926,0.7067566,0.23077393,0.11538696,0.3914795
2004-10-16,0.924469,0.81314087,0.21221924,0.14709473,0.47824097
2004-10-17,0.9168091,0.9138489,0.18313599,0.17468262,0.5194702
2004-10-18,0.8821106,0.9970093,0.15264893,0.20574951,0.51364136
2004-10-19,0.83200073,1.0556946,0.13137817,0.24414062,0.46325684
2004-10-20,0.78015137,1.0763245,0.13009644,0.29211426,0.36444092
2004-10-21,0.73358154,1.0570679,0.14282227,0.3381958,0.24291992
2004-10-22,0.69836426,1.0013733,0.1616211,0.36727905,0.12463379
2004-10-23,0.6765137,0.91552734,0.19100952,0.37808228,0.018585205
2004-10-24,0.67367554,0.8069458,0.23587036,0.3725891,-0.062469482
2004-10-25,0.69628906,0.6876526,0.29714966,0.35195923,-0.10266113
2004-10-26,0.75305176,0.62475586,0.3439026,0.31954956,-0.08496094
2004-10-27,0.8283081,0.6349182,0.35766602,0.27838135,-0.014251709
2004-10-28,0.8963623,0.6552124,0.3633423,0.23861694,0.08929443
2004-10-29,0.9314575,0.6237488,0.38537598,0.20437622,0.2015686
2004-10-30,0.907959,0.48742676,0.4407959,0.18304443,0.30099487
2004-10-31,0.826355,0.30114746,0.50619507,0.1894226,0.36138916
2004-11-01,0.7174072,0.14437866,0.5503845,0.22195435,0.3791504
2004-11-02,0.60388184,0.008239746,0.5799866,0.26275635,0.3619995
2004-11-03,0.5133667,-0.103881836,0.604126,0.29345703,0.31954956
2004-11-04,0.46505737,-0.18582153,0.62713623,0.29974365,0.2564087
2004-11-05,0.47644043,-0.19696045,0.638916,0.29223633,0.1666565
2004-11-06,0.5371399,-0.12625122,0.6315918,0.28320312,0.061676025
2004-11-07,0.62945557,-0.00970459,0.6131592,0.26345825,-0.020904541
2004-11-08,0.7350464,0.11566162,0.58773804,0.22070312,-0.040618896
2004-11-09,0.8328247,0.21304321,0.56863403,0.1519165,0.034698486
2004-11-10,0.89904785,0.22982788,0.57229614,0.094696045,0.16082764
2004-11-11,0.9219055,0.17556763,0.59799194,0.07455444,0.2850952
2004-11-12,0.91137695,0.114593506,0.62475586,0.05987549,0.42642212
2004-11-13,0.88046265,0.11618042,0.6276245,0.020324707,0.6029053
2004-11-14,0.83673096,0.23651123,0.59072876,-0.06896973,0.82681274
2004-11-15,0.7937317,0.44335938,0.5338135,-0.16345215,1.0165405
2004-11-16,0.7544861,0.609375,0.48519897,-0.22158813,1.1078186
2004-11-17,0.7171631,0.3682251,0.44232178,-0.26190186,1.1296387
2004-11-18,0.68533325,0.36569214,0.40026855,-0.30264282,1.1112671
2004-11-19,0.6517639,0.36172485,0.35946655,-0.35864258,1.0820007
2004-11-20,0.61743164,0.36019897,0.3467102,-0.40951538,1.0288391
2004-11-21,0.59225464,0.35629272,0.37338257,-0.42633057,0.94125366
2004-11-22,0.5921936,0.35443115,0.41586304,-0.4172058,0.8427429
2004-11-23,0.62960815,0.35263062,0.44592285,-0.3876953,0.75509644
2004-11-24,0.7156067,0.35079956,0.44174194,-0.3440857,0.7015381
2004-11-25,0.8331299,0.34729004,0.4050293,-0.29266357,0.70510864
2004-11-26,0.947937,0.3432312,0.35836792,-0.24172974,0.7550049
2004-11-27,1.0415955,0.34005737,0.31427002,-0.19644165,0.8287964
2004-11-28,1.101654,0.3361206,0.286438,-0.15914917,0.8961487
2004-11-29,1.1109009,0.33081055,0.2849121,-0.1413269,0.9342346
2004-11-30,1.0618286,0.3937378,0.3105774,-0.14331055,0.92819214
2004-12-01,0.969574,1.1329956,0.35058594,-0.16540527,0.89276123
2004-12-02,0.85668945,1.1194153,0.403656,-0.20239258,0.846344
2004-12-03,0.7417908,1.1061401,0.46566772,-0.25177002,0.8105774
2004-12-04,0.6496277,1.0899353,0.53240967,-0.30743408,0.80319214
2004-12-05,0.6231079,1.0644531,0.5713196,-0.3555603,0.81533813
2004-12-06,0.66415405,1.0279236,0.5718994,-0.38671875,0.8338623
2004-12-07,0.7346802,0.9363098,0.5581665,-0.40292358,0.86694336
2004-12-08,0.79592896,0.8775635,0.5559387,-0.4038391,0.9206848
2004-12-09,0.8155823,0.8736572,0.58657837,-0.3940735,0.99768066
2004-12-10,0.7969971,0.9360657,0.63967896,-0.38000488,1.0628357
2004-12-11,0.767395,0.6612854,0.6897278,-0.36361694,1.0948486
2004-12-12,0.7261963,0.4307251,0.7290039,-0.34109497,1.1170654
2004-12-13,0.6772461,0.25299072,0.75177,-0.30459595,1.1564941
2004-12-14,0.62286377,0.19012451,0.75131226,-0.24874878,1.2297058
2004-12-15,0.58547974,-0.021881104,0.72439575,-0.20629883,1.3152466
2004-12-16,0.57714844,-0.24661255,0.680603,-0.1933899,1.3792725
2004-12-17,0.5869446,-0.2654419,0.6358948,-0.18313599,1.4054565
2004-12-18,0.5991821,-0.24835205,0.59069824,-0.16027832,1.4208679
2004-12-19,0.60995483,-0.24502563,0.56259155,-0.099487305,1.4129944
2004-12-20,0.62145996,-0.23187256,0.5683899,-0.024017334,1.3964844
2004-12-21,0.643219,-0.21359253,0.6020813,0.032043457,1.3736877
2004-12-22,0.66207886,-0.1947937,0.64678955,0.0715332,1.330719
2004-12-23,0.6706848,-0.1786499,0.6830139,0.09832764,1.25354
2004-12-24,0.6623535,-0.16195679,0.69906616,0.111572266,1.1311646
2004-12-25,0.6494751,-0.14282227,0.6977539,0.101867676,1.0080566
2004-12-26,0.64245605,-0.13250732,0.692749,0.065093994,0.92922974
2004-12-27,0.62823486,-0.120147705,0.6722107,0.014282227,0.87420654
2004-12-28,0.59558105,-0.11071777,0.62838745,-0.04257202,0.83032227
2004-12-29,0.5335388,-0.10205078,0.5578003,-0.08822632,0.78674316
2004-12-30,0.46981812,-0.09420776,0.4814148,-0.10903931,0.75701904
2004-12-31,0.42956543,-0.08633423,0.42687988,-0.10324097,0.7605896
2005-01-01,0.4043274,-0.08013916,0.3885498,-0.08804321,0.7945862
2005-01-02,0.3883667,-0.0713501,0.36090088,-0.07901001,0.8522949
2005-01-03,0.3873291,-0.063079834,0.34368896,-0.09017944,0.9364624
2005-01-04,0.38427734,-0.056854248,0.34262085,-0.12237549,1.0223083
2005-01-05,0.40530396,-0.0491333,0.36697388,-0.15731812,1.0956116
2005-01-06,0.43621826,-0.044708252,0.405365,-0.18945312,1.1485901
2005-01-07,0.46273804,-0.039276123,0.44332886,-0.21295166,1.1680298
2005-01-08,0.47491455,-0.033599854,0.46832275,-0.22375488,1.1445618
2005-01-09,0.46224976,-0.028839111,0.46697998,-0.22927856,1.0999146
2005-01-10,0.43670654,-0.02267456,0.4409485,-0.23306274,1.0503235
2005-01-11,0.40914917,-0.01864624,0.4071045,-0.22064209,0.97647095
2005-01-12,0.40222168,-0.015319824,0.3842163,-0.17687988,0.860199
2005-01-13,0.42599487,-0.011749268,0.3883667,-0.0914917,0.6892395
2005-01-14,0.48025513,-0.008636475,0.41241455,0.01727295,0.4932251
2005-01-15,0.53897095,-0.006072998,0.44363403,0.11514282,0.33102417
2005-01-16,0.5918884,-0.004852295,0.46975708,0.18612671,0.23724365
2005-01-17,0.6382446,-0.0039367676,0.4961548,0.23214722,0.21066284
2005-01-18,0.66641235,-0.0032043457,0.5118408,0.23895264,0.27926636
2005-01-19,0.6564026,-0.003112793,0.52319336,0.2024231,0.42974854
2005-01-20,0.61117554,-0.0029907227,0.5327759,0.12948608,0.61642456
2005-01-21,0.5570984,-0.0024108887,0.52337646,0.034729004,0.8206787
2005-01-22,0.52142334,-0.0028381348,0.48138428,-0.06933594,1.0193787
2005-01-23,0.52352905,-0.0033874512,0.3940735,-0.16583252,1.1899719
2005-01-24,0.56088257,-0.0040893555,0.29244995,-0.21801758,1.2822571
2005-01-25,0.61273193,-0.005554199,0.21261597,-0.21676636,1.2775879
2005-01-26,0.67007446,-0.0058898926,0.15066528,-0.18948364,1.196106
2005-01-27,0.73223877,-0.0064697266,0.10321045,-0.1607666,1.0585938
2005-01-28,0.79055786,-0.0066833496,0.07055664,-0.1578064,0.88861084
2005-01-29,0.8262329,-0.0065612793,0.07489014,-0.17547607,0.7100525
2005-01-30,0.8294678,-0.0064697266,0.12176514,-0.19445801,0.5517578
2005-01-31,0.8128052,-0.0057678223,0.1907959,-0.21176147,0.4340515
2005-02-01,0.7808838,-0.0058288574,0.2590027,-0.22259521,0.3768921
2005-02-02,0.74780273,-0.0065307617,0.30480957,-0.22085571,0.39697266
2005-02-03,0.72680664,-0.0068969727,0.31219482,-0.20516968,0.4801941
2005-02-04,0.71920776,-0.00579834,0.28771973,-0.17797852,0.60357666
2005-02-05,0.71292114,-0.0069274902,0.24996948,-0.15014648,0.75878906
2005-02-06,0.70043945,-0.0057678223,0.21902466,-0.12921143,0.9443054
2005-02-07,0.67276,-0.0065612793,0.21594238,-0.12435913,1.1534119
2005-02-08,0.65182495,-0.007080078,0.23742676,-0.13964844,1.3231506
2005-02-09,0.65371704,-0.0069274902,0.26931763,-0.16574097,1.4072266
2005-02-10,0.65930176,-0.005706787,0.30880737,-0.19741821,1.4216614
2005-02-11,0.64382935,-0.0063171387,0.34457397,-0.22384644,1.3829346
2005-02-12,0.5947876,-0.0056762695,0.3730774,-0.23986816,1.3074036
2005-02-13,0.52789307,-0.0065612793,0.39163208,-0.24023438,1.2044067
2005-02-14,0.47601318,-0.006500244,0.40222168,-0.23083496,1.0842896
2005-02-15,0.43807983,-0.007232666,0.39694214,-0.2128601,0.958313
2005-02-16,0.41497803,-0.008544922,0.37252808,-0.1829834,0.84088135
2005-02-17,0.40716553,-0.008483887,0.3274536,-0.14309692,0.75
2005-02-18,0.41384888,-0.009155273,0.28015137,-0.10369873,0.7154846
2005-02-19,0.43450928,-0.010498047,0.24343872,-0.073516846,0.7440796
2005-02-20,0.47262573,-0.011444092,0.21539307,-0.051452637,0.8138428
2005-02-21,0.5342407,-0.011138916,0.19186401,-0.039154053,0.89901733
2005-02-22,0.6182556,-0.010467529,0.1711731,-0.037384033,0.97888184
2005-02-23,0.6947632,-0.009216309,0.1762085,-0.065826416,1.0315247
2005-02-24,0.7397156,-0.008087158,0.21078491,-0.11956787,1.0558472
2005-02-25,0.77182007,-0.0065612793,0.25021362,-0.16897583,1.0607605
2005-02-26,0.7956543,-0.006958008,0.27209473,-0.1809082,1.0516052
2005-02-27,0.8239746,-0.0063171387,0.24865723,-0.1298523,1.0392761
2005-02-28,0.84658813,-0.005493164,0.20126343,-0.03289795,1.0290527
2005-03-01,0.85739136,-0.00491333,0.16574097,0.07272339,1.0252686
2005-03-02,0.8432617,-0.0058288574,0.11538696,0.1776123,1.0050354
2005-03-03,0.81015015,-0.006713867,0.055114746,0.28128052,0.9692688
2005-03-04,0.7652283,-0.0066833496,-0.016784668,0.37530518,0.9133606
2005-03-05,0.7251282,-0.0071411133,-0.07873535,0.4217224,0.8759155
2005-03-06,0.6989136,-0.008087158,-0.107055664,0.4060669,0.875
2005-03-07,0.68026733,-0.008026123,-0.106933594,0.35671997,0.8712158
2005-03-08,0.6590576,-0.0074768066,-0.08706665,0.3031006,0.8301697
2005-03-09,0.6326294,-0.0075683594,-0.052246094,0.26971436,0.7174988
2005-03-10,0.6194153,-0.0075683594,-0.003692627,0.2602539,0.5783386
2005-03-11,0.6333008,-0.0075683594,0.049621582,0.26068115,0.4675598
2005-03-12,0.6546631,-0.0075683594,0.10021973,0.2687683,0.3779297
2005-03-13,0.65966797,-0.006713867,0.13632202,0.28497314,0.3062439
2005-03-14,0.62939453,0.008728027,0.14556885,0.30511475,0.2484436
2005-03-15,0.5705261,0.07269287,0.113708496,0.3333435,0.24777222
2005-03-16,0.5109253,0.079833984,0.051818848,0.3644104,0.31640625
2005-03-17,0.45895386,0.08694458,-0.016143799,0.38589478,0.40942383
2005-03-18,0.42785645,0.09365845,-0.06399536,0.38476562,0.48345947
2005-03-19,0.4288025,0.04147339,-0.07034302,0.35083008,0.49829102
2005-03-20,0.46899414,0.019226074,-0.03555298,0.29415894,0.46206665
2005-03-21,0.53759766,0.0026550293,0.017974854,0.23233032,0.40447998
2005-03-22,0.61172485,-0.0026855469,0.080963135,0.17193604,0.33270264
2005-03-23,0.67419434,-0.0038146973,0.14770508,0.11669922,0.24603271
2005-03-24,0.70422363,-0.0032348633,0.2062378,0.070129395,0.15106201
2005-03-25,0.6957092,-0.0025939941,0.22409058,0.046203613,0.05618286
2005-03-26,0.6517029,-0.003326416,0.19491577,0.049804688,-0.017730713
2005-03-27,0.5914612,-0.0032958984,0.14926147,0.07507324,-0.048217773
2005-03-28,0.52111816,-0.0032958984,0.11779785,0.11282349,-0.013824463
2005-03-29,0.4526062,-0.0032958984,0.12857056,0.15896606,0.10592651
2005-03-30,0.42004395,-0.0032348633,0.16000366,0.19308472,0.28167725
2005-03-31,0.43048096,-0.003112793,0.18582153,0.20925903,0.4614563
2005-04-01,0.45257568,-0.002960205,0.21881104,0.2215271,0.6323242
2005-04-02,0.46432495,-0.0025024414,0.27197266,0.23962402,0.77835083
2005-04-03,0.4373474,-0.0020751953,0.35409546,0.2735901,0.8808594
2005-04-04,0.38674927,-0.0016174316,0.43634033,0.301239,0.8800659
2005-04-05,0.33773804,-0.0011291504,0.4878235,0.3069458,0.7736511
2005-04-06,0.29541016,-0.00061035156,0.513855,0.3069458,0.62872314
2005-04-07,0.26257324,-0.0004272461,0.51934814,0.3168335,0.51412964
2005-04-08,0.24429321,-0.00048828125,0.5104675,0.35125732,0.4958496
2005-04-09,0.23861694,-0.0010070801,0.49108887,0.39624023,0.5896301
2005-04-10,0.24487305,-0.00048828125,0.4606018,0.42913818,0.7436218
2005-04-11,0.26922607,6.1035156e-05,0.41415405,0.45474243,0.9092102
2005-04-12,0.31826782,-0.00030517578,0.34655762,0.4758606,1.0348511
2005-04-13,0.3947754,-0.0013427734,0.25854492,0.49279785,1.0742188
2005-04-14,0.46862793,-0.0015869141,0.17758179,0.47442627,1.0132446
2005-04-15,0.51516724,-0.0018005371,0.12643433,0.41519165,0.8843384
2005-04-16,0.54693604,-0.001953125,0.09927368,0.36184692,0.7266846
2005-04-17,0.57547,-0.002166748,0.09274292,0.35806274,0.57836914
2005-04-18,0.6109009,-0.0023498535,0.104156494,0.4423828,0.47702026
2005-04-19,0.6242676,-0.0024719238,0.1366272,0.58865356,0.4802246
2005-04-20,0.59698486,-0.0025634766,0.18844604,0.73709106,0.5766907
2005-04-21,0.55874634,0.00091552734,0.24279785,0.8783264,0.69851685
2005-04-22,0.5422363,0.036254883,0.28710938,0.9999695,0.78030396
2005-04-23,0.5726013,0.06689453,0.30648804,1.0898743,0.76278687
2005-04-24,0.6391907,0.05303955,0.2883606,1.1039734,0.6739807
2005-04-25,0.7089844,0.06933594,0.24078369,1.0353699,0.57037354
2005-04-26,0.7748108,0.12686157,0.1821289,0.92767334,0.44866943
2005-04-27,0.8255615,0.2597351,0.13604736,0.82107544,0.3043213
2005-04-28,0.85375977,0.27764893,0.11895752,0.7564697,0.14120483
2005-04-29,0.86380005,0.21768188,0.14648438,0.7557373,0.036224365
2005-04-30,0.8562317,0.18234253,0.20379639,0.79837036,0.031066895
2005-05-01,0.81869507,0.10360718,0.26568604,0.8583679,0.06317139
2005-05-02,0.7398071,0.14770508,0.30523682,0.9091797,0.07260132
2005-05-03,0.61169434,0.08242798,0.3031311,0.92559814,0.0055236816
2005-05-04,0.49499512,0.018096924,0.2562256,0.9099426,-0.113342285
2005-05-05,0.42858887,0.009521484,0.18609619,0.881897,-0.22109985
2005-05-06,0.3802185,0.0065307617,0.10812378,0.84225464,-0.30099487
2005-05-07,0.31817627,-0.0073242188,0.03692627,0.7902527,-0.34576416
2005-05-08,0.21853638,-0.00970459,-0.011230469,0.727478,-0.33694458
2005-05-09,0.12921143,-0.0013427734,-0.002960205,0.68270874,-0.2557373
2005-05-10,0.09591675,-0.0057373047,0.05847168,0.6694641,-0.12158203
2005-05-11,0.09463501,-0.013641357,0.13174438,0.6686096,0.020965576
2005-05-12,0.100982666,-0.01574707,0.17453003,0.6610718,0.13217163
2005-05-13,0.09298706,-0.022399902,0.15396118,0.6291199,0.17092896
2005-05-14,0.0848999,-0.029785156,0.065582275,0.571167,0.11654663
2005-05-15,0.09609985,-0.011962891,-0.04837036,0.511322,0.0014343262
2005-05-16,0.11218262,0.07574463,-0.15969849,0.47177124,-0.13937378
2005-05-17,0.12124634,0.19631958,-0.23773193,0.4767151,-0.26797485
2005-05-18,0.10751343,0.16604614,-0.2554016,0.5441284,-0.34683228
2005-05-19,0.054382324,0.25531006,-0.1986084,0.6472168,-0.35095215
2005-05-20,-0.017333984,0.30578613,-0.09234619,0.74697876,-0.29406738
2005-05-21,-0.07901001,0.21310425,0.03640747,0.8497925,-0.20178223
2005-05-22,-0.09188843,0.23516846,0.15853882,0.9604187,-0.09716797
2005-05-23,-0.02935791,0.25680542,0.24649048,1.0819397,-0.008270264
2005-05-24,0.07763672,0.104888916,0.26153564,1.1806641,0.03930664
2005-05-25,0.18533325,-0.07086182,0.21334839,1.2247925,0.048950195
2005-05-26,0.29312134,-0.11383057,0.1335144,1.222229,0.040008545
2005-05-27,0.4034729,-0.110198975,0.05392456,1.1763306,0.028259277
2005-05-28,0.5143738,0.06585693,0.0071411133,1.0942993,0.035705566
2005-05-29,0.57159424,0.23623657,0.024475098,0.9968567,0.09075928
2005-05-30,0.5508728,0.31671143,0.08868408,0.899292,0.17254639
2005-05-31,0.48947144,0.20877075,0.15441895,0.806427,0.23297119
2005-06-01,0.42541504,0.5076904,0.17694092,0.7192383,0.21655273
2005-06-02,0.3907776,0.22912598,0.11566162,0.6427002,0.08139038
2005-06-03,0.38513184,0.66186523,-0.023071289,0.63635254,-0.11608887
2005-06-04,0.38931274,1.0066223,-0.18252563,0.7079468,-0.29873657
2005-06-05,0.3982544,0.8121948,-0.32629395,0.79452515,-0.47439575
2005-06-06,0.4053955,0.9875488,-0.42181396,0.8283386,-0.65133667
2005-06-07,0.40423584,1.260437,-0.4348755,0.7513428,-0.8306885
2005-06-08,0.36157227,1.529419,-0.35699463,0.57458496,-0.91018677
2005-06-09,0.28671265,1.5811157,-0.21728516,0.37161255,-0.8486023
2005-06-10,0.22790527,1.6507263,-0.046447754,0.18231201,-0.73742676
2005-06-11,0.23175049,1.6697998,0.12063599,0.04815674,-0.6664429
2005-06-12,0.3366394,1.7683105,0.24957275,0.011352539,-0.7145386
2005-06-13,0.49804688,1.7472534,0.27297974,0.08520508,-0.85839844
2005-06-14,0.6513977,1.7244263,0.1925354,0.23937988,-1.0090332
2005-06-15,0.79681396,1.6810913,0.07739258,0.43804932,-1.1516724
2005-06-16,0.9341736,1.5951538,-0.0050964355,0.64660645,-1.2754517
2005-06-17,1.0585938,1.5282898,0.006652832,0.8247986,-1.3646545
2005-06-18,1.1218262,1.4636536,0.09295654,0.90231323,-1.3989258
2005-06-19,1.0943298,1.4002686,0.2008667,0.8753357,-1.3700256
2005-06-20,1.0091553,1.3397217,0.31777954,0.7979126,-1.2877197
2005-06-21,0.89730835,1.276947,0.4312439,0.7236023,-1.1601868
2005-06-22,0.7940979,1.2108154,0.52944946,0.7041931,-1.0027771
2005-06-23,0.72509766,1.1453857,0.57318115,0.73583984,-0.88464355
2005-06-24,0.69314575,1.0810852,0.5498657,0.7835083,-0.8338623
2005-06-25,0.68014526,1.0167542,0.4878235,0.83499146,-0.80578613
2005-06-26,0.666687,0.95144653,0.41815186,0.8791199,-0.7569275
2005-06-27,0.6394348,0.88916016,0.3635559,0.90353394,-0.6539917
2005-06-28,0.6174011,0.8295288,0.340271,0.8982849,-0.5821533
2005-06-29,0.61795044,0.7681885,0.34042358,0.8678894,-0.5961609
2005-06-30,0.6295166,0.7685852,0.3550415,0.8246155,-0.6213379
2005-07-01,0.63238525,1.3749084,0.3711548,0.7790222,-0.585907
2005-07-02,0.6137085,1.3146057,0.37738037,0.74520874,-0.4258728
2005-07-03,0.5897522,1.2519226,0.34939575,0.73236084,-0.19314575
2005-07-04,0.57492065,1.1883545,0.30029297,0.7401123,0.009490967
2005-07-05,0.5602417,1.122467,0.26696777,0.75616455,0.16973877
2005-07-06,0.53460693,1.0590515,0.287323,0.7712097,0.27505493
2005-07-07,0.48934937,0.99554443,0.3953247,0.7761841,0.30636597
2005-07-08,0.4569397,0.93078613,0.545166,0.7637634,0.21942139
2005-07-09,0.4534912,0.86572266,0.6760559,0.7431946,0.028656006
2005-07-10,0.45394897,0.80184937,0.7984009,0.7217102,-0.19494629
2005-07-11,0.43103027,0.7397461,0.91607666,0.70840454,-0.38198853
2005-07-12,0.3633423,0.67697144,1.03125,0.7105713,-0.4668579
2005-07-13,0.268219,0.62109375,1.0949097,0.7444458,-0.4093628
2005-07-14,0.18243408,0.5684204,1.0782776,0.7982178,-0.25357056
2005-07-15,0.11752319,0.6112366,1.0114136,0.84524536,-0.060058594
2005-07-16,0.08483887,1.5760498,0.92300415,0.851532,0.10797119
2005-07-17,0.09277344,1.6467285,0.84484863,0.7904663,0.19683838
2005-07-18,0.1267395,1.6376038,0.8088074,0.6819153,0.19717407
2005-07-19,0.17193604,1.5802002,0.80856323,0.56292725,0.14352417
2005-07-20,0.24420166,1.4945374,0.815094,0.4454956,0.03781128
2005-07-21,0.35754395,1.4031372,0.79574585,0.33883667,-0.12054443
2005-07-22,0.5239868,1.3319702,0.72875977,0.2532959,-0.32818604
2005-07-23,0.68362427,1.3239136,0.643219,0.21209717,-0.5421753
2005-07-24,0.7814636,1.3782654,0.583374,0.2232666,-0.7104492
2005-07-25,0.8344116,1.4571228,0.5310974,0.27642822,-0.81204224
2005-07-26,0.8600464,1.5202332,0.47213745,0.36172485,-0.83392334
2005-07-27,0.87698364,1.5221252,0.39804077,0.4694519,-0.7597656
2005-07-28,0.8647461,1.4463501,0.3406067,0.572937,-0.59576416
2005-07-29,0.81118774,1.3388062,0.32962036,0.6530762,-0.37857056
2005-07-30,0.730011,1.2464294,0.3387146,0.71084595,-0.14328003
2005-07-31,0.64553833,1.226471,0.34292603,0.74557495,0.07269287
2005-08-01,0.5750122,1.3134766,0.31884766,0.7528076,0.23233032
