,olrWorld_cluster1,olrWorld_cluster2,olrWorld_cluster3,olrWorld_cluster4,olrWorld_cluster5
1954-10-07,-0.8581361474814874,3.7276383138698583,-1.7473977566579342,-7.306512032980492,-19.393434715403732
1954-10-08,-2.9455503265962544,8.083113768796347,-0.7824952760156081,-8.60473476780878,-18.028073733317573
1954-10-09,-6.210255530756139,13.368915630845816,-1.2696817420384137,-9.383121076715671,-20.872507519231686
1954-10-10,-10.296761704919268,13.900175004612132,-1.268221839671468,-15.116369581885788,-24.864394222408514
1954-10-11,-7.948072894533088,16.306282704016226,-1.4438810587707478,-22.717030050740977,-25.880134312580925
1954-10-12,0.7902580912852483,30.58548262835262,-1.1232490029479956,-23.04788149660478,-28.822107357278817
1954-10-13,4.109364896917692,38.533197320545376,-1.036104588634551,-19.825229603361272,-32.01572040263359
1954-10-14,6.777833133535399,31.155170256295264,-1.0518799946484163,-17.169822864382745,-31.44811125507329
1954-10-15,12.889845560310388,29.79626839367199,-1.2592527961508313,-21.83432602459517,-28.161193789391355
1954-10-16,16.835288912911803,21.797995577038005,-1.6428489925882885,-26.77127584513223,-21.70143262413609
1954-10-17,12.951970658262496,20.160741475735662,-1.8348158142674138,-18.82636883553583,-26.76337441728345
1954-10-18,12.099384941969985,17.603863279396126,-1.633069411679832,-12.0443888113214,-29.727716481802556
1954-10-19,9.684619115625258,23.062222974484634,-1.3853153558500777,-13.828344448346707,-30.373605922181195
1954-10-20,2.5141153438966533,37.41114037718672,-1.631543895147292,-17.91903509419894,-28.29193324659222
1954-10-21,-2.5664119677421158,34.67401533330003,-1.6933947897494768,-18.453526578147716,-25.62053451630684
1954-10-22,-2.2071954701507654,16.928172365578835,-1.7968729364750884,-16.879594579783536,-23.916576852963445
1954-10-23,5.319371136806322,10.546646563910965,-1.7379042018348465,-5.726063532404332,-23.491081495449173
1954-10-24,4.77628651881092,2.0681427875052765,-1.527307809576541,5.881216094487372,-24.189842720005622
1954-10-25,7.670827429519354,-6.593148167246029,-1.1182000002527885,0.7495690127971628,-20.145362034402023
1954-10-26,13.653071529716623,-11.24307001772676,-1.052694770805448,-10.484491422171354,-17.044841262643164
1954-10-27,7.236751787020417,-0.9721904869471942,-1.519267653319959,4.993578521962187,-11.848070501453918
1954-10-28,0.255440327445964,7.140051645679269,-1.333673239365849,19.704705676583167,-13.03418904124148
1954-10-29,0.4423083897719445,1.206653584735399,-1.1980891329344483,22.42735834914069,-10.579793246310869
1954-10-30,8.67730698829448,-8.20322310531,-1.2212526488066515,34.37203439209833,-14.849449457075668
1954-10-31,12.813030378653844,-11.565430113618792,-1.4367805658708708,45.81100988671855,-21.947884435771936
1954-11-01,11.112670542313179,-10.171547283689582,-1.8333348365272693,43.30293790667588,-22.89462590055611
1954-11-02,5.033655953756705,-8.117616118972812,-1.1663930249425758,46.984256996551565,-18.989183817193137
1954-11-03,-1.2180966540423155,0.968557873222404,-0.5417148138455214,44.287944028487644,-13.62733235825998
1954-11-04,-4.694223699517826,-12.4913295029041,-0.8248628230352155,35.383077349548394,-13.43617784349443
1954-11-05,-5.426350812925559,-12.652497109407044,-0.5552777182234289,33.19358357287736,-15.189387120128991
1954-11-06,-5.3378281921816875,-10.228536406401549,-0.6243854502266537,40.35044395503543,-17.60994609740522
1954-11-07,-5.220274415701422,-11.478447682610668,-0.04897210582763028,37.23852171685526,-19.31021539775792
1954-11-08,-3.0047246684449562,-9.801042396764357,-0.2874926408301775,24.63405366170044,-23.933970727705265
1954-11-09,-2.515222521818014,-13.871627188562213,-0.19569891947528767,13.344613140117746,-24.288478448155097
1954-11-10,-3.8987330145009045,-28.30043203036103,0.29954548901032285,14.727558806433636,-18.797465006762025
1954-11-11,-0.5040203450793378,-27.627645156968295,0.3720923273416856,19.45658593421002,-14.232042668678114
1954-11-12,-8.381039348883874,-17.821503974571367,-0.17113762237825336,25.99196031154624,-12.374982130915138
1954-11-13,-12.077220213436478,-15.804379291143075,-0.9358223094405975,27.59950376821585,-16.363382545045507
1954-11-14,-15.133061841401934,-15.35331198875537,-0.8769368774650736,24.44286380971519,-12.225563558051565
1954-11-15,-16.339948914377775,-7.223702910315142,-0.7164309841947598,31.462150169665055,-12.216873916750083
1954-11-16,-16.942792689297494,-3.7051589903049718,0.01847163676484844,27.54622632251169,-13.892263359063737
1954-11-17,-19.87542240690328,-10.044912660019554,-0.03129927472668615,23.278681073485224,-18.198051660334656
1954-11-18,-15.259168467617476,-1.245303623379476,-1.0335428021767992,29.355491024965,-24.03200640876068
1954-11-19,-10.255804048708123,-9.610470462225756,-1.3976492334998596,28.99035710607483,-23.463053818924493
1954-11-20,-7.854767318646584,-13.715357994745109,-1.6852614375669734,13.10052079896338,-21.326733060775467
1954-11-21,-0.8605682560940764,-17.44909862688446,-1.3140199619223254,2.537779482836965,-16.29789533278705
1954-11-22,2.5521348918237203,-22.160925435051713,-1.0540010283388326,0.22451412478730556,-14.826400405031123
1954-11-23,2.161235882110161,-23.87762826517798,-1.2115963532029794,-8.17634218298013,-14.497749975647558
1954-11-24,6.303329886747289,-25.588631489302088,-1.0205815425788778,-6.983563116484849,-13.459683058497909
1954-11-25,7.096529267183963,-22.977308633530257,-0.6608237600820505,-12.38044507552985,-13.63713051688937
1954-11-26,11.971437269821116,-18.651745935073254,-0.4912077723486402,-8.925275793838107,-10.706592425954481
1954-11-27,9.350266417055254,-18.82436104272458,-0.4422215098948082,1.7840790120455055,-12.945600218455079
1954-11-28,6.711320473055163,-14.798074954004655,-0.37115171036700734,11.604769896444246,-17.75981353344942
1954-11-29,6.762193088724267,-10.137712872395019,-0.7659243392862628,3.6944567936660757,-19.18863124419254
1954-11-30,3.854583145123428,3.702870582670921,-0.6557932036245065,7.37384243503918,-18.188152231388628
1954-12-01,9.7882746337034,20.929962390025196,-0.5492444206148952,-3.655690598766951,-20.740004863022165
1954-12-02,6.691774287681757,26.915538749161595,-0.21613712655672238,-13.373698074774762,-21.081450035052136
1954-12-03,1.017003233249922,21.696119676233337,-0.7294002079114336,-12.919282669324302,-19.332066653961373
1954-12-04,0.7683596770814809,24.788593142639257,-1.0503971067130666,-19.764108169533717,-15.654019128367498
1954-12-05,-0.514086043707156,24.181677938412804,-0.7706598667382472,-16.18274285165122,-14.128697941791618
1954-12-06,0.49075214753017415,37.1657215445716,-0.23158744069053971,-25.764551202251976,-18.61650672902621
1954-12-07,-0.9536578569936217,32.029393253949685,-0.12504785727246384,-33.62464209071636,-21.322942367536005
1954-12-08,-1.3884285473357396,18.65191543381309,-0.7143891498667205,-32.45462199322255,-24.246495988075118
1954-12-09,-0.5494868804019364,27.951699814125718,-0.8813933829273628,-30.793689395857918,-26.57953903715548
1954-12-10,-0.06718966718483273,25.917267354767745,-0.09985219590668813,-30.16306657987166,-29.07620493137832
1954-12-11,7.89873771663891,25.631104088946405,-0.2406212746528831,-23.88340964917439,-32.86127628717513
1954-12-12,12.517378635843668,21.665792634117512,-1.0616627022310356,-18.12499789900684,-32.25505256673665
1954-12-13,11.963111204412112,26.36649797007451,-1.7474285100405071,-0.46589818044513237,-30.688857413033833
1954-12-14,14.192574979166189,29.926964409291614,-1.9190942982305013,17.09948567584695,-30.870145924081516
1954-12-15,15.831169049387812,36.45358535953745,-1.520175555779027,13.092618716139123,-31.412166206384985
1954-12-16,11.060375981561897,38.89854701725824,-1.827157259536417,7.550835726707389,-31.108173863305996
1954-12-17,7.317723141757,29.227539954720232,-1.9038632651701626,17.395633649681383,-34.043559689792794
1954-12-18,12.427879820444373,18.528482167304166,-1.9115867440762493,19.93885230441857,-34.12011846145457
1954-12-19,18.551345020442522,12.569536881674756,-1.840619878037994,15.286827632347624,-35.728802817744786
1954-12-20,18.089601843935522,9.780922900413275,-2.426347479589394,30.725916468331448,-33.94787352272777
1954-12-21,16.365141106795992,6.918121959832418,-3.231991021629622,37.0059109548124,-36.430334873055806
1954-12-22,11.843767007952687,-1.4716731384801056,-3.670871140522842,50.62578204578376,-35.120967710370294
1954-12-23,5.612852278665936,-4.806896595057835,-3.2896709086101272,57.869052514367084,-35.275630921907286
1954-12-24,-6.169955976448712,-16.086848338053045,-2.2790578372004293,47.59753621762085,-34.52316785464745
1954-12-25,-3.802421545239173,-26.45731090660091,-1.9475778785267908,30.526036582795005,-31.69829547721203
1954-12-26,2.59112580251147,-31.65236801775857,-1.9628338741109388,26.03457783758938,-32.49442530107464
1954-12-27,3.1533614401126595,-26.971500496769885,-1.5902235895050996,28.281775795359827,-35.38990712738605
1954-12-28,0.4429400550774402,-25.754059811616628,-1.5328433325578816,35.08888236420302,-37.1651166676322
1954-12-29,0.46587632527981454,-31.6455039525224,-0.790286979939766,29.418858017550974,-38.674304955692534
1954-12-30,-6.956843968893615,-33.7532333383346,0.010995785329069916,34.40701554227586,-35.126199329764574
1954-12-31,-17.338988043986674,-35.52880100890338,0.6995129064310994,35.64118554562619,-33.415792388256826
1955-01-01,-13.863757822694772,-36.01662442667182,0.7430468941463976,30.730989099394993,-24.765075054001734
1955-01-02,-8.240628896011893,-26.292380660934338,0.34540841671296585,29.976600184880876,-16.571560462720907
1955-01-03,-8.261424274462085,-28.781420044164577,-0.006795658352841097,27.471843641659813,-8.360986782821692
1955-01-04,-7.131096362863868,-24.88645032373952,-0.4064689811357348,25.15703023104512,-2.613684687045237
1955-01-05,-5.179998409290594,-13.796784522676024,-0.847362172733689,15.635143172641015,3.968638653428499
1955-01-06,-6.5709729327403,-19.347539434233965,-0.7830537070222633,13.252195747637478,13.539706611053303
1955-01-07,-10.507143894036174,-16.465477011147943,-0.5100538551557297,8.82994947440272,15.324572459296844
1955-01-08,-15.003498060613996,-13.103133344846293,-0.4429029549030938,7.814327221133263,22.69868143283389
1955-01-09,-11.938671000925536,-21.07921231720831,-0.6118231175622445,1.203063433916199,29.197946618258243
1955-01-10,-8.647456859948297,-26.614889666519744,-0.057150315286624856,-0.36943935055580945,34.854776517328446
1955-01-11,-10.861425559198436,-26.00012601319201,0.4678879299344306,-3.866769128719926,22.125306023361716
1955-01-12,-17.28690659053274,-31.32110596320464,0.5192326127233404,-12.297804374666905,14.003278974912133
1955-01-13,-15.024712445652613,-32.84366335565712,-0.019252092024133152,-8.016548336742385,9.771209999745103
1955-01-14,-17.28338422714495,-23.448404915275113,-0.286816924476168,0.15455280947276498,7.146360811699806
1955-01-15,-19.563987846967624,-19.793688766790666,-0.21320003603315044,0.6240893536617479,8.089129450939014
1955-01-16,-22.511113724662636,-12.911769593744834,-0.18978782823430304,-1.7718423185389554,5.726933763609201
1955-01-17,-26.84797430124878,-3.7071717147237875,-0.887775506700734,11.024204819674795,-8.933373757802922
1955-01-18,-25.98883608324897,-7.009001555403065,-1.0101732977073112,23.233954092922495,-13.417884271216236
1955-01-19,-23.443800973278893,-5.417536541913827,-0.7914972619699754,14.314860187881592,-10.745049886565148
1955-01-20,-18.190461329202968,-4.606009637196255,-0.916525112076716,8.315987258618705,-7.142179504269933
1955-01-21,-9.522304326875558,-7.660791400567151,-1.3548169349687111,10.345412218070866,-9.467850328109144
1955-01-22,-5.6744849930440715,1.9874448055193752,-1.4006187113301392,2.2473500722299224,-8.983936991558654
1955-01-23,-6.308801094406064,4.9300297060188365,-0.9543452849275984,5.030888134139849,-10.2724662577556
1955-01-24,-4.797000320642624,7.025870985104423,-1.3216661426917269,2.900790028703611,-16.149451202352367
1955-01-25,-3.5407353504574215,16.30473419185179,-1.1751196885681794,0.6409532487534257,-23.310132148394924
1955-01-26,-5.784359172273782,19.618089406958273,-1.1789227322894065,7.888564781056526,-28.334739458091622
1955-01-27,-5.483013668199797,12.180338384262335,-1.0659336223184332,9.482213649538178,-31.852188392447797
1955-01-28,0.9927714472378585,11.532199824147316,-0.8790776655903584,12.7579914864223,-28.898331659278075
1955-01-29,-3.0958638117049206,19.274973844654756,-0.9047242032430463,10.939250037306284,-28.429716276887063
1955-01-30,-2.4460438235852138,20.33362318796478,-0.8083839134196859,3.363536193841073,-34.90222763826548
1955-01-31,2.661365585431139,19.290859804300528,-0.8635450829762616,-4.463815384999319,-38.00473084731898
1955-02-01,4.365997608789263,21.89302924027344,-0.272945957764317,-12.449518539185757,-39.48226177847783
1955-02-02,3.9931060073176483,25.481452347644023,-0.09767430411663591,-13.66688403421152,-41.78527352248732
1955-02-03,5.718676278866231,27.062361303113295,0.03683162136890974,-14.206868229271654,-41.933742732814416
1955-02-04,3.916654701624047,39.651758983763244,-0.3383350743802713,-7.659859001443927,-43.65782641000299
1955-02-05,1.1506383097910224,35.260526275338236,-0.4678495489816823,4.874086056740959,-44.01193058919117
