,t2mEurope_cluster1,t2mEurope_cluster2,t2mEurope_cluster3,t2mEurope_cluster4,t2mEurope_cluster5
2019-07-14,-0.9777832,-1.2938843,-0.36428833,-4.710205,-2.1385498
2019-07-15,-1.3435059,-1.0404968,-0.4192505,-4.01532,-3.206665
2019-07-16,-0.31451416,-1.8624268,-0.32128906,-1.6000977,-1.8501892
2019-07-17,1.3915405,-1.8869324,-0.5705261,-1.217926,-1.8877258
2019-07-18,1.3615723,-3.1485596,-0.92248535,-0.7963867,-1.4509277
2019-07-19,1.8372498,-0.9501343,-0.86553955,-0.8991394,0.06375122
2019-07-20,2.063263,1.8930054,-0.07977295,-0.9360657,1.2456055
2019-07-21,1.5498657,2.7775574,0.24517822,-1.5500793,2.2216797
2019-07-22,2.4273376,2.0231628,0.8474426,-0.6038513,3.8728333
2019-07-23,4.673218,-0.49829102,0.7748413,-1.4066162,2.9282532
2019-07-24,5.256134,-2.6228943,0.020507812,-1.0804749,3.7189941
2019-07-25,7.730377,-1.5798035,-0.25985718,2.2115784,5.3080444
2019-07-26,4.5551147,-0.26663208,0.69137573,4.1123657,6.45932
2019-07-27,1.5213318,1.0837097,0.71343994,2.7288513,7.976349
2019-07-28,0.6950073,3.5181274,-0.36810303,-4.521393,1.678772
2019-07-29,1.6990967,4.534546,-0.2904358,-7.6262817,-2.3242493
2019-07-30,2.7968445,3.8053894,0.24136353,-8.453186,-3.1941223
2019-07-31,0.57836914,-0.4538269,-0.48477173,-6.7570496,-3.8120117
2019-08-01,0.9511719,-4.9277954,-0.46151733,-5.6266174,-0.5231323
2019-08-02,0.4354248,-3.2030945,-0.22991943,-5.7136536,-2.5567627
2019-08-03,0.26330566,-2.9251404,-0.0630188,-7.8744507,-4.0560913
2019-08-04,2.468689,-3.4539185,0.5758362,-8.69046,-2.8452759
2019-08-05,1.9082947,-4.6060486,0.36624146,-7.5865784,-2.5417175
2019-08-06,1.0403137,-2.1661377,-0.31707764,-6.5383606,-2.1306458
2019-08-07,0.92019653,1.2727051,0.7464905,-4.994446,-1.395935
2019-08-08,1.095459,2.1661987,1.6463623,-2.075653,-0.77001953
2019-08-09,3.102478,0.5611267,0.89035034,-1.2421875,-0.75790405
2019-08-10,1.535614,-0.64175415,0.42980957,-3.9638062,-0.6773071
2019-08-11,0.33895874,-0.12197876,1.0950012,-5.058716,1.0488892
2019-08-12,-1.7055359,3.060913,1.4613953,-2.8987732,1.1073914
2019-08-13,-1.2909241,6.736145,1.0326538,-0.60565186,1.1402283
2019-08-14,-0.40472412,6.1753845,0.002960205,1.310669,0.8528137
2019-08-15,0.7213745,3.5392456,-0.29800415,-1.1179504,0.40679932
2019-08-16,0.7842102,-1.5568237,0.17874146,-0.5344238,1.042511
2019-08-17,0.8194275,-3.706665,0.5161438,0.69351196,1.8460999
2019-08-18,0.036895752,-1.2627258,0.5708313,1.8873291,1.5739441
2019-08-19,-0.19729614,1.4376221,0.5826416,1.731781,1.6576233
2019-08-20,-0.3982849,4.0951233,0.842865,2.9239502,1.8078613
2019-08-21,0.07107544,5.482666,1.079834,2.5207214,1.5559387
2019-08-22,0.4515381,5.251526,0.9440918,0.75149536,0.66122437
2019-08-23,1.1785278,3.7864685,1.666626,0.51794434,0.4225464
2019-08-24,3.0572205,5.063843,2.0697937,0.015045166,0.87750244
2019-08-25,3.5257568,4.4800415,1.899292,-0.41149902,1.9075317
2019-08-26,3.7643738,4.274109,1.7237549,1.7330322,2.6741943
2019-08-27,4.77063,4.090149,1.9081726,-0.5267029,3.0607605
2019-08-28,2.9347534,3.8520813,2.1872253,0.69680786,3.6517944
2019-08-29,1.1781616,1.6727905,2.335785,4.5270386,4.681793
2019-08-30,1.4315491,2.231781,2.1100159,4.102844,4.0436096
2019-08-31,2.73938,4.540741,2.889862,4.5144653,3.5957947
2019-09-01,0.13323975,5.904114,2.1576233,4.638733,4.6887817
2019-09-02,0.13308716,7.102997,0.5241699,5.599945,2.9508362
2019-09-03,0.9958191,7.233124,0.059753418,5.9733276,0.7766113
2019-09-04,1.0046692,-0.26696777,0.33374023,2.100769,-0.24316406
2019-09-05,-1.4523621,-0.27374268,0.6011963,2.6491394,1.0407715
2019-09-06,-0.05303955,2.9571533,0.46383667,3.270752,0.5647583
2019-09-07,-1.5304871,4.882477,0.9350586,1.8476257,0.2371521
2019-09-08,-1.6080627,5.072571,1.0848999,2.7669373,0.20614624
2019-09-09,-1.4049377,4.7799683,1.0732422,3.750183,0.70266724
2019-09-10,-0.2121582,4.1983643,0.74816895,6.6246643,3.2335205
2019-09-11,1.3797302,4.137665,0.70303345,7.3616333,4.1232605
2019-09-12,2.1470337,5.477356,1.6007385,5.5335693,3.7806396
2019-09-13,1.2161255,6.009033,0.9269409,2.8021545,0.9043274
2019-09-14,0.5983887,2.068634,0.42922974,0.15997314,-0.828949
2019-09-15,1.1383362,0.72058105,0.50393677,-1.2912598,-1.2344055
2019-09-16,0.8925171,3.9462585,2.0255127,-0.39544678,-1.2550964
2019-09-17,-0.57943726,1.1222839,1.3168945,-0.9580078,-1.6127319
2019-09-18,-0.6449585,-2.219513,2.0050354,-2.2645264,-1.6957397
2019-09-19,-0.31488037,-3.0829163,2.1966248,-4.173706,-2.5697021
2019-09-20,0.040802002,-4.5744324,0.36636353,-4.5334167,-3.5355835
2019-09-21,2.2471008,-4.304596,0.86361694,-3.834259,-2.5908813
2019-09-22,3.5940552,-0.29049683,1.4179993,-3.903839,-3.1629333
2019-09-23,1.8930664,-3.6562195,1.0069885,-3.7128296,-3.1152039
2019-09-24,1.6088867,-4.0497437,0.0524292,-3.9015808,-2.325531
2019-09-25,1.2287903,-1.0482483,0.51474,-3.8552856,-0.9097595
2019-09-26,2.0727234,0.5354614,0.67037964,-2.8096008,0.64089966
2019-09-27,0.9507446,-0.4565735,0.6836853,-2.3731995,1.152008
2019-09-28,1.3796692,0.3833313,0.92700195,-2.3944397,0.8331604
2019-09-29,1.5759888,1.0472717,1.442688,-0.4781189,1.4998169
2019-09-30,0.8899536,3.8246765,1.5249023,1.8034363,0.029449463
2019-10-01,1.9113159,0.9739075,1.6167908,1.367157,2.0142822
2019-10-02,-1.2570496,3.6701355,0.5171814,0.030090332,-1.1386108
2019-10-03,-1.2322388,5.1691895,0.13006592,-3.5516663,-2.922882
2019-10-04,-0.023345947,-1.1109924,0.48132324,-4.9219666,-3.223877
2019-10-05,-1.8033142,-1.7552185,0.8895569,-4.522339,-2.0516357
2019-10-06,-0.4168396,-2.7546692,0.49264526,-4.3247986,-0.67123413
2019-10-07,-0.697052,-5.597168,0.6588135,-3.981964,-0.44335938
2019-10-08,1.7008667,-4.4435425,1.019104,-4.275818,-2.5465393
2019-10-09,-0.21420288,-0.38131714,1.7309265,-2.4601135,-3.4523315
2019-10-10,0.65509033,3.2940369,1.2994385,-1.180542,-1.1689453
2019-10-11,2.5985718,1.6838989,2.741394,0.76657104,-0.86434937
2019-10-12,0.81863403,2.7382202,3.655365,2.6423645,-2.5394287
2019-10-13,3.2755127,5.2704773,4.582428,1.5683289,-2.6240845
2019-10-14,2.7199097,5.6799927,5.0963745,-1.6438293,-3.1481934
2019-10-15,1.9950867,5.547821,4.1192627,-1.8314209,-3.3111572
2019-10-16,1.454956,5.2098694,3.7143555,-2.7713623,-2.2565002
2019-10-17,1.3892517,6.087311,2.6483765,-2.0602722,-1.3397827
2019-10-18,1.0671082,5.7770996,2.213684,-1.8253479,0.82510376
2019-10-19,1.013794,6.5943604,1.9585266,3.5845642,-0.2019043
2019-10-20,1.0055542,4.6660156,1.9407654,4.0152283,-3.3804626
2019-10-21,1.0682373,3.90094,1.2510986,1.1657715,-3.0578003
2019-10-22,0.8441162,4.6115417,1.5777588,1.8611145,1.8148804
2019-10-23,1.4790955,4.4975586,1.2888794,4.243744,2.8380127
2019-10-24,2.9750977,4.947571,-0.5780029,3.903839,2.8826294
2019-10-25,2.8120422,4.1062927,0.3711853,5.649719,4.4535217
2019-10-26,4.259796,3.8302917,2.80365,5.409485,-0.28024292
2019-10-27,-0.55267334,3.6012573,1.2339478,1.2420654,-1.3736572
2019-10-28,0.22497559,4.380066,-0.9582825,-3.3441772,-3.1852112
2019-10-29,-0.7010803,2.3744507,1.0742798,-5.2417297,-3.7519531
2019-10-30,-2.2094421,-1.698761,1.5339966,-5.4811707,-3.2745972
2019-10-31,-2.9516602,-4.827484,0.64746094,-4.1198425,-0.023925781
2019-11-01,0.94369507,-2.5839539,0.5169983,-1.3456116,-2.9216003
2019-11-02,2.2295532,0.15402222,1.0906677,-3.1230469,0.36367798
2019-11-03,0.7765198,2.3338928,1.4559021,1.0367737,-3.6542664
2019-11-04,1.052887,7.91568,1.7719727,-0.52542114,-5.619568
2019-11-05,0.42407227,9.015503,2.7919922,-2.9876099,-6.9398804
2019-11-06,0.085357666,9.245972,3.6446533,-3.9517212,-5.5531616
2019-11-07,-0.71466064,6.8104553,4.0568237,-5.669464,-4.1219177
2019-11-08,-1.2818909,6.434326,3.937378,-5.206543,-3.4904785
2019-11-09,-1.013916,8.320862,4.311615,1.8094177,-4.7363586
2019-11-10,-2.0255127,6.528534,4.4150696,4.9413147,-5.1545105
2019-11-11,-1.3200073,6.61438,4.475891,4.7304688,-3.0793457
2019-11-12,-1.7470398,5.5253906,4.199127,3.352356,0.26831055
2019-11-13,-0.7423706,6.2911987,3.948944,3.592987,3.0690002
2019-11-14,-1.6914368,4.8943787,3.8900757,6.8440247,1.8461304
2019-11-15,-2.2798462,4.2406006,2.642334,6.442749,-3.0340881
2019-11-16,-2.1495361,4.955139,2.6011963,3.8421936,-2.421112
2019-11-17,-1.2390747,3.561554,3.583435,5.322937,0.64941406
2019-11-18,0.3763733,3.0039062,2.1126404,7.4213257,0.4883728
2019-11-19,-1.1191101,4.1568604,1.987793,5.909485,4.227936
2019-11-20,-3.0576477,2.1473694,1.9892273,5.316101,4.36499
2019-11-21,-3.6946106,-2.5535583,1.1528931,4.4704895,2.673706
2019-11-22,0.16253662,-5.9274597,1.5551147,-0.39666748,3.7555237
2019-11-23,0.33569336,-4.6512146,1.6070862,-3.0127869,2.6801758
2019-11-24,0.7077637,-3.6594238,1.8239136,-2.7127686,3.481659
2019-11-25,1.4438477,-2.5429993,2.5178833,-1.8770752,3.057495
2019-11-26,2.9092407,-0.8977051,2.986847,0.61273193,0.6907654
2019-11-27,2.6602478,0.0028686523,0.07067871,2.0618896,-0.702301
2019-11-28,2.2158813,0.40344238,1.1644592,4.694336,-0.6950989
2019-11-29,0.8062439,4.489868,2.494751,5.3679504,-5.978546
2019-11-30,-0.49560547,3.3278809,2.965332,4.3557434,-2.7733154
2019-12-01,-1.4530945,0.14065552,2.2941895,1.719574,-0.27954102
2019-12-02,0.8612366,0.100494385,1.2745972,3.4910583,1.0042114
2019-12-03,-0.475708,0.123565674,0.8753357,2.8105164,1.6228333
2019-12-04,-3.0429382,-0.37991333,1.8772888,4.6206055,7.724365
2019-12-05,-0.022369385,1.8992004,1.621521,7.81131,5.151764
2019-12-06,2.551117,1.1620789,0.15734863,7.750519,2.058319
2019-12-07,2.5299683,1.4707336,0.9277649,8.060944,1.3640747
2019-12-08,3.022583,3.0072632,1.7488403,6.8946533,0.41107178
2019-12-09,1.3129578,4.246582,-0.53167725,9.010803,-0.075531006
2019-12-10,0.63391113,5.102234,0.17156982,7.436798,-4.434845
2019-12-11,1.4226379,4.2669983,1.576355,2.1993103,4.653839
2019-12-12,-0.35842896,3.8974915,-0.19506836,5.093994,5.9961853
2019-12-13,1.3521423,2.3979492,0.41815186,7.3305054,5.500122
2019-12-14,1.4954224,3.88385,0.7207031,6.860718,5.2078247
2019-12-15,2.290039,6.0188293,1.1376648,6.634735,4.926941
2019-12-16,2.026184,6.248871,1.4795227,7.110443,4.4798584
2019-12-17,3.2901917,5.836548,2.67099,7.641632,3.0130615
2019-12-18,1.9405518,6.4252014,2.2461243,8.00705,-0.83947754
2019-12-19,5.1418457,6.4818115,1.844696,6.7378845,1.8634033
2019-12-20,4.3131714,3.1411438,0.95248413,6.365692,4.861908
2019-12-21,2.650238,7.9848022,0.8939514,7.8270264,5.8546143
2019-12-22,2.9689941,10.808289,0.76605225,8.779114,5.7122498
2019-12-23,3.0551758,11.061981,2.4021301,9.016083,3.8684082
2019-12-24,3.8007202,8.44046,1.0204773,8.814728,2.03125
2019-12-25,2.11792,7.2230225,-0.6949768,10.083954,4.285492
2019-12-26,1.2575684,6.709717,-1.2112122,9.370483,4.312042
2019-12-27,1.7311096,5.751404,0.60827637,6.300171,0.44058228
2019-12-28,0.52471924,5.117737,-0.20187378,2.579895,2.125122
2019-12-29,-0.11618042,2.821869,-0.53552246,1.0393982,6.646393
2019-12-30,1.8322449,1.9698792,0.25439453,8.510712,8.878906
2019-12-31,1.9315796,5.0092163,0.9838867,7.900818,4.834137
2020-01-01,-1.2819519,4.0401917,0.4862671,5.865814,8.591431
2020-01-02,0.9801636,3.0726929,-1.372345,9.668945,9.998871
2020-01-03,3.3902588,3.4362183,-2.0323486,10.612366,7.977936
2020-01-04,2.4313354,3.7738953,-0.18197632,8.965576,5.3294373
2020-01-05,2.528656,4.1278076,1.3858948,6.191345,2.3491516
2020-01-06,1.8624268,3.2997437,0.65008545,5.0655212,7.458954
2020-01-07,3.3237,1.1138,-1.0681152,8.715363,8.033844
2020-01-08,4.6219788,1.3017883,-0.99331665,10.042358,9.674316
2020-01-09,5.1816406,2.966339,-0.6946106,10.064117,8.155182
2020-01-10,2.8025818,4.5402527,-0.19717407,8.03125,5.7838135
2020-01-11,2.3233337,6.6701965,0.5133972,7.25943,6.618164
2020-01-12,3.473053,3.8390503,1.3743591,9.654419,8.19809
2020-01-13,3.0962524,5.169983,1.9241028,8.873291,6.639221
2020-01-14,5.162964,5.4385376,0.8491821,9.825592,7.7144775
2020-01-15,4.5132446,4.6772156,1.3437805,11.578064,6.9839478
2020-01-16,3.263977,5.1007996,0.69433594,11.706848,4.585907
2020-01-17,3.6904297,5.077667,-0.5377197,11.289703,7.040283
2020-01-18,1.455658,3.5020447,-0.4220276,10.371613,4.0704956
2020-01-19,2.3302612,2.8139343,-1.0411987,10.574371,1.6035767
2020-01-20,1.5553284,3.2843018,-1.6817017,9.507111,10.039886
2020-01-21,-0.7352295,5.7601624,-1.1633911,11.144012,9.555145
2020-01-22,0.82980347,6.089813,-0.8041687,7.1974792,6.372406
2020-01-23,0.34707642,4.27713,1.0002441,3.9076538,7.1617126
2020-01-24,-0.93829346,4.4754944,-1.7529907,8.046326,7.673462
2020-01-25,-1.1663818,5.1752014,-1.2312317,7.0672913,4.7487183
2020-01-26,1.4659424,5.572235,0.50219727,4.534027,2.8507385
2020-01-27,3.0082092,4.466522,0.5338745,-1.3569336,2.7445068
2020-01-28,1.1871643,4.5139465,0.47210693,-0.2659607,5.410431
2020-01-29,1.5930176,5.9262695,1.4421082,2.9190674,5.4011536
2020-01-30,3.1587524,6.132599,1.6269226,3.221222,6.550537
2020-01-31,4.143097,6.256012,0.44082642,0.97857666,6.898926
2020-02-01,4.352722,6.5049133,1.6011047,0.9890137,7.6653137
2020-02-02,4.3082886,10.338898,1.1200867,9.490662,6.0618896
2020-02-03,4.0855713,7.7135315,0.9621582,6.8757935,3.230194
2020-02-04,2.217804,6.533722,2.038971,3.9398499,-3.06839
2020-02-05,2.3180847,3.9273987,2.7302856,1.1879272,1.9414673
2020-02-06,1.6646729,1.476471,2.3024292,1.597229,1.0727539
2020-02-07,1.2750549,-0.77960205,-0.78030396,-0.66567993,5.072937
2020-02-08,3.64859,-1.5641174,-2.7117615,2.5750732,6.7012634
2020-02-09,4.5230103,1.3382568,-4.7969055,8.590942,8.576691
2020-02-10,3.1502075,2.4831543,-2.920868,10.719452,9.953461
2020-02-11,1.7799072,5.76886,-1.1240234,11.293488,9.242706
2020-02-12,1.614502,5.12088,0.9321289,9.791748,5.1313477
2020-02-13,2.423584,5.31485,1.7337341,9.929901,0.7487488
2020-02-14,3.162323,5.9234924,-0.19314575,9.098816,1.6907349
2020-02-15,4.8690186,6.362152,0.13104248,7.6816406,7.280609
2020-02-16,6.052063,6.281708,0.71084595,9.246094,9.062866
2020-02-17,3.3674927,6.955902,1.1230469,11.186768,9.021118
2020-02-18,2.7991028,6.832184,1.1914062,11.359131,9.279327
2020-02-19,1.9433594,6.3202515,0.8387146,10.332733,5.3011475
2020-02-20,3.3837585,4.6719666,1.4279175,7.2308044,5.127014
2020-02-21,3.0020752,4.568878,-0.36462402,8.2404785,8.6839905
2020-02-22,4.3143616,4.1153564,-0.24517822,9.263336,9.047241
2020-02-23,4.4310303,6.6061707,-0.02633667,9.188263,8.175781
2020-02-24,3.6130676,5.3850403,-0.059143066,7.88208,6.5360413
2020-02-25,1.9776306,5.352783,1.4866028,5.4547424,2.2795105
2020-02-26,0.25836182,6.917511,1.3633423,2.8167725,0.63635254
2020-02-27,-0.14712524,5.965912,1.4927673,0.85217285,0.25476074
2020-02-28,1.377533,4.6835327,2.0367737,2.5593567,1.4597473
2020-02-29,3.0453491,4.128601,-0.100372314,1.3315125,1.8991699
2020-03-01,1.8044739,6.1319885,0.7175293,4.2407837,-1.5982971
2020-03-02,1.4450989,6.6314697,1.0605164,8.623749,-1.1529236
2020-03-03,1.2801208,8.660736,0.467865,7.3611755,-1.003418
2020-03-04,1.371582,10.288849,2.433075,5.0282288,2.188385
2020-03-05,0.9399109,10.904083,2.327362,7.462799,4.393097
2020-03-06,1.265686,9.86795,1.0958252,7.222473,2.1690369
2020-03-07,2.0307617,9.210236,1.4403381,5.715332,4.4882812
2020-03-08,3.0000305,7.0711975,1.600708,4.5979614,6.5036926
2020-03-09,1.9618225,8.970398,2.7723694,5.1889954,8.189056
2020-03-10,4.0322266,8.696869,0.988739,6.886444,5.7855225
2020-03-11,3.854187,8.026154,1.2335815,7.2168274,5.727936
2020-03-12,2.259674,9.598206,3.3113098,6.702118,4.7622375
2020-03-13,1.5933533,8.679382,1.5805969,5.0407104,1.6068726
2020-03-14,1.7902527,4.552643,2.206787,-0.015777588,1.0779114
2020-03-15,2.9658203,-0.63809204,1.2973022,0.6597595,4.760498
2020-03-16,1.4911499,0.56326294,0.9554138,3.1399841,5.15802
2020-03-17,2.1216736,2.9941711,-1.324707,3.3380127,6.030365
2020-03-18,2.8479004,3.4049683,-1.4258423,5.462616,6.3175354
2020-03-19,1.8076477,6.968445,-2.105133,3.9464111,3.2200012
2020-03-20,0.6819458,6.5636597,-2.50531,0.27676392,1.4275513
2020-03-21,-0.5066223,4.241394,-1.5312195,-2.4918823,1.0711975
2020-03-22,-0.86395264,0.08206177,-0.62628174,-2.3106384,2.5662537
2020-03-23,-0.8145752,-3.1071472,-0.7203064,-0.47573853,4.2572937
2020-03-24,-0.43026733,-2.860199,0.7201843,1.7334595,6.106537
2020-03-25,-0.4378357,-0.13482666,1.1498718,5.584198,7.791809
2020-03-26,-0.21829224,2.4480896,1.1680908,5.8542175,5.5997925
2020-03-27,0.4213562,5.553528,1.5567627,4.82193,5.4493713
2020-03-28,0.49194336,6.291809,0.32373047,5.4962463,3.1461182
2020-03-29,-1.5786743,5.4125977,0.41992188,-0.62857056,-0.09765625
2020-03-30,-1.3057861,3.2516785,0.5544739,-2.868164,-0.48880005
2020-03-31,-1.5543213,-3.9867554,0.97698975,-2.3040466,3.8591614
2020-04-01,-1.7828674,-2.2373047,0.3166809,-0.030334473,2.1166992
2020-04-02,0.36450195,0.579834,0.08810425,1.2931213,0.6059265
2020-04-03,-0.019958496,2.8387756,-0.19561768,3.1052856,0.31988525
2020-04-04,1.5865784,2.3986206,0.49908447,0.27529907,0.47579956
2020-04-05,3.662201,1.151123,1.5454712,-1.1167908,0.3965454
2020-04-06,3.333252,1.2250061,0.14645386,-2.3943176,2.6000366
2020-04-07,2.9767761,2.7004395,-0.063446045,3.0501099,5.307007
2020-04-08,3.1429138,5.669281,-0.76016235,3.881073,5.475952
2020-04-09,3.2081604,4.4753723,-1.651825,2.54422,3.535431
2020-04-10,3.0227966,3.2878723,-0.9249878,-2.215332,1.9963684
2020-04-11,2.9869995,0.90582275,0.24349976,-2.1164856,0.93026733
2020-04-12,3.6026306,-0.9414673,0.34909058,-0.13479614,0.93481445
2020-04-13,-0.54522705,4.1538696,0.35888672,3.153839,0.2630005
2020-04-14,-1.1104736,-1.643158,0.87384033,0.54067993,1.0378113
2020-04-15,0.17089844,-2.7278748,0.44161987,-0.51553345,2.5151367
2020-04-16,2.2983704,2.816925,0.591156,-1.1993103,1.7540894
2020-04-17,1.7614136,1.0965576,1.4516907,-1.1263123,2.9012146
2020-04-18,0.7192383,-1.0508118,1.6201782,-1.3068542,2.868927
2020-04-19,2.1982727,-1.0483398,1.3771057,-1.2402039,4.1285706
2020-04-20,2.921051,-2.1563416,1.1553955,-0.69540405,5.13562
2020-04-21,3.5196228,-2.7497559,0.62442017,0.5505371,4.268158
2020-04-22,3.9606323,-0.9837036,1.2310486,-0.8501282,3.2256165
2020-04-23,2.638031,0.81640625,0.4034729,-3.4811096,2.2193298
2020-04-24,0.50354004,3.806427,-0.4130249,-2.8693542,0.52801514
2020-04-25,-1.0655212,4.665741,-1.0959778,-2.7390137,1.2128601
2020-04-26,-0.58044434,-2.3865662,-0.3907776,-1.8076782,0.86047363
2020-04-27,1.1023865,-1.8283997,-1.0898132,-2.6904297,-0.88098145
2020-04-28,0.56607056,1.1277466,-0.5080261,-2.8295288,-1.7333069
2020-04-29,1.0812683,3.180664,0.30941772,-2.5364075,-1.9382629
2020-04-30,0.9005432,2.9689026,-0.04321289,-3.4222107,-1.613678
2020-05-01,0.4100647,2.5846863,-0.3416748,-2.6624756,-0.559021
2020-05-02,0.21548462,5.3551636,-0.6752014,1.2867126,-0.4404602
2020-05-03,1.1505432,5.255951,-0.831604,4.4208374,1.6618958
2020-05-04,0.60202026,4.10614,-0.4527893,4.2320557,1.3710938
2020-05-05,-0.9173584,1.4122314,-1.4870911,2.141449,0.92193604
2020-05-06,-0.14724731,-0.816803,0.09030151,1.6001282,1.5029907
2020-05-07,0.7602844,-3.7895203,-0.7914734,0.36853027,0.43270874
2020-05-08,2.2535706,-4.819397,-0.38827515,0.79104614,-1.8379211
2020-05-09,3.2399597,-2.7815247,0.3135376,2.2498474,-1.7800903
2020-05-10,0.7420654,0.25265503,-0.2604065,-0.54125977,-3.1184082
2020-05-11,-2.3522034,4.251892,-0.31134033,3.6557922,-2.3779907
2020-05-12,-2.467804,-1.2306519,0.40438843,-3.927948,-2.6842346
2020-05-13,-2.1247864,-5.1976624,0.7821655,-4.0874634,-2.2137756
2020-05-14,-2.4370422,-2.0787964,1.4381714,-3.769226,-2.1118164
2020-05-15,-1.9051819,-4.135071,3.9906921,-2.2754822,-2.6142273
2020-05-16,-0.57369995,-3.7660828,5.4720764,-1.7637634,-3.377655
2020-05-17,0.56951904,-2.6266785,6.4436035,-1.8535767,-2.3405762
2020-05-18,1.1617126,-2.3858337,6.8660583,-2.698944,-2.2468567
2020-05-19,1.236908,-3.7261963,5.069397,-2.90802,-2.5052795
2020-05-20,2.780243,-2.9658813,4.337616,-4.8749084,-1.5419312
2020-05-21,4.573639,-5.3572083,4.022522,-2.4187927,-0.8777771
2020-05-22,3.348816,-7.543518,1.5925903,-3.0420837,-0.19110107
2020-05-23,1.3957825,-7.073883,0.43154907,-3.2315063,0.63998413
2020-05-24,1.1395569,-5.3439636,0.06750488,-0.82754517,0.87680054
2020-05-25,1.1005859,-4.5151367,-0.0093688965,0.08874512,2.915924
2020-05-26,1.3751526,-5.304352,-0.72302246,0.22311401,3.994934
2020-05-27,0.7889099,-3.5746765,-0.6746521,1.8571472,3.4801636
2020-05-28,0.86691284,-4.145508,-1.9535522,3.8029785,2.2495728
2020-05-29,0.8241272,-2.7903442,-2.178894,1.1315918,2.7750244
2020-05-30,2.9907837,-3.5383606,-2.2633362,1.2313232,2.2279663
2020-05-31,2.806549,-3.9736938,-2.0747986,-1.9989929,4.788452
2020-06-01,2.8277893,-6.505493,-2.0132751,-2.6747742,5.071106
2020-06-02,1.2882385,-6.1173706,-1.6333008,-0.9444885,4.481537
2020-06-03,0.23110962,-4.512512,-2.3574524,1.8682861,3.6910095
2020-06-04,-1.0017395,-3.6618958,-2.0708923,1.5528259,3.6123047
2020-06-05,-1.7810669,-0.88153076,-1.2157898,2.77948,1.5097656
2020-06-06,-1.1490479,2.8096619,0.13983154,4.0245056,1.6596375
2020-06-07,-0.83154297,3.6109009,0.5900879,6.1723022,1.2754517
2020-06-08,-1.106842,5.231903,-0.2406311,8.559753,2.2314453
2020-06-09,-1.4317932,6.476837,-1.1966553,7.7832947,0.6923218
2020-06-10,-0.90353394,7.576233,-0.96310425,6.011261,1.941864
2020-06-11,0.9635315,7.8642883,-1.232544,2.2381592,3.6860657
2020-06-12,2.7179565,7.4417725,-0.95858765,0.9647522,2.5466614
2020-06-13,2.764038,7.3483887,-1.621521,0.8234558,4.706299
2020-06-14,1.7689514,3.386383,-1.6863708,3.2171936,6.50354
2020-06-15,1.9925537,3.863617,-1.4668579,5.588867,6.5493774
2020-06-16,2.0671387,3.7893677,-0.9277344,6.561371,2.4934998
2020-06-17,2.0657043,4.075409,-0.65689087,3.3509827,3.596405
2020-06-18,1.3840027,4.1932983,-1.3042603,5.7797546,2.9734497
2020-06-19,1.4164734,4.7016296,-0.88674927,4.179413,3.0413513
2020-06-20,1.3984375,3.8075867,-0.2720642,-1.4812012,2.2192078
2020-06-21,2.178009,5.271393,-1.1800537,-1.3585815,3.9048767
2020-06-22,1.2589417,2.2384949,-1.5820007,1.9429016,5.5307007
2020-06-23,2.6469727,3.6618042,-1.9095764,3.914917,6.912964
2020-06-24,5.3716736,1.8302917,-1.8266907,1.1644287,6.8411865
2020-06-25,5.79187,2.6603394,-1.2616577,2.958374,7.566803
2020-06-26,4.8102417,3.0845947,-0.13922119,6.6993103,6.7906494
2020-06-27,2.3866577,4.5908813,0.38201904,2.3943787,2.5997925
2020-06-28,0.9777527,5.351074,0.26916504,-2.2062683,1.8361511
2020-06-29,0.20095825,2.9554138,-0.24377441,-3.2211304,3.2248535
2020-06-30,0.5895386,2.7003784,-0.5470886,0.22763062,2.9468994
2020-07-01,1.1607666,2.551178,-0.22241211,-0.08782959,0.72436523
2020-07-02,0.6148071,4.7301025,0.3083496,0.06417847,-0.4036255
2020-07-03,0.4666443,6.251526,0.85595703,1.4471741,-2.2350159
2020-07-04,1.0069885,6.4155273,0.8811035,2.697174,-2.6802979
2020-07-05,1.1523132,4.0724487,0.99609375,1.5449524,-1.8510742
2020-07-06,-0.6427307,5.2318115,0.78182983,2.0830994,-2.3830566
2020-07-07,-0.28451538,4.412262,-0.19140625,0.13500977,-1.3286743
2020-07-08,0.16812134,-3.996338,-0.58432007,-1.8623047,-0.7313843
2020-07-09,0.61602783,-2.047882,-0.40386963,-2.197174,-1.3401794
2020-07-10,-0.89971924,0.46173096,0.08892822,-1.1730042,-1.7850342
2020-07-11,-1.6074524,3.2494507,0.70080566,-1.0955505,-1.3909302
2020-07-12,-0.71209717,3.5798035,0.25357056,-0.43270874,-0.86242676
2020-07-13,0.3968506,-5.6476746,0.21194458,-1.0061035,-2.1311035
2020-07-14,-0.6840515,-5.997772,0.1665039,-0.08569336,-1.1302185
2020-07-15,-0.650177,-3.030548,0.47955322,-2.7116394,-0.5666504
2020-07-16,-0.32177734,-0.97491455,-0.09979248,-4.551361,0.673584
2020-07-17,1.2413025,-0.0340271,-1.1074219,-3.6454773,1.8084106
2020-07-18,0.7747803,0.6939392,-0.8962097,-0.6376648,2.5233765
2020-07-19,-0.40820312,0.17822266,-0.079437256,1.8969727,2.4682617
2020-07-20,-1.027832,0.6045532,0.5588989,2.2927246,1.7626953
