,sstNorth_Atlantic_cluster1,sstNorth_Atlantic_cluster2,sstNorth_Atlantic_cluster3,sstNorth_Atlantic_cluster4,sstNorth_Atlantic_cluster5
1950-02-20,0.12169798465981509,-0.3778926870393105,0.22352228289028966,-0.3900402027810851,-0.5398423272730434
1950-02-21,0.12019653067315218,-0.3669039643150752,0.21732224279791743,-0.3916603216481278,-0.5396707089737348
1950-02-22,0.11703493024113856,-0.3574028009903474,0.20953383600627515,-0.3949734556009993,-0.5428548463819984
1950-02-23,0.1116387720334677,-0.34861411066242537,0.20058236095512544,-0.39873734472812267,-0.5477644895281313
1950-02-24,0.10431754086378062,-0.3424193898229946,0.19053525342010735,-0.40361586487679824,-0.5562246414429574
1950-02-25,0.09597975926980123,-0.3367259035834464,0.17956581515508452,-0.40865111115096703,-0.5670016889857953
1950-02-26,0.08619364246847483,-0.3320288072418751,0.16789951498149389,-0.41489547420112627,-0.5789141055408349
1950-02-27,0.07586852161579116,-0.3273396055413787,0.15522036867187106,-0.4213562888841804,-0.5931605768017456
1950-02-28,0.06441486261721205,-0.32730377528369964,0.1420011432586042,-0.42887959103679857,-0.609863361783106
1950-03-01,0.05198047675304047,-0.35066888900672816,0.12936893762532534,-0.4392068648489312,-0.6250511366647561
1950-03-02,0.03914725021746588,-0.34996499729102376,0.1144054859532374,-0.44937072164355407,-0.6437119023790996
1950-03-03,0.025734854240195695,-0.3498651499906849,0.09927779378130695,-0.46022879468900346,-0.6623620135458336
1950-03-04,0.012254762316440983,-0.35000519326679025,0.08431083786638409,-0.4718583645788263,-0.6823226086049103
1950-03-05,-0.001968342125721591,-0.350907923651586,0.06983181100454207,-0.4840832696977031,-0.7032909810980829
1950-03-06,-0.016376033108452242,-0.3517924639228013,0.05645607059192187,-0.4969241406176877,-0.7244099378756256
1950-03-07,-0.03070421120777691,-0.35280877615376977,0.044457324774583536,-0.5096107068148809,-0.7458086120263011
1950-03-08,-0.04417262820883218,-0.353510100790534,0.03387874637243167,-0.5215247700067621,-0.7663124761474416
1950-03-09,-0.05694881049377542,-0.3562692582321616,0.024544022401095298,-0.5329004608858242,-0.7855820296109838
1950-03-10,-0.06908566974857569,-0.358220338362171,0.01688671072140406,-0.5436152578080811,-0.8030199842928231
1950-03-11,-0.07998439755615859,-0.3607549076056549,0.010639155384304991,-0.5534394579680227,-0.8190808594634025
1950-03-12,-0.08913238726468482,-0.3611986083919147,0.006265456608403219,-0.5627769482953285,-0.8336230612933305
1950-03-13,-0.09659366507117029,-0.365308248605986,0.0033778097356663064,-0.5714147662574591,-0.8454038461653934
1950-03-14,-0.10235693607563762,-0.3702821933361469,0.0022803695972830437,-0.5788753466586488,-0.8548320959690511
1950-03-15,-0.10677085254132068,-0.3770065851400345,0.002914947145984228,-0.5854285363746505,-0.8627358092375007
1950-03-16,-0.1094096969993246,-0.3887803742347551,0.006068767557873684,-0.5908937104586665,-0.8693465553161118
1950-03-17,-0.11092358823348464,-0.4042175085345764,0.010504578458820631,-0.5946170177102301,-0.8733866495765727
1950-03-18,-0.11309149160923461,-0.40931132437155077,0.013212498386700211,-0.5956944117079744,-0.8735806107905805
1950-03-19,-0.11271206196021195,-0.41294139704290883,0.013128861639662877,-0.5936100773765405,-0.8711015608350634
1950-03-20,-0.11152535682425321,-0.4144979069963118,0.010637419970808217,-0.5886303224407669,-0.8654319558165428
