,mslWorld_cluster1,mslWorld_cluster2,mslWorld_cluster3,mslWorld_cluster4,mslWorld_cluster5
2008-07-14,-214.33594,-562.2344,-765.78906,993.9453,-96.67969
2008-07-15,-373.1797,-30.273438,-507.46875,338.01562,-49.132812
2008-07-16,-249.50781,51.765625,-19.429688,-9.3203125,58.359375
2008-07-17,-505.47656,-138.16406,110.71094,1197.4922,66.74219
2008-07-18,-380.89062,-158.08594,-37.320312,655.625,-40.320312
2008-07-19,-9.3359375,731.7656,-335.4453,559.5156,-22.023438
2008-07-20,122.8125,275.02344,-519.90625,-1074.2031,24.09375
2008-07-21,-247.97656,119.88281,203.21875,-2997.6406,43.65625
2008-07-22,-299.21875,-662.10156,626.6406,-136.78906,62.226562
2008-07-23,249.96094,-946.9297,260.21094,-140.6875,10.7734375
2008-07-24,-51.90625,-1095.4688,-75.13281,-929.65625,-14.265625
2008-07-25,-432.1953,59.921875,456.8047,-1731.5859,15.5390625
2008-07-26,-501.8125,976.4844,1055.3906,-1937.1797,50.835938
2008-07-27,-790.0781,1362.75,982.0469,-2763.2812,-31.09375
2008-07-28,175.3125,1140.2344,1072.0156,-1590.0234,34.109375
2008-07-29,315.73438,1508.3203,1180.0156,4.5625,88.78125
2008-07-30,454.7422,947.21875,1282.2734,508.95312,31.664062
2008-07-31,710.5781,703.375,887.10156,-462.39844,-54.53125
2008-08-01,309.70312,470.14062,860.4297,-756.65625,-101.640625
2008-08-02,-505.79688,-293.17188,584.60156,717.6172,-71.921875
2008-08-03,-1296.3984,-415.5078,429.28125,397.3203,-93.796875
2008-08-04,-1545.8281,132.5,959.875,1687.5312,-117.30469
2008-08-05,-1216.0859,632.2578,1191.2812,2015.7109,-88.109375
2008-08-06,-212.03125,641.6328,1095.8047,2633.375,-43.523438
2008-08-07,263.22656,-105.9375,326.42188,1858.8672,-89.375
2008-08-08,-10.6796875,-271.60938,-202.8125,44.015625,-144.14844
2008-08-09,-360.14062,-522.9844,483.25,187.77344,-68.40625
2008-08-10,-520.3906,-312.39844,277.48438,1463.2656,-26.453125
2008-08-11,-277.03125,260.07812,-2.5,2720.961,71.64844
2008-08-12,-8.515625,173.16406,98.421875,2121.5938,-14.875
2008-08-13,-68.703125,358.5547,-1823.6094,1957.2969,-44.617188
2008-08-14,88.92969,-432.3125,-1825.8672,1938.9297,-14.109375
2008-08-15,-23.914062,-752.8047,-1346.6797,1398.4141,111.78906
2008-08-16,-108.28125,-1237.0469,-475.08594,1450.8203,31.734375
2008-08-17,-155.50781,-1971.3984,-490.3047,1287.4688,-64.953125
2008-08-18,-500.73438,-790.1953,-456.83594,-306.10938,-43.203125
2008-08-19,-838.8672,-300.3203,-819.75,-1679.3047,22.648438
2008-08-20,-1099.3516,-953.6797,-550.10156,-801.2344,0.75
2008-08-21,-1390.5859,-1306.4531,-259.48438,352.48438,-68.08594
2008-08-22,-918.0781,-762.91406,-579.4922,493.5,-58.132812
2008-08-23,118.5,-1230.4609,-478.5703,1989.25,-4.1953125
2008-08-24,781.7656,-1360.5,-112.3125,2177.9375,23.84375
2008-08-25,355.2422,-1168.1484,578.91406,2492.5625,3.15625
2008-08-26,-308.0547,-428.53906,1056.7578,2506.7578,44.84375
2008-08-27,-208.01562,-281.25,1085.6172,1787.125,26.257812
2008-08-28,270.58594,-528.8125,1714.0391,901.60156,-119.08594
2008-08-29,631.8672,-866.3828,1621.5391,2666.6094,-238.70312
2008-08-30,292.04688,-258.70312,1494.3828,1930.6094,-200.16406
2008-08-31,166.71094,406.59375,1817.9375,677.7656,-170.85156
2008-09-01,-307.75,711.78125,1929.3047,-1158.4141,-175.4375
2008-09-02,73.421875,375.78906,1285.7109,-1968.4375,-186.89062
2008-09-03,1261.4453,414.3047,830.8906,-2654.3125,-53.429688
2008-09-04,1502.1953,-450.01562,-530.2969,-1078.3828,-12.3046875
2008-09-05,1621.1875,-1063.9375,-994.7578,-2151.0234,33.257812
2008-09-06,1041.2812,-531.0625,-905.6953,-1197.9688,61.40625
2008-09-07,922.7578,-606.9844,-862.52344,-1983.2812,-79.640625
2008-09-08,836.2344,-926.0625,-646.77344,-3127.2344,-14.125
2008-09-09,225.30469,-465.625,-291.7578,-2860.5312,120.203125
2008-09-10,-258.27344,-232.29688,339.8672,-3249.9922,180.22656
2008-09-11,-546.0703,19.929688,662.5781,-2806.125,204.29688
2008-09-12,-754.875,-195.07031,227.10938,-2058.664,60.375
2008-09-13,-676.4297,-253.59375,-993.6172,-918.59375,-57.117188
2008-09-14,-99.828125,-606.91406,-366.625,-1157.125,-82.64844
2008-09-15,-32.53125,-543.14844,-295.3828,-1673.7109,23.523438
2008-09-16,-127.99219,-211.35156,-411.1328,-1155.8828,63.648438
2008-09-17,-221.32031,57.578125,-128.125,-1935.4844,105.96875
2008-09-18,-608.34375,725.3672,47.132812,-1731.9609,45.75
2008-09-19,-539.8594,1016.5781,-177.74219,-854.4375,14.8203125
2008-09-20,-603.6719,-137.53125,-60.273438,-1788.9453,30.640625
2008-09-21,-799.9297,-158.28125,-30.65625,-3190.5156,76.828125
2008-09-22,-709.6797,260.1797,-427.2422,-2413.7812,139.84375
2008-09-23,-755.34375,284.79688,495.64844,-1299.2266,44.820312
2008-09-24,-339.34375,-762.91406,1480.1328,-2712.7422,-24.5625
2008-09-25,-268.65625,-618.41406,1269.8438,-1156.125,-5.9765625
2008-09-26,352.8047,453.52344,979.6094,-492.83594,19.0
2008-09-27,386.02344,674.2969,863.6797,-788.1328,-6.3984375
2008-09-28,359.08594,415.58594,517.0703,-1570.8594,-0.078125
2008-09-29,312.5,465.71094,304.76562,-1207.7891,5.03125
2008-09-30,278.28125,173.76562,165.29688,-284.6875,62.554688
2008-10-01,252.82031,-217.60938,302.16406,1369.1797,110.89844
2008-10-02,-55.59375,-550.03906,549.71875,621.83594,-12.7421875
2008-10-03,304.7578,78.765625,-347.77344,1097.3906,16.945312
2008-10-04,307.375,603.59375,-1111.6953,1610.6953,-3.171875
2008-10-05,148.66406,459.34375,-512.0625,1055.1562,-4.8671875
2008-10-06,37.90625,-672.1094,352.32812,325.39844,22.46875
2008-10-07,150.53125,-737.75,-79.203125,-602.91406,95.859375
2008-10-08,406.9297,-828.58594,-1744.1875,-812.8281,120.50781
2008-10-09,223.26562,-464.58594,-1609.1875,-2394.875,29.039062
2008-10-10,-477.89844,-49.710938,-2011.5078,-454.21094,-45.359375
2008-10-11,-544.39844,75.55469,-744.3125,-1033.4453,-111.58594
2008-10-12,-659.96875,-331.26562,61.546875,280.35156,-37.265625
2008-10-13,-535.9375,-759.75,-10.828125,-21.453125,-30.570312
2008-10-14,-413.39062,-1321.3281,-360.6797,-1537.2734,-38.71875
2008-10-15,-408.0078,-1490.1484,-1002.3906,-1605.1875,6.0
2008-10-16,66.92969,-809.8672,-2191.336,-2020.1406,187.30469
2008-10-17,295.3828,-86.71875,-1991.5,-1322.8672,266.26562
2008-10-18,213.14062,215.49219,-989.96875,-248.5625,157.61719
2008-10-19,859.25,320.42188,-948.0078,-79.57031,73.85156
2008-10-20,1310.5781,676.25,-949.8828,-2088.2969,122.16406
2008-10-21,1411.3672,347.53125,-1041.7344,-2783.8047,84.69531
2008-10-22,740.7656,-58.09375,-932.1719,-1483.25,42.953125
2008-10-23,287.3672,-105.69531,-884.78906,-1179.7344,1.140625
2008-10-24,-561.35156,-46.578125,-793.21094,-861.9844,45.835938
2008-10-25,-731.6953,-479.34375,-1015.3906,-1774.3672,95.85156
2008-10-26,-1091.9844,-675.7422,159.03906,-1236.3281,35.984375
2008-10-27,-1318.4219,-611.625,861.2031,-3125.4062,66.44531
2008-10-28,-1576.0547,196.67969,2.3984375,-4026.4062,119.22656
2008-10-29,-1222.2734,348.85156,10.9921875,-2528.1875,103.625
2008-10-30,-1879.2266,-17.304688,-203.13281,-2219.0234,106.484375
2008-10-31,-1958.5938,27.390625,-2072.1016,-564.25,91.92969
2008-11-01,-1116.9297,-220.19531,-524.28906,-265.71875,72.0625
2008-11-02,-147.98438,-508.5078,-281.28906,-74.421875,157.63281
2008-11-03,478.1953,-38.6875,-929.5078,960.39844,147.16406
2008-11-04,491.23438,435.40625,257.5625,1311.9219,103.9375
2008-11-05,644.9297,196.10156,802.7578,-383.09375,100.13281
2008-11-06,791.7578,1209.4219,82.60156,-324.4375,165.46094
2008-11-07,671.6172,89.57031,-282.53125,-508.29688,67.453125
2008-11-08,196.53906,-442.95312,-738.28906,-1749.4609,24.164062
2008-11-09,-1210.1484,-587.75,-308.91406,-1874.8438,35.757812
2008-11-10,-559.1328,-999.6875,566.47656,-2322.9375,-2.2890625
2008-11-11,-325.91406,-870.35156,58.789062,-975.7656,-87.921875
2008-11-12,23.34375,-561.33594,-29.234375,589.1172,-170.5
2008-11-13,459.03906,-273.39062,215.78906,1041.2891,-159.58594
2008-11-14,527.6094,246.0,-43.90625,1161.0859,-159.94531
2008-11-15,755.5781,45.070312,-490.33594,727.97656,-102.125
2008-11-16,1086.2891,-998.8125,-1504.5625,-1641.1406,-0.578125
2008-11-17,1251.5938,-298.89062,-1979.2656,-2049.3125,-21.734375
2008-11-18,849.3281,332.5703,-1804.4141,-1098.6094,-23.484375
2008-11-19,168.52344,-136.53125,-794.08594,-1199.1484,-91.84375
2008-11-20,-103.015625,-1100.125,893.125,-2674.8984,-95.453125
2008-11-21,-62.40625,-1305.3125,2017.3984,-762.6094,-20.40625
2008-11-22,154.69531,-667.375,-148.42188,546.1953,47.203125
2008-11-23,861.83594,-12.9921875,-51.140625,-1656.6172,-39.570312
2008-11-24,1051.6094,-243.83594,155.65625,-2830.375,-55.3125
2008-11-25,830.59375,-631.27344,-93.08594,-1614.0703,-36.765625
2008-11-26,69.07031,-207.19531,896.4375,-467.4297,100.67969
2008-11-27,-465.07812,263.17188,1592.8281,-1104.6875,234.6875
2008-11-28,-610.0625,-234.60938,1652.2969,-183.10156,115.5625
2008-11-29,-933.625,-585.7578,804.83594,-1164.0703,39.539062
2008-11-30,-1554.3359,-276.89062,-110.109375,-1392.375,72.46875
2008-12-01,-792.0,-1077.3984,-44.960938,-1564.8594,302.5
2008-12-02,619.59375,-1771.5938,-286.34375,-1245.5078,353.8203
2008-12-03,1460.4688,-2042.5,-188.39062,314.35156,132.5625
2008-12-04,1248.7734,-1227.0312,-64.671875,506.60938,1.5390625
2008-12-05,344.54688,-1292.5469,-445.0,567.47656,50.125
2008-12-06,-1323.6953,-1206.7188,-565.8672,596.4375,115.046875
2008-12-07,-2024.8906,-1203.9219,-93.328125,-311.7422,228.24219
2008-12-08,-1507.6094,-1486.4766,1065.1641,-22.773438,187.07031
2008-12-09,-1214.7031,-1465.5703,426.4922,-364.33594,97.515625
2008-12-10,-1098.75,-1542.6875,-1669.6875,-257.3672,-40.164062
2008-12-11,-1397.9688,-1585.2344,-415.73438,219.58594,-106.8125
2008-12-12,-1112.3281,-605.83594,53.195312,160.10156,-43.070312
2008-12-13,-1173.5234,-740.1328,560.1797,-114.65625,-19.953125
2008-12-14,-724.65625,-788.1875,222.25,-610.3047,47.28125
2008-12-15,-554.39844,-456.5078,-996.3281,133.6875,61.945312
2008-12-16,-248.71875,-516.7578,-805.4844,-625.7578,-51.726562
2008-12-17,-43.671875,-673.21875,-367.39062,-1244.9297,-118.49219
2008-12-18,-209.41406,85.015625,362.10938,-881.65625,-61.796875
2008-12-19,67.44531,154.14062,-224.66406,217.19531,24.664062
2008-12-20,-690.78906,-194.09375,-1491.3906,-145.96094,-67.203125
2008-12-21,-702.7344,-11.6328125,-1598.2188,-829.72656,-99.140625
2008-12-22,-565.9219,222.60938,-242.92969,-1071.7266,12.4453125
2008-12-23,-79.640625,572.6797,-839.96875,-170.44531,114.08594
2008-12-24,-166.26562,825.78906,-2715.7188,-315.58594,51.53125
2008-12-25,-367.1953,1197.5859,-2705.1094,-568.34375,48.789062
2008-12-26,-42.90625,425.39844,-1554.2344,-143.32031,-69.859375
2008-12-27,171.89844,141.61719,-1409.7578,703.0,-80.84375
2008-12-28,241.125,455.72656,-1385.875,258.4297,-49.203125
2008-12-29,12.46875,-449.21094,-74.38281,107.72656,-1.96875
2008-12-30,250.77344,-429.5,558.22656,432.2422,-29.015625
2008-12-31,240.46875,-70.546875,821.1172,159.51562,-21.710938
2009-01-01,-122.921875,-380.91406,1449.6094,-794.1406,-66.44531
2009-01-02,43.085938,-404.1875,1918.1484,-1351.8984,-88.24219
2009-01-03,627.5547,-77.46094,417.92188,-360.0703,-63.945312
2009-01-04,837.33594,-14.21875,-209.38281,50.328125,-6.0546875
2009-01-05,741.28906,-152.5,-228.60156,-281.35938,56.359375
2009-01-06,2160.5703,60.671875,-1303.6172,622.3828,-22.03125
2009-01-07,1245.6172,47.664062,-2291.2266,-207.30469,-18.0
2009-01-08,1204.7891,-516.0156,-1780.4766,-231.16406,-14.109375
2009-01-09,206.75781,-727.625,-1593.8828,-205.47656,32.945312
2009-01-10,-57.476562,-249.78125,-1548.8984,-599.1797,49.648438
2009-01-11,-31.0,-711.14844,-1643.7578,-859.7344,50.710938
2009-01-12,-336.625,-1013.66406,-1943.0703,-1107.6406,-17.945312
2009-01-13,-587.625,-727.0703,-2819.9219,-622.21875,2.3984375
2009-01-14,-1038.6562,-708.59375,-3264.1953,-144.5,104.40625
2009-01-15,-1113.3125,-678.2031,-1962.3828,35.007812,60.875
2009-01-16,-1037.3125,-586.03906,-433.1328,-621.375,122.67969
2009-01-17,-1552.1562,-1081.8281,-744.9375,-582.4297,247.10938
2009-01-18,-1011.71094,-1546.8438,-1238.3438,-420.1172,285.57812
2009-01-19,-409.1875,-1313.3516,-681.96875,-615.6719,215.45312
2009-01-20,-310.9375,-407.4922,-283.46875,62.742188,234.66406
2009-01-21,-114.90625,-865.0156,-404.85156,681.0781,200.0625
2009-01-22,105.5,-1203.0234,-314.42188,1110.2188,163.625
2009-01-23,262.28125,-285.0547,102.1875,470.46875,197.49219
2009-01-24,208.60156,-948.7031,265.7578,-193.78906,55.015625
2009-01-25,86.40625,-1048.2891,-439.16406,-894.6094,-64.25
2009-01-26,-270.10156,-791.75,-1253.6172,-1096.3125,-7.9453125
2009-01-27,29.539062,-579.4531,-1762.1797,-658.6875,67.46875
2009-01-28,841.84375,-1127.6328,-1584.3047,598.4453,22.367188
2009-01-29,757.2969,-1283.1562,-622.2969,-58.609375,38.085938
2009-01-30,1358.2891,-352.32812,-295.46875,961.89844,119.40625
2009-01-31,2241.5703,-16.984375,-185.32812,1367.7266,180.4375
2009-02-01,1694.6328,250.61719,124.89844,1264.1562,21.578125
2009-02-02,769.78906,1240.6172,2121.4062,744.89844,-83.359375
2009-02-03,-19.695312,686.03906,3119.7031,101.359375,4.078125
2009-02-04,197.74219,-41.414062,2379.4219,-718.9219,106.09375
2009-02-05,208.98438,-569.34375,633.33594,-1492.6094,169.72656
2009-02-06,274.51562,-870.4922,-331.33594,-1391.3672,146.89062
2009-02-07,239.35156,-438.625,-803.47656,-1881.6953,134.125
2009-02-08,437.73438,78.515625,-725.6094,-1552.125,99.74219
2009-02-09,363.46875,237.28125,-109.71875,629.25,10.25
2009-02-10,403.79688,332.97656,1032.8203,736.4922,26.90625
2009-02-11,633.4219,187.08594,1835.8672,-379.375,80.640625
2009-02-12,1367.6016,-115.734375,1813.9609,-501.10938,77.90625
2009-02-13,1479.2812,-189.02344,1178.0938,-47.851562,17.453125
2009-02-14,1641.1172,-610.9219,651.5469,201.3125,-112.234375
2009-02-15,1738.1172,-674.72656,-157.25,25.992188,-52.71875
2009-02-16,1360.6641,-351.1797,-1060.6562,621.1953,-15.7578125
2009-02-17,887.625,-213.39844,-619.1406,1254.8281,0.765625
2009-02-18,482.29688,194.63281,-124.921875,130.70312,-75.90625
2009-02-19,-341.02344,865.875,472.57812,161.54688,-88.953125
2009-02-20,-916.41406,473.3828,406.0547,-1790.5391,-162.25781
2009-02-21,-423.28906,-1000.85156,753.2578,-1880.1797,-163.1875
2009-02-22,-1083.4062,-420.6875,1210.4609,-2944.0469,-18.820312
2009-02-23,-1491.4297,-33.132812,1215.4531,-1991.8906,26.53125
2009-02-24,-1379.0859,-1641.0391,793.8906,-1286.4062,-34.695312
2009-02-25,-1100.1016,-1381.0938,-625.0469,-130.74219,-68.19531
2009-02-26,-401.8203,-82.71875,-996.59375,721.46875,-36.054688
2009-02-27,-312.01562,-540.33594,-1258.2578,613.0078,-94.19531
2009-02-28,-588.75,-772.71875,-1095.1719,912.15625,-120.13281
2009-03-01,-776.3203,-294.46875,-426.0625,524.4531,-74.39844
2009-03-02,-864.02344,-401.58594,-21.03125,-2255.6094,-21.21875
2009-03-03,-809.46875,-485.2422,102.60156,-1512.0781,109.16406
2009-03-04,-502.8203,-849.5547,424.70312,-793.5078,148.125
2009-03-05,-224.54688,-1062.9688,676.0,-3059.039,100.890625
2009-03-06,255.25,-384.9922,-6.8828125,-3156.1719,64.58594
2009-03-07,643.0625,430.1328,-405.9922,-3396.2969,103.484375
2009-03-08,646.2656,168.03906,274.9297,-3250.3203,-16.15625
2009-03-09,388.01562,-945.7578,946.4219,-1993.9219,-35.765625
2009-03-10,490.03125,-1008.27344,1409.3672,-138.8125,-53.53125
2009-03-11,484.60938,-996.7969,1690.6016,847.53125,-115.03125
2009-03-12,127.140625,-1320.9688,1769.3672,1004.03125,-72.96094
2009-03-13,-369.39844,-1589.6094,1768.9766,1924.3125,-21.4375
2009-03-14,-434.57812,-1275.7266,492.34375,-145.11719,53.882812
2009-03-15,34.210938,-1642.5859,-591.4922,-1801.6953,147.35938
2009-03-16,-405.89062,-2455.9062,-183.89844,-2889.1562,172.92188
2009-03-17,-1052.5234,-1536.3906,458.35156,-2537.3203,-5.6484375
2009-03-18,-3.0390625,35.453125,829.9375,-1572.1328,-61.46875
2009-03-19,607.03906,1546.0781,459.7578,-1488.4609,-132.42188
2009-03-20,955.09375,1314.1641,1199.7344,-1986.3594,-97.875
2009-03-21,772.8906,132.625,683.8281,-2322.461,-83.0
2009-03-22,552.9219,129.85156,913.0703,-2093.9688,-37.023438
2009-03-23,1202.0391,646.46875,763.7422,-1692.0703,-132.26562
2009-03-24,1516.3594,423.78125,202.32031,-857.6406,-23.96875
2009-03-25,1716.3281,460.0625,503.73438,-260.16406,-35.09375
2009-03-26,1247.1094,340.46094,602.3594,292.1875,-43.351562
2009-03-27,1562.9375,207.71875,382.07812,1142.0859,-60.890625
2009-03-28,1779.2734,86.53906,176.94531,1447.1953,5.453125
2009-03-29,860.10156,-121.203125,441.64844,329.60156,59.789062
2009-03-30,-591.65625,-219.08594,105.17969,-17.1875,19.695312
2009-03-31,-1065.9375,-115.16406,235.25781,-174.46875,12.5703125
2009-04-01,-383.4453,-256.01562,151.90625,-153.29688,99.63281
2009-04-02,-24.085938,-621.34375,415.58594,1119.5,81.078125
2009-04-03,-8.0546875,248.32812,851.9922,1368.8828,-0.9375
2009-04-04,146.60156,524.5156,1173.9844,645.8281,1.546875
2009-04-05,-319.26562,674.2578,1199.1797,101.796875,-113.74219
2009-04-06,-688.3047,944.3906,813.14844,-312.64062,-100.28125
2009-04-07,-823.3672,342.45312,461.9922,-386.0703,75.21875
2009-04-08,-896.8594,-194.35156,644.0625,-995.4844,140.11719
2009-04-09,-40.289062,-275.875,312.77344,-1094.6094,126.9375
2009-04-10,-977.35156,-1155.75,-418.5625,454.71094,178.54688
2009-04-11,-1824.7656,-415.6797,-631.0781,1990.8203,183.375
2009-04-12,-579.35156,574.3203,-746.7422,-755.9531,105.75
2009-04-13,117.16406,1763.2578,-205.01562,-784.35156,63.664062
2009-04-14,-410.40625,986.03906,471.0703,-2.5546875,53.492188
2009-04-15,-766.375,-252.95312,1136.8516,120.66406,113.89844
2009-04-16,-936.1719,457.9453,878.5,-38.757812,118.765625
2009-04-17,-425.53906,607.59375,740.53125,576.65625,5.484375
2009-04-18,20.328125,472.29688,361.32812,305.16406,-87.88281
2009-04-19,399.8672,1750.3516,-339.2578,-728.7344,-107.765625
2009-04-20,1000.0703,1659.4688,-1303.6875,-1159.5156,-50.265625
2009-04-21,740.4297,1372.3672,-705.84375,-749.84375,101.25781
2009-04-22,930.4844,757.0703,-753.4453,-381.91406,181.39844
2009-04-23,142.79688,1103.2188,-802.9375,-970.71094,121.64844
2009-04-24,534.0156,765.16406,-648.10156,-134.82812,14.46875
2009-04-25,-33.835938,183.21094,-406.35938,-335.91406,-1.296875
2009-04-26,-326.5078,-323.09375,-411.3828,-265.89844,17.546875
2009-04-27,-1623.0312,-298.60938,-326.39062,848.2031,14.25
2009-04-28,-2017.7344,260.40625,-1245.5234,58.421875,29.867188
2009-04-29,-427.97656,610.21094,-1299.9219,-668.5703,-0.390625
2009-04-30,-141.35156,1376.7891,-332.6328,-1989.7891,132.85938
2009-05-01,-320.47656,1343.6406,-310.82812,-1759.6562,198.28125
2009-05-02,-578.53125,890.3125,-1388.4766,-2211.7188,181.21875
2009-05-03,-451.59375,523.6797,-2057.4688,-1858.9844,176.21094
2009-05-04,-357.78906,228.84375,-1336.6328,-1501.8828,274.15625
2009-05-05,-812.5625,737.625,-845.97656,576.5469,148.07812
2009-05-06,-327.6875,1262.8672,-795.5781,801.6875,173.11719
2009-05-07,-30.351562,619.78125,-360.82812,1679.9062,93.65625
2009-05-08,404.09375,-624.8203,133.94531,1838.6875,48.304688
2009-05-09,408.95312,-124.39844,-711.66406,766.33594,43.71875
2009-05-10,718.6406,271.54688,-914.9219,947.58594,-3.4140625
2009-05-11,1185.5312,-531.0469,-1100.1172,-288.07812,-113.8125
2009-05-12,1368.5234,-667.3281,-1670.8672,-934.64844,-180.59375
2009-05-13,1001.3906,-695.0156,-1952.6406,-1634.2031,-124.42969
2009-05-14,313.10156,-33.671875,-1000.4922,-1502.3906,-45.726562
2009-05-15,-494.14844,911.7578,-165.86719,-1124.1953,-91.53125
2009-05-16,-915.9844,1236.0625,262.28906,-1077.9062,-140.75
2009-05-17,-1109.7031,820.2422,996.4844,-698.39844,-153.00781
2009-05-18,-1300.8672,564.8594,660.2578,644.9531,-115.66406
2009-05-19,-1218.6875,-1123.3594,230.09375,741.0547,-63.078125
2009-05-20,-1515.5312,-1510.4062,-703.4531,736.5156,-54.710938
2009-05-21,-1555.2188,-290.0625,-902.5469,-1040.9062,-18.625
2009-05-22,-711.7422,-990.3828,295.1953,-932.1875,-62.421875
2009-05-23,285.52344,11.515625,351.375,-1566.6406,15.3359375
2009-05-24,789.0156,1651.375,-712.53906,-2786.336,61.445312
2009-05-25,1139.7188,1114.2344,-1123.5391,-2456.914,33.507812
2009-05-26,1374.2734,-20.835938,-1888.2656,-1093.875,-34.765625
2009-05-27,864.1172,1008.14844,-1522.2969,-1537.0,-39.359375
2009-05-28,435.85938,23.96875,-1544.9375,-2656.2734,-22.257812
2009-05-29,-24.484375,1027.0156,-2016.3594,-2296.7188,133.10156
2009-05-30,-455.3828,460.3125,-1289.5234,-2051.8047,131.78906
2009-05-31,-881.71094,1065.2578,-754.72656,-347.59375,56.976562
2009-06-01,-395.28125,792.8125,-202.86719,1035.3672,5.9296875
2009-06-02,189.03125,638.53125,959.71875,-585.78125,-123.46094
2009-06-03,332.32812,598.6797,1433.5078,-1357.1719,-137.20312
2009-06-04,-140.8125,250.30469,1709.8047,-1429.7109,-184.41406
2009-06-05,389.01562,-398.28125,1509.3594,-686.3281,-56.054688
2009-06-06,110.1875,-818.8203,940.46875,-102.08594,60.5
2009-06-07,-556.5,-480.60156,551.2422,-801.40625,52.078125
2009-06-08,-232.64844,-376.42188,328.79688,-582.8594,-12.6328125
2009-06-09,576.3203,-628.8047,84.609375,-1291.3438,-47.5
2009-06-10,-43.695312,-1049.6172,200.83594,-2837.5938,1.28125
2009-06-11,-94.22656,-804.21875,-298.17188,-893.5156,56.414062
2009-06-12,535.84375,-619.2031,-287.21094,-2840.3672,58.070312
2009-06-13,1205.5703,-49.859375,161.05469,-2127.2656,95.99219
2009-06-14,426.4297,-897.5469,454.6953,-1119.4219,151.61719
2009-06-15,-278.6328,296.07812,929.5703,-1458.4688,159.84375
2009-06-16,-470.90625,84.671875,940.4922,310.78906,91.046875
2009-06-17,-525.7344,-1063.6094,958.7344,267.10156,22.164062
2009-06-18,60.953125,599.0703,1025.6016,92.66406,-83.44531
2009-06-19,629.7578,368.33594,920.52344,395.7422,-153.04688
2009-06-20,149.14062,-399.45312,586.65625,388.82812,-118.80469
2009-06-21,660.03125,-405.83594,453.21875,670.1953,-145.52344
2009-06-22,886.46094,500.8125,805.5547,674.4922,-79.96875
2009-06-23,672.1328,1540.7188,1031.6406,1282.6641,56.484375
2009-06-24,580.8203,1708.7031,837.7422,-84.875,-26.867188
2009-06-25,548.21094,2999.0078,463.48438,-9.6484375,163.50781
2009-06-26,174.10156,1017.78906,330.28906,618.75,34.640625
2009-06-27,162.84375,1188.0938,219.91406,45.71875,100.421875
2009-06-28,205.53906,2940.6562,864.0,1054.7891,58.273438
2009-06-29,177.52344,2713.5469,616.52344,1510.7734,-5.9921875
2009-06-30,279.27344,2422.8281,432.6328,1110.2344,-95.47656
2009-07-01,-166.46094,1544.8438,1378.75,847.0156,-90.35156
2009-07-02,-221.52344,-88.8125,1554.1797,1181.7891,-33.96875
2009-07-03,-168.95312,402.2422,1058.2734,919.71094,46.5625
2009-07-04,-375.90625,-338.21094,1090.4062,350.65625,17.78125
2009-07-05,-229.4375,451.96875,1069.9297,961.1172,-13.8046875
2009-07-06,807.4531,878.58594,748.3203,2080.836,30.757812
2009-07-07,944.71094,1121.9219,485.375,2409.8203,-59.5625
2009-07-08,1321.2969,998.625,426.2578,2362.4297,-62.484375
2009-07-09,1356.8672,1278.7031,-38.429688,756.96094,-35.5
2009-07-10,1242.9219,317.5547,-80.453125,-240.29688,23.351562
2009-07-11,811.4844,375.90625,753.875,1610.7656,43.960938
2009-07-12,-4.6171875,882.625,1024.625,83.14844,129.66406
2009-07-13,-158.79688,729.1719,1489.8906,-1873.2734,-3.28125
2009-07-14,371.33594,990.90625,1668.75,-1940.0781,131.07812
2009-07-15,3.328125,533.8828,1206.2969,-503.84375,127.92969
2009-07-16,285.85156,-366.39062,1277.3438,-294.3828,48.226562
2009-07-17,160.60938,-998.78906,918.7578,-1650.3359,-12.0546875
2009-07-18,221.60156,-1417.7578,959.4297,282.9375,33.914062
2009-07-19,241.03906,-1421.4688,1567.1562,1954.7031,53.039062
2009-07-20,294.67188,276.92188,2073.961,3470.6406,-133.20312
2009-07-21,97.84375,112.13281,2323.3125,996.58594,-89.71875
2009-07-22,-173.03125,-386.46875,2267.0,550.7578,10.7890625
2009-07-23,96.96094,-293.16406,1822.875,2037.9375,-13.6640625
2009-07-24,252.03125,-349.78906,1121.0938,2811.961,-100.625
2009-07-25,-385.9375,834.40625,856.6094,4063.9375,26.070312
2009-07-26,-728.4375,764.2422,822.4219,3014.6484,50.1875
2009-07-27,-289.70312,833.9375,616.0156,1802.6484,-6.515625
2009-07-28,326.7578,372.3125,949.84375,696.9375,-82.140625
2009-07-29,547.4219,312.4297,1386.1875,226.33594,-125.57031
2009-07-30,-78.625,265.65625,1314.1719,287.375,-69.99219
2009-07-31,-691.625,650.9922,1249.8125,-614.21094,52.851562
2009-08-01,-460.9297,1267.0312,1320.3672,-857.3828,48.945312
2009-08-02,-307.39062,1202.6016,1367.9531,-688.4922,-39.007812
2009-08-03,-180.32031,1004.03125,1283.0,-969.08594,-57.609375
2009-08-04,-314.32812,1469.4609,1031.9219,-1057.5547,-42.171875
2009-08-05,-358.375,1324.7656,667.4297,-598.21875,-136.98438
2009-08-06,80.96094,720.2969,559.3281,-33.265625,-70.3125
2009-08-07,-738.8047,92.921875,652.875,222.65625,42.125
2009-08-08,-677.71094,274.0547,697.28906,656.64844,102.19531
2009-08-09,392.6172,-325.4922,862.53906,1326.2266,136.60156
