,olrNorth_Atlantic_cluster1,olrNorth_Atlantic_cluster2,olrNorth_Atlantic_cluster3,olrNorth_Atlantic_cluster4,olrNorth_Atlantic_cluster5
2011-05-21,65.90813,3.381073,48.316788,-10.238068,-3.3158417
2011-05-22,60.591965,18.01117,6.738861,0.39083862,27.819412
2011-05-23,22.138947,11.658722,-2.399353,53.960007,6.7569427
2011-05-24,71.83153,4.445709,7.511444,33.051285,5.720154
2011-05-25,36.24788,17.220871,9.842133,50.995804,-5.636734
2011-05-26,13.150742,5.4626923,-0.5059204,26.142471,45.40158
2011-05-27,27.886002,2.2863922,-9.557861,26.050995,16.374954
2011-05-28,-17.144196,18.973328,-3.4996033,32.104782,19.40651
2011-05-29,-19.840698,5.3363647,-2.4234314,69.654526,0.7705078
2011-05-30,1.8408356,4.455017,-7.217804,6.775238,2.0628662
2011-05-31,44.452255,8.235718,-5.0700073,-8.925598,22.309479
2011-06-01,25.966156,7.4676514,4.307953,-19.951538,1.885437
2011-06-02,52.832916,5.9299316,9.0998535,-28.430115,-11.585617
2011-06-03,67.27939,6.4270477,14.249298,-33.46414,-20.229721
2011-06-04,53.610046,-11.156937,12.198517,-34.37735,-22.126266
2011-06-05,27.60199,-13.183411,-1.4190674,-22.073761,-12.94136
2011-06-06,8.35054,2.8325958,-0.54000854,-38.701782,42.696884
2011-06-07,-24.281433,-18.086807,1.5708923,-42.586975,12.944351
2011-06-08,-19.748688,-4.6693573,1.9255981,-37.58264,-13.082809
2011-06-09,-2.4065247,0.815979,4.401184,-27.764008,19.046402
2011-06-10,-6.454376,-14.993759,-1.7027588,-24.366394,49.23854
2011-06-11,-2.537857,-11.028748,8.464447,6.1492615,22.385788
2011-06-12,-10.361694,-1.4429321,29.352356,33.690323,-0.10958862
2011-06-13,-36.96411,-0.503006,12.831055,0.6930542,-18.695984
2011-06-14,-39.23372,-15.193573,12.043488,-17.379242,-2.2819366
2011-06-15,-22.845139,-15.486176,-7.5030823,-2.6646118,-6.514801
2011-06-16,-20.237732,-12.001511,-13.271851,-15.732178,-7.5021973
2011-06-17,21.75383,-16.887451,-5.835541,-4.996063,40.521713
2011-06-18,29.570023,-7.748871,0.36419678,-21.126923,-4.2430115
2011-06-19,24.594421,-8.128098,-4.0967712,-32.99106,-4.3157196
2011-06-20,24.360794,-1.6782074,-5.628418,-33.07675,-7.2349396
2011-06-21,-22.782883,14.711319,-5.7562256,-24.338135,-23.22557
2011-06-22,-22.51683,9.583206,-7.313751,-19.226837,-16.681976
2011-06-23,12.029297,-9.979294,-6.3878174,-10.261719,23.775513
2011-06-24,-5.0697174,-3.5330963,-4.7867126,6.4210205,-2.4447632
2011-06-25,-5.890564,-1.7000885,-2.3205566,-8.08844,2.513794
2011-06-26,-28.849854,0.65641785,-2.0296936,-3.2929993,-4.355728
2011-06-27,-26.386307,20.52098,-4.497986,-9.264069,33.282257
2011-06-28,-2.869461,-9.258728,-2.6609192,-27.003357,34.29454
2011-06-29,-11.056641,8.782135,-1.6226807,-11.95697,28.035812
2011-06-30,-3.8755798,-0.78808594,-3.5634155,-10.522797,23.089554
2011-07-01,-23.591995,-9.724106,-6.3346863,-17.37564,10.793304
2011-07-02,-33.131714,-4.748047,-5.070343,-20.30783,19.791824
2011-07-03,-35.306152,-4.022995,-0.58270264,-31.337173,5.301697
2011-07-04,22.421219,-1.5646515,2.0912476,-41.843185,-13.657867
2011-07-05,34.464355,24.15866,0.830719,-26.356125,-30.837234
2011-07-06,-0.07060242,1.1342773,-4.912323,24.14975,-20.83989
2011-07-07,11.954132,-7.142761,-8.103577,8.933014,-1.3198395
2011-07-08,11.047607,-1.3828278,-5.8941956,-26.74881,23.921967
2011-07-09,-27.537338,-7.9902344,-0.18344116,-16.925201,11.923935
2011-07-10,-12.522629,0.3096466,2.7756653,2.9241333,15.269714
2011-07-11,16.76744,-5.7310944,11.425446,14.359177,0.21505737
2011-07-12,-8.17865,18.309982,12.586334,-16.25061,0.4933014
2011-07-13,-14.633133,-9.1489105,14.716583,-20.011444,-11.349335
2011-07-14,-1.6707916,-14.371323,9.616455,-24.32013,-20.252167
2011-07-15,-3.3321075,-7.0495453,2.9501953,-21.15007,14.900284
2011-07-16,12.53006,-1.2405701,1.7014465,-4.9442444,-12.674179
2011-07-17,6.866989,-12.961777,-1.0205994,12.3255005,45.090195
2011-07-18,20.319702,27.692139,0.22601318,-28.216629,1.897232
2011-07-19,-1.4129181,1.5086517,2.1483765,-31.03267,19.274155
2011-07-20,-22.223343,4.885605,3.730194,-32.49962,9.349289
2011-07-21,-13.518784,7.13089,-2.0509033,-22.34816,-1.6906586
2011-07-22,0.13600159,17.011902,-0.964386,-23.90123,54.832184
2011-07-23,44.865295,17.008942,-1.3406982,-19.844376,17.090302
2011-07-24,-6.642639,12.359055,-1.632782,-15.786758,7.838272
2011-07-25,-6.977371,7.9815826,7.354767,-21.796585,26.074402
2011-07-26,30.85849,17.368195,6.812317,-14.860809,15.547165
2011-07-27,-3.7805328,4.287613,5.082672,-4.9925385,-23.261292
2011-07-28,39.392868,-5.0141296,-3.586609,-28.165466,-10.387527
2011-07-29,-3.434143,-1.9887085,0.31500244,56.093414,-20.760864
2011-07-30,37.027542,-12.643494,9.994202,15.862152,-25.747696
2011-07-31,7.4157257,-17.405975,4.080078,-30.094955,-20.222427
2011-08-01,70.82654,-11.369598,5.653137,-19.927765,14.33989
2011-08-02,33.13002,-4.2762604,3.8775635,-22.45961,-1.338913
2011-08-03,-33.18741,-1.019989,0.95184326,5.01178,22.785522
2011-08-04,-41.165237,-6.850113,-4.6417847,38.337906,42.671906
2011-08-05,-37.096024,-8.939301,-3.2732544,-20.66539,26.98143
2011-08-06,-30.80754,-3.7307281,-5.2579346,10.420776,-19.06659
2011-08-07,-24.921997,-8.259384,-4.345581,12.466263,17.308197
2011-08-08,-30.179077,-14.871414,1.1812744,11.373749,-12.574753
2011-08-09,-30.367111,-11.424271,4.201599,-3.9166107,2.4808197
2011-08-10,-17.229813,-13.4096985,-2.4925232,-17.658386,3.4357758
2011-08-11,-11.307373,-14.325241,-3.065033,-23.500824,-13.06369
2011-08-12,-25.142807,-9.889648,-4.0721436,-10.822754,-1.3291931
2011-08-13,42.959335,-4.440628,-3.4685974,1.2413788,-2.0228577
2011-08-14,-8.083374,-2.199524,-5.590515,-16.129929,9.49231
2011-08-15,12.051773,-3.4909515,-2.2630005,-6.690201,36.309875
2011-08-16,20.995987,-7.439209,0.47833252,28.17778,-8.565781
2011-08-17,-3.2818146,-10.033264,-4.857422,1.9726715,-7.4720154
2011-08-18,-0.29875183,-9.203293,6.349945,-16.594528,-13.323639
2011-08-19,-23.034744,4.088379,23.297028,13.175537,24.425522
2011-08-20,-19.605392,-3.4101715,5.981415,16.411148,-0.08041382
2011-08-21,15.572113,-6.099945,2.5923157,17.335571,13.488327
2011-08-22,22.020279,-3.305542,-7.7746277,-6.568802,-15.408203
2011-08-23,56.275803,-4.0697327,-1.3298645,7.1531067,-13.776749
2011-08-24,68.61774,4.167557,1.45224,38.763412,34.528717
2011-08-25,0.30088806,41.656113,19.746338,-3.632431,8.0686035
2011-08-26,-1.9512329,18.411621,11.662048,-25.804153,8.432602
2011-08-27,-8.973755,13.664154,8.71228,10.301529,39.852005
2011-08-28,-19.480988,1.9627991,-7.355957,-11.083817,19.334778
2011-08-29,-27.634369,32.97545,-9.781769,-17.21672,-11.385239
2011-08-30,-26.24234,-22.32956,-1.6141663,-6.414154,-10.530289
2011-08-31,-19.73236,3.9158936,-1.7115173,20.63092,-1.997055
2011-09-01,-5.23407,-9.259811,-4.570221,-8.449478,-16.935486
2011-09-02,-18.263916,19.370026,-8.775421,-10.116806,-15.950073
2011-09-03,-28.547607,-3.088684,-8.595459,9.500717,21.795303
2011-09-04,-19.805695,23.304306,-8.002991,-3.8577576,50.409195
2011-09-05,2.6826172,18.041672,-8.272186,-5.981613,24.372849
2011-09-06,-4.0270996,12.378372,-12.905457,10.645294,18.712082
2011-09-07,-1.7686768,-7.8840485,-6.4361267,1.5567169,5.381363
2011-09-08,-19.945892,9.599716,-0.9996643,-3.526596,-13.403809
2011-09-09,-8.249084,29.764374,3.5748901,0.5211792,-14.489273
2011-09-10,21.146194,28.64949,3.026062,15.171997,-3.392746
2011-09-11,12.164261,35.70198,3.1836853,9.206726,4.350174
2011-09-12,0.9935303,39.526947,-2.046936,10.044418,4.470871
2011-09-13,3.7025146,19.588287,-4.946045,4.7179565,0.92007446
2011-09-14,3.0864868,-8.560684,-3.6664124,24.997055,-12.540466
2011-09-15,20.112335,10.704803,-7.1953125,20.805405,-8.286072
2011-09-16,19.563553,-10.464966,-10.227325,-6.932373,-15.090622
2011-09-17,40.025864,10.673599,-9.482452,18.315872,-2.335617
2011-09-18,4.783539,-7.168289,-7.0115967,11.648788,31.926102
2011-09-19,-7.9223633,-8.750977,-7.5987244,1.9194946,33.357864
2011-09-20,6.7039185,-1.708847,-7.4608154,-13.531525,-1.5927429
2011-09-21,26.27388,-1.6186066,-8.821411,-21.145966,5.3154755
2011-09-22,21.086563,1.7262268,-7.237732,-24.641724,16.785126
2011-09-23,15.601028,6.933426,-3.8714905,-19.522522,-13.845688
2011-09-24,1.670227,-0.012313843,-3.365509,-13.106232,-0.67404175
2011-09-25,-21.311676,5.1322327,-6.1795654,-25.940796,10.380676
2011-09-26,-21.23703,-5.183014,-1.6636963,-26.918,12.126541
2011-09-27,-12.895447,-2.6631927,-1.2468872,4.456665,3.540924
2011-09-28,21.08493,-8.244736,0.39675903,-9.178589,-0.8209381
2011-09-29,13.242691,-5.3084106,30.572021,-10.000397,-30.642975
2011-09-30,-13.768188,-7.554184,26.768524,13.051437,-28.965393
2011-10-01,-18.497223,-9.659546,17.198303,-13.864685,-19.805405
2011-10-02,-5.788574,0.9187012,10.152893,-10.496399,23.193558
2011-10-03,8.176987,0.60435486,8.6779785,1.7320862,2.2744904
2011-10-04,61.84395,8.753479,16.663055,8.48761,-13.939789
2011-10-05,48.44008,7.354828,18.27652,-5.0646973,-19.084137
2011-10-06,29.483261,7.0876617,24.348816,-19.406677,4.6367035
2011-10-07,-3.3593445,15.81517,41.714615,-15.764923,3.8533936
2011-10-08,-13.077728,-0.21484375,11.188538,-22.186035,-9.298767
2011-10-09,5.940811,-2.9557953,2.084015,7.2311707,35.307007
2011-10-10,9.015717,1.9352875,8.148804,30.012283,-11.108063
2011-10-11,3.4094849,14.598709,7.1477966,14.429382,-7.3624268
2011-10-12,-10.960083,24.201126,9.702362,-10.964172,-16.030823
2011-10-13,-6.492218,10.195694,5.7347107,-12.823517,-7.010742
2011-10-14,-3.9770203,6.703308,0.014282227,-14.741455,9.901413
2011-10-15,-12.603394,3.585846,15.864197,-17.937775,-26.39653
2011-10-16,-9.407867,5.895157,53.24965,-11.817657,-16.576385
2011-10-17,-9.640503,3.7704468,6.9492493,-12.483643,11.804321
2011-10-18,23.088089,2.931839,5.832611,24.260345,-1.4582825
2011-10-19,67.10182,19.613281,6.3553467,2.1018982,6.8835907
2011-10-20,82.95137,-0.9364319,5.5037537,-0.26715088,-8.205688
2011-10-21,111.79964,0.32258606,-2.0263977,-5.2821045,17.976852
2011-10-22,88.53714,2.617447,16.324036,-5.159424,-8.351013
2011-10-23,58.385513,3.9354553,-0.2831421,-1.3383789,-10.065338
2011-10-24,85.19513,-3.0050964,4.352234,-6.1924133,-27.233215
2011-10-25,10.665817,3.8443298,2.9198608,-9.672791,-31.493317
2011-10-26,19.360214,2.0691376,-3.4813538,-17.719025,-15.200684
2011-10-27,25.044647,-9.545441,-10.120941,-10.658691,-1.6360626
2011-10-28,1.115509,3.408783,-9.359528,2.931366,7.435791
2011-10-29,-7.275406,-4.936508,-8.385803,-2.2688293,17.262634
2011-10-30,3.5637512,-3.0462646,-12.10144,0.9390259,-14.488693
2011-10-31,34.865128,2.583725,-11.926575,-0.88793945,-0.5396881
2011-11-01,43.046097,3.6535797,-12.269348,3.138977,-21.923141
2011-11-02,25.505478,8.480408,-2.0109863,3.6135254,-7.6130676
2011-11-03,-4.154312,7.073715,-15.385345,-4.2836,-33.907104
2011-11-04,9.278305,9.714706,-13.140076,-5.898926,-11.971664
2011-11-05,4.1282196,6.2884064,-15.28949,-0.46505737,-8.783188
2011-11-06,-15.955246,-4.3364105,-10.866119,-4.798126,-14.522751
2011-11-07,-5.881439,4.0442963,3.6306763,-6.576294,13.902954
2011-11-08,-10.859741,-5.0553436,12.711853,-8.653687,-18.074112
2011-11-09,-2.4344635,-9.451035,-7.175415,-7.82959,-18.762436
2011-11-10,7.275879,-6.2850494,-7.187958,-10.00238,-32.39554
2011-11-11,-9.923279,-14.935654,0.70092773,-8.6727295,-31.894974
2011-11-12,6.7824554,-1.4339294,11.486313,7.7151184,-13.452927
2011-11-13,13.594101,-9.830109,-9.281464,23.188843,-2.1195984
2011-11-14,18.218018,-11.047913,3.532074,15.078766,-14.345657
2011-11-15,-3.5142822,-19.772614,14.987839,2.9612427,-18.78685
2011-11-16,15.775879,-15.859879,-9.330322,0.12698364,-10.827103
2011-11-17,57.16104,-4.539734,-2.4562378,0.6029663,-9.523483
2011-11-18,40.165527,1.4349976,-8.103424,-3.0593262,11.287582
2011-11-19,34.60025,-0.23240662,-6.111328,-4.286865,-4.990555
2011-11-20,-7.5355225,-7.80307,-4.45813,-3.798584,-4.245804
2011-11-21,-9.997635,-5.5599213,4.375061,-2.0236511,-28.077667
2011-11-22,5.205063,8.708008,7.262314,-1.4090576,-30.201889
2011-11-23,-13.557083,3.6560516,3.8700714,-2.4957275,-9.731033
2011-11-24,-11.249313,5.021652,-2.7684937,-3.0618591,1.796463
2011-11-25,-13.72673,2.1263885,-1.0917053,-4.417816,0.47265625
2011-11-26,3.0689087,6.876007,23.804,-5.2367554,7.047714
2011-11-27,1.2377167,10.182831,7.383728,-4.7658997,14.037811
2011-11-28,1.7970276,11.350479,2.9530792,-3.94458,-0.9732971
2011-11-29,22.327301,11.788834,-1.6620178,2.7609253,7.8949127
2011-11-30,50.181778,9.165924,-4.641327,-1.0419312,7.325653
2011-12-01,0.60128784,11.748978,-4.691681,-3.8789062,4.854782
2011-12-02,-9.541412,8.988739,19.134506,-2.826477,-2.8308868
2011-12-03,20.397308,3.4199524,48.380905,-0.97320557,17.287643
2011-12-04,10.485748,11.058868,51.56337,-3.7841187,-1.6839447
2011-12-05,19.87268,13.083679,4.584244,-1.7452698,37.619858
2011-12-06,-6.6482544,15.839859,-9.607391,-1.7367249,25.565842
2011-12-07,-9.408508,11.659729,-19.024475,-3.3414307,15.0074005
2011-12-08,-5.6375732,12.107056,-23.680298,-1.8170166,23.286331
2011-12-09,-9.72995,16.41951,-18.186523,0.8322449,26.215637
2011-12-10,-3.7042236,8.619614,-14.662476,2.6736145,8.378815
2011-12-11,-1.3410645,5.8533936,-12.234024,4.902191,9.210831
2011-12-12,-13.823273,7.6291656,-6.3613434,7.477997,18.521118
2011-12-13,-7.8684998,9.179993,19.026642,1.2219849,21.3629
2011-12-14,3.1608887,5.6267853,-1.444397,2.9551697,11.075394
2011-12-15,-9.216705,9.471512,22.69786,-7.9424744,2.9519196
2011-12-16,-0.49545288,8.157791,11.641785,-8.494537,-0.6029968
2011-12-17,9.801147,20.101288,6.4381866,-3.9537354,16.010895
2011-12-18,12.208908,13.485062,-12.243622,-6.3052063,-5.72583
2011-12-19,-8.510132,2.6180725,-7.653076,7.412964,-12.631805
2011-12-20,-15.29071,4.6992188,33.88936,3.6620789,-12.810333
2011-12-21,-1.9064941,9.510483,-12.191849,15.640778,6.0808105
2011-12-22,3.5003662,8.031677,-10.101715,-5.759918,-0.3862915
2011-12-23,18.275833,9.287369,-12.530823,-6.241272,-10.62886
2011-12-24,14.592667,12.084763,-13.483917,-7.1825256,-11.21727
2011-12-25,6.001663,12.190186,-11.408432,-6.7166443,2.2283173
2011-12-26,-8.906647,15.192383,-7.486679,-5.7513733,9.695526
2011-12-27,-12.084717,23.727112,13.714676,0.16067505,-9.393936
2011-12-28,-5.772064,7.6483765,-4.4532166,-7.4359436,21.079865
2011-12-29,-5.60495,8.633835,-1.6373138,-12.239441,16.840744
2011-12-30,-15.556885,11.889511,20.791656,-13.993134,-7.128525
2011-12-31,-16.970947,0.2788086,18.107635,-12.466827,10.194519
2012-01-01,0.4420166,4.8930664,26.912323,-5.4656677,23.122498
2012-01-02,5.0421295,2.5370789,-4.1777344,-3.6221924,-0.5321045
2012-01-03,27.895538,5.290558,-4.589966,-2.5411377,10.451828
2012-01-04,-0.084869385,0.51052856,-10.408554,-2.914734,0.7720642
2012-01-05,-0.95269775,6.9689636,-9.291077,1.8323364,-13.379303
2012-01-06,-15.368713,8.406967,-12.189026,-6.5397644,-8.432297
2012-01-07,11.2771,-2.8085175,-14.601807,-8.997131,17.020432
2012-01-08,19.591446,-11.1923065,-5.800888,-5.932007,-12.80957
2012-01-09,4.815796,3.1019897,1.3516388,-4.3378906,15.075165
2012-01-10,-0.7844238,0.17210388,-6.815735,-4.981781,11.060669
2012-01-11,49.28653,6.409683,-5.8823395,7.9215393,8.826111
2012-01-12,1.3294373,20.356552,-2.506134,16.821716,15.926315
2012-01-13,16.612396,-14.271805,-4.6546783,23.584503,6.202347
2012-01-14,-2.1374817,-3.2742004,-4.70636,3.3518372,-4.959198
2012-01-15,-3.0437317,-16.197983,17.412949,-2.5552673,21.831741
2012-01-16,0.91238403,-18.418411,35.833755,-6.068512,23.93663
2012-01-17,1.0764465,-13.085266,3.365738,-4.387085,-11.521179
2012-01-18,6.560898,-9.674667,-7.096298,-4.512909,22.008163
2012-01-19,2.1958923,-14.950684,13.235062,-3.0628052,2.6819153
2012-01-20,-7.2520447,-12.94104,7.324829,4.612915,10.025818
2012-01-21,5.3602295,-7.289963,40.397903,0.61691284,17.958923
2012-01-22,26.610794,-5.9988556,39.652176,-1.5643921,-13.501038
2012-01-23,38.38066,5.9474335,42.10521,-2.3198853,-7.491989
2012-01-24,10.695007,-9.798889,24.579453,4.0815125,-9.502792
2012-01-25,25.143997,-7.001709,-17.47287,-3.035736,11.222855
2012-01-26,12.908371,1.4205017,-11.200836,-2.8888245,18.90384
2012-01-27,12.934189,6.3253937,-3.4125671,-4.386383,34.23828
2012-01-28,28.660095,-18.372559,25.81163,-4.8091736,-3.027588
2012-01-29,42.325058,-17.002396,11.383606,-6.198395,-8.134308
2012-01-30,39.701233,-2.4527435,5.8751984,-9.987701,-2.266159
2012-01-31,19.234482,-6.0868683,3.9729156,-8.144012,14.722168
2012-02-01,33.728348,-0.25868225,36.31093,1.600769,18.260529
2012-02-02,10.894653,13.130173,54.246536,19.43985,24.385025
2012-02-03,6.860565,0.95425415,50.353897,-3.9158936,-4.085129
2012-02-04,49.46939,-7.1428375,5.7380066,-10.910553,7.620056
2012-02-05,59.098495,28.937286,16.126526,-13.852112,25.345856
2012-02-06,35.87407,-12.930862,28.89209,-13.184204,-2.818344
2012-02-07,29.738617,-1.6886902,23.7612,-15.24115,-11.118805
2012-02-08,8.620285,5.525345,30.810623,-7.549347,-8.212936
2012-02-09,3.6405945,-1.7667694,80.053375,-8.312286,15.860764
2012-02-10,-2.1992188,-0.90182495,46.981857,-7.3565063,2.396408
2012-02-11,1.232666,7.0358887,4.9417877,-6.247864,-2.017334
2012-02-12,-18.340546,13.17247,31.369766,-6.803314,0.27798462
2012-02-13,-13.006165,22.919601,59.997314,-11.882904,13.117691
2012-02-14,0.51660156,-34.769974,10.481705,-15.72525,16.952332
2012-02-15,12.535919,-7.8449097,12.019485,-16.880768,-9.274017
2012-02-16,22.308853,-1.7611694,31.482315,-14.779633,-6.424835
2012-02-17,28.144089,-3.9562988,28.75473,-11.346771,-10.212662
2012-02-18,16.13646,-4.6760254,38.16884,0.3286438,5.5779266
2012-02-19,-10.292938,-18.446075,9.998642,9.413483,-5.1517487
2012-02-20,-2.0121155,-1.998291,18.428314,8.987762,-3.3092651
2012-02-21,29.494904,-10.642426,47.74434,1.5489197,-10.428299
2012-02-22,22.469772,-1.6088257,-0.5119934,-8.037079,10.423538
2012-02-23,22.263962,13.131592,2.2105713,-15.4534,-11.457733
2012-02-24,6.879593,-1.6617126,5.0092163,-12.7247925,-16.443481
2012-02-25,17.140182,2.7301025,8.742081,-8.543396,-8.103241
2012-02-26,-0.47940063,7.981842,-4.5631714,-8.999695,-4.538269
2012-02-27,-7.470154,8.360565,-12.855072,-13.632294,23.384277
2012-02-28,0.43649292,12.750076,1.7086182,-15.345154,-18.396042
2012-02-29,34.814835,15.378387,3.3458862,-12.107208,-31.274323
2012-03-01,82.52159,20.020706,-6.5286865,-11.221161,-29.82341
2012-03-02,37.539627,7.4966583,-1.8976135,-4.0791626,-24.252426
2012-03-03,24.793411,1.420929,-7.535431,7.6136475,-1.5357208
2012-03-04,-13.898346,8.310699,-1.6496582,6.407837,7.7315216
2012-03-05,-12.4704895,14.04335,15.402573,17.052887,-3.43367
2012-03-06,-8.373627,8.464081,17.290543,3.5679321,-11.080322
2012-03-07,-5.9835205,10.523636,-7.4896545,-2.5217896,20.577759
2012-03-08,0.19949341,7.7623596,-6.5005493,-8.352295,-6.2491913
2012-03-09,27.528427,11.958603,-14.097961,-9.021118,-18.88031
2012-03-10,11.694504,-0.37197876,-4.6961975,-11.466888,-14.872086
2012-03-11,42.665787,12.063095,-1.3702087,-15.915009,-34.93541
2012-03-12,15.65654,21.047562,-1.1874084,-19.986694,-32.354248
2012-03-13,-5.8504333,2.981659,-1.0613098,-9.686493,-27.355286
2012-03-14,20.588516,5.385742,12.5768585,-1.6630554,-10.960266
2012-03-15,-5.978241,5.3229065,1.1264648,-5.1647644,-4.231781
2012-03-16,-4.819214,10.07399,-0.80599976,-7.8172913,-19.592407
2012-03-17,6.0775757,21.409912,2.1667786,-0.8643799,-18.627762
2012-03-18,52.765564,19.071945,2.058197,-2.5810547,-14.571411
2012-03-19,15.251007,-0.11424255,9.17215,10.732239,6.616379
2012-03-20,43.649063,-1.5047302,51.00432,2.5606384,14.459259
2012-03-21,42.22151,-6.846298,64.22896,-1.9159241,-16.22966
2012-03-22,-4.9186707,-0.76252747,18.04396,1.117096,-2.29068
2012-03-23,-7.958252,-3.0793304,-1.772644,-0.64556885,-26.975906
2012-03-24,35.456696,-17.165268,-5.122986,43.091873,-7.6896057
2012-03-25,52.92694,-6.5468597,14.23819,10.918823,-14.34964
2012-03-26,41.286194,-3.8400726,7.7836,21.619354,12.886398
2012-03-27,43.68318,-8.889282,0.3123474,21.107635,-24.255707
2012-03-28,26.182327,-11.621323,-9.12439,-1.6474915,-13.2486725
2012-03-29,-1.0402374,-30.810562,-1.8308411,-10.029572,-15.1577
2012-03-30,-14.763306,-11.171417,22.013596,-1.8134155,-13.131027
2012-03-31,-13.443359,-17.605331,8.652496,-7.9673767,-9.656525
2012-04-01,-18.217026,-17.449997,-3.1305542,-0.44256592,-2.163269
2012-04-02,2.2566528,-30.041489,24.734436,-3.1367188,0.46461487
2012-04-03,61.442673,-15.590378,5.2530823,-6.296631,3.2538452
2012-04-04,14.595566,0.09742737,25.098053,-10.577179,-2.4418182
2012-04-05,38.57646,-8.799347,21.088593,-11.70163,18.27681
2012-04-06,47.495224,-31.855972,45.512756,-3.0558167,-5.796982
2012-04-07,80.74196,-25.109879,15.702332,2.1944885,0.035720825
2012-04-08,7.7315674,-17.065475,27.591537,-1.5670776,15.817444
2012-04-09,0.5413666,-20.168442,25.344604,-7.350006,30.183792
2012-04-10,28.072678,-13.017746,31.975723,-3.8084717,8.624939
2012-04-11,40.756607,6.697998,76.95447,-10.71286,-7.8419952
2012-04-12,39.45038,19.054214,3.9671936,3.1693115,-2.113617
2012-04-13,51.157867,9.450104,-11.716736,-6.490204,-9.209335
2012-04-14,42.169693,-5.89592,2.9789124,-10.550079,6.3307495
2012-04-15,36.51805,6.705841,-3.50354,-8.216949,17.050797
2012-04-16,8.465271,-8.973007,0.17282104,-7.8854065,3.6511383
2012-04-17,6.3965607,4.9769745,-5.2140503,-7.8267517,-4.8425446
2012-04-18,67.87384,-4.152527,-4.2444153,15.169983,6.035095
2012-04-19,35.57271,4.9427643,16.653992,-8.212524,0.29678345
2012-04-20,29.848557,3.7686005,51.758545,-11.342773,11.411942
2012-04-21,7.8463745,21.371643,-8.335754,-11.494537,23.44873
2012-04-22,-23.82759,25.58194,-22.838898,-8.795288,-9.575531
2012-04-23,-33.8871,30.749207,-16.775116,-9.517761,25.738693
2012-04-24,-37.22798,7.9233856,-4.0193787,-6.882477,8.162003
2012-04-25,-23.062775,-2.9036407,-8.49707,-5.1204224,34.65439
2012-04-26,-11.561096,16.431015,-0.6081238,-5.8472595,31.60913
2012-04-27,14.479919,9.264114,2.827362,-14.948669,-5.962326
2012-04-28,12.370346,-19.019852,-17.499268,-15.187561,-13.666534
2012-04-29,4.305237,4.4036865,-11.299927,-19.926361,-20.9207
2012-04-30,59.00113,-9.697205,10.830597,-20.784637,-6.29834
2012-05-01,1.0519867,-5.575836,12.482056,-19.589783,-21.102005
2012-05-02,-2.054123,-13.3294525,15.669159,-14.192963,-2.1314697
2012-05-03,22.277145,-3.2332153,7.714264,-9.840118,13.37587
2012-05-04,83.04692,-9.08696,-1.2520142,-12.221436,6.086029
2012-05-05,24.588745,-3.7368927,-9.248627,-19.537384,6.2124634
2012-05-06,33.957123,-16.395676,-16.58139,-23.209686,-4.415848
2012-05-07,61.295883,-19.744156,-12.14856,-19.905548,-4.069702
2012-05-08,9.199509,-14.186554,-24.76941,-13.075317,32.084732
2012-05-09,16.22142,-6.4730988,-19.529327,-1.6754761,-7.0217285
2012-05-10,0.9345398,-0.82696533,-16.638702,3.5595398,12.255386
2012-05-11,8.344284,-7.0779724,-7.8500977,-5.8410034,14.443573
2012-05-12,-13.018219,-5.4909515,-5.1617737,47.33818,0.13735962
2012-05-13,-27.984695,-5.5561676,1.1270142,35.998657,49.73384
2012-05-14,20.567047,13.370209,-11.690887,22.118164,-1.512497
2012-05-15,19.205032,7.191635,-6.4917297,-13.477631,-4.6016693
2012-05-16,-19.702042,18.110153,-0.73358154,23.605621,28.999573
2012-05-17,-8.60672,29.386307,-15.444702,-16.284729,35.786636
2012-05-18,17.504868,-19.895065,-13.049347,-6.3342285,-5.347534
2012-05-19,8.425003,5.7810364,-12.887817,0.6535034,4.2469635
2012-05-20,11.704086,3.8789062,-10.200806,34.75325,-4.533371
2012-05-21,7.7877655,0.18338013,-17.205841,-9.344086,-16.787415
2012-05-22,7.9627533,5.27153,-19.065857,-3.0591125,-23.13211
2012-05-23,-28.59523,-1.7042084,-17.071228,3.7807007,-13.048721
2012-05-24,-13.218216,-10.282669,-10.52771,37.976196,-13.752426
2012-05-25,-19.2995,-6.444275,11.572479,100.16698,-21.371323
2012-05-26,-16.380508,-8.895828,-2.8449707,68.049805,-27.568573
2012-05-27,-5.816147,-25.918747,-1.7209167,35.084,-18.246307
2012-05-28,-36.473953,-21.215607,-7.2568054,19.965424,2.5179443
2012-05-29,-13.139206,-31.417664,-9.690063,6.3854065,6.7070007
2012-05-30,32.933,-22.083984,-6.794861,19.324738,6.3867188
2012-05-31,32.164597,-21.46466,-6.0270386,-0.682312,3.9189148
2012-06-01,10.9086,-17.929077,27.712189,-13.013123,17.059113
2012-06-02,-33.608017,3.902649,29.718292,-8.927856,10.483429
2012-06-03,-24.923157,-16.459778,12.514923,-12.191254,26.573425
2012-06-04,-17.419373,-18.243866,28.162476,-8.058472,5.7129974
2012-06-05,-20.695587,-8.229172,-3.3317566,19.513306,11.927139
2012-06-06,-3.0514832,-1.2540741,-3.0364075,17.898972,-6.0796204
2012-06-07,23.316269,10.355438,4.388977,-3.6271667,-12.422714
2012-06-08,18.981659,2.9268188,-11.016724,-34.58304,-14.240707
