,z500World_cluster1,z500World_cluster2,z500World_cluster3,z500World_cluster4,z500World_cluster5
1951-01-18,-64.97656,1383.8359,-2143.3516,-490.4414,-629.96484
1951-01-19,-149.5664,1436.75,-2000.6445,-82.53125,-109.94531
1951-01-20,-98.71094,1977.2227,-1858.957,-80.11719,132.75781
1951-01-21,-112.67578,2295.586,-882.9844,157.85938,-280.83984
1951-01-22,-212.71484,1992.8086,-1232.5625,226.39844,-524.0508
1951-01-23,-232.64844,644.3125,-1516.4883,331.14062,-1195.3086
1951-01-24,-238.4336,-447.20703,-2508.3008,581.7539,-1119.7031
1951-01-25,-231.7461,187.15625,-1425.1992,219.47266,-1188.1836
1951-01-26,-193.84375,-143.03906,-632.2031,-343.29688,-422.26953
1951-01-27,-128.95703,-926.14844,421.88672,-422.97656,716.4883
1951-01-28,-97.98047,1.2382812,584.39453,-214.8164,377.78906
1951-01-29,-119.30469,658.01953,241.96875,52.453125,-1231.8477
1951-01-30,-187.5,-130.16406,464.0625,115.98828,-1702.1406
1951-01-31,-232.94531,-618.6914,1324.6641,-131.08984,-1003.58203
1951-02-01,-195.52734,-597.1953,1493.1445,-16.261719,-742.1328
1951-02-02,-181.5664,260.4961,1056.5898,-114.875,-336.02734
1951-02-03,-234.11719,-124.38281,543.4883,-548.41016,-579.04297
1951-02-04,-268.54688,-842.9219,-1448.1719,-858.59766,-489.96094
1951-02-05,-267.79688,-623.10547,-2193.6914,-965.9375,-508.29688
1951-02-06,-165.55469,159.5039,-1936.2891,-891.8203,-510.83594
1951-02-07,-87.98047,111.22266,-610.125,-786.09766,-411.6953
1951-02-08,-115.21094,157.03906,1030.4688,-941.08203,321.32422
1951-02-09,-159.4414,819.5742,1472.2578,-1218.4688,244.46094
1951-02-10,-178.71094,1223.8047,555.2461,-1113.6914,-101.49219
1951-02-11,-279.89062,58.402344,798.7969,-576.08984,-1211.5586
1951-02-12,-337.70312,-910.0625,631.3672,-792.3281,-899.33984
1951-02-13,-292.66406,-760.5742,-970.8906,-1336.2773,-650.34375
1951-02-14,-232.61719,1257.0234,-1060.8516,-1737.7422,-353.26172
1951-02-15,-181.39062,910.4453,-894.3164,-1598.9766,-902.3711
1951-02-16,-217.73438,1836.0898,-1337.3477,-1440.0234,-1515.7227
1951-02-17,-233.83594,892.2539,-1705.043,-1234.2383,-2060.1758
1951-02-18,-152.38281,-283.47266,-1228.6055,-661.51953,-1938.4258
1951-02-19,-149.44922,-1886.2031,-1627.0156,-301.8672,-1014.6875
1951-02-20,-197.24219,-1384.5234,-1884.7461,-333.91797,-683.78125
1951-02-21,-297.44922,-217.27734,-1785.2148,-512.54297,-219.7461
1951-02-22,-354.53125,-1122.4336,-1383.0586,-626.2422,-300.84375
1951-02-23,-322.7539,-935.54297,-1205.8438,-633.15234,-657.4531
1951-02-24,-293.55078,-1144.7695,-872.89844,-811.15625,-1776.9922
1951-02-25,-298.64062,-1283.8984,84.734375,-841.3672,-2013.2305
1951-02-26,-311.53125,-713.3164,430.86328,-944.08984,-2304.9766
1951-02-27,-338.39844,-978.8125,224.38281,-931.7617,-1501.543
1951-02-28,-355.22266,-1733.6133,-221.65625,-1067.2266,-535.59375
1951-03-01,-231.27344,-592.5781,64.73828,-1348.9414,-648.8242
1951-03-02,-196.35156,-600.39453,-284.27734,-1619.5898,-597.96484
1951-03-03,-162.26562,-190.14453,70.125,-1359.168,394.8672
1951-03-04,-108.52734,343.98047,1655.0898,-1076.6523,2239.9805
1951-03-05,-78.66406,701.27734,1595.582,-853.9297,2942.0234
1951-03-06,2.8828125,1136.7266,2731.4648,-1205.6562,2853.0312
1951-03-07,-35.210938,1245.3555,2926.2148,-1302.0273,3145.0195
1951-03-08,-103.91016,1087.3359,2634.4375,-1030.5078,2981.1367
1951-03-09,-98.984375,793.875,1639.957,-1308.3359,3333.3906
1951-03-10,-103.72656,-627.9922,2240.1758,-1305.5742,3963.8594
1951-03-11,-89.828125,-1459.9766,2658.6875,-993.10547,3248.3945
1951-03-12,-113.32422,-1032.0312,2759.7969,-415.3047,2635.211
1951-03-13,-167.67188,-682.40625,3055.4727,-49.1875,1885.3711
1951-03-14,-124.58594,-482.6914,3877.0547,-304.3711,773.97266
1951-03-15,-28.855469,-2655.9258,3085.8555,162.46094,904.1797
1951-03-16,-84.33594,-2357.754,2903.379,1131.8164,2042.1953
1951-03-17,-113.796875,-2101.4492,2719.9258,1420.9453,1989.2773
1951-03-18,-67.57031,-1915.2539,2780.9023,1158.7852,2103.1406
1951-03-19,-77.234375,-1360.332,3255.4414,1113.4805,2168.0742
1951-03-20,-73.36719,151.72266,3552.6914,685.71875,986.8086
1951-03-21,-55.51953,1156.3477,3665.7344,524.0625,375.82422
1951-03-22,-66.609375,1504.6406,3578.0195,801.84766,1533.1055
1951-03-23,-87.81641,1145.4336,3034.543,-157.91016,1609.6602
1951-03-24,-112.00781,405.22656,2936.586,-1006.33984,1367.5938
1951-03-25,-95.41797,-296.36328,1732.4531,-775.83594,1457.1914
1951-03-26,-94.39844,290.0664,336.52734,-696.02344,1207.6484
1951-03-27,-140.25,-72.64453,-230.08984,-982.4961,1030.8008
1951-03-28,-108.24609,-696.7656,-385.07422,-887.96484,1400.2656
1951-03-29,-59.53125,-234.35547,89.125,-1152.2578,1612.9453
1951-03-30,-60.28125,-262.02344,642.78125,-1196.0469,1575.4102
1951-03-31,-124.92969,186.73438,825.3789,-1092.3867,1144.4453
1951-04-01,-109.20703,678.0664,764.7617,-1178.5039,385.53906
1951-04-02,-76.625,-693.3203,926.10547,-1475.1289,-13.75
1951-04-03,-60.25,-987.96875,527.28906,-1463.3945,166.60156
1951-04-04,-55.746094,-1864.0859,4.46875,-1385.5938,-86.98828
1951-04-05,-56.742188,-1183.3984,-88.640625,-1355.3594,483.89453
1951-04-06,-92.921875,-1386.8867,-182.6875,-586.7617,457.01172
1951-04-07,-133.79688,-1573.2773,322.75,218.91797,-31.679688
1951-04-08,-199.90234,-1100.4414,758.4336,766.1172,149.95312
1951-04-09,-203.27344,-903.5469,795.9336,1455.7344,350.59375
1951-04-10,-201.98438,-1977.9336,537.5625,1403.2539,905.3594
1951-04-11,-137.16797,-890.2578,503.92188,900.1172,1061.0
1951-04-12,-108.32422,137.1875,-288.82422,749.1328,846.22656
1951-04-13,-116.20703,597.34375,-431.20703,311.70703,1006.5156
1951-04-14,-63.48828,491.0039,251.07422,72.42969,1194.418
1951-04-15,-74.53906,-103.70703,349.96875,-256.45312,1897.3984
1951-04-16,-75.53516,289.42188,346.02344,67.78516,2459.5195
1951-04-17,-129.69922,263.53906,1289.4141,58.609375,2319.9766
1951-04-18,-105.27344,1024.7148,1539.6992,-257.3203,1405.6992
1951-04-19,-91.01953,679.9414,1390.8594,-3.8515625,552.6719
1951-04-20,-40.070312,542.41797,1255.1992,-89.98828,-470.47266
1951-04-21,-39.753906,-722.8008,1326.1602,-554.53516,-1100.293
1951-04-22,-31.667969,-532.03125,894.4297,-185.5039,-863.8164
1951-04-23,-85.62109,-1169.0586,1267.1367,324.35547,-338.16797
1951-04-24,-118.68359,487.67578,1729.0859,77.640625,-24.546875
1951-04-25,-104.39453,236.49219,1636.1641,319.16016,1153.0547
1951-04-26,-24.222656,301.71484,1390.5625,304.83203,883.6211
1951-04-27,2.1875,1123.5977,990.28516,213.1875,287.10156
1951-04-28,-45.390625,1220.9062,276.14453,-492.96094,226.48828
1951-04-29,-119.546875,-560.6094,-81.37891,-1395.9219,665.85547
1951-04-30,-107.27344,-321.8086,-142.16797,-1096.0352,866.35156
1951-05-01,-42.48047,-998.9961,-226.73438,-537.91797,1321.1289
1951-05-02,-50.371094,-584.6172,412.76562,-567.16406,2207.3555
1951-05-03,-70.93359,-359.72266,1123.2617,-1228.7734,2803.4492
1951-05-04,-60.03125,1570.0742,1584.2344,-1506.9023,2226.164
1951-05-05,-17.929688,1409.2578,1977.207,-1045.1836,1237.375
1951-05-06,9.8125,2560.4531,1591.5469,-61.85547,-495.9961
1951-05-07,9.199219,2586.711,1074.1445,51.17578,-1707.8906
1951-05-08,25.917969,2447.664,263.01562,-140.42188,-554.03906
1951-05-09,94.82031,1318.6367,-95.33984,48.492188,78.13281
1951-05-10,94.94141,345.55078,57.054688,1086.7461,197.19531
1951-05-11,9.9140625,-1647.5742,113.34375,416.73438,165.3789
1951-05-12,-41.26953,-378.95312,1087.4258,39.960938,657.5742
1951-05-13,-54.421875,-1141.8906,1435.2188,-1020.9453,347.38672
1951-05-14,-24.347656,-1012.7422,1178.7109,-1354.4531,144.46094
1951-05-15,-18.003906,-436.21484,182.48438,-1136.2383,-554.47266
1951-05-16,-72.34375,481.58594,-361.6875,-1413.1719,-550.16406
1951-05-17,-79.94531,90.546875,-459.8203,-1262.9727,-846.15625
1951-05-18,-0.421875,-198.67969,-538.64453,-817.8828,-1071.9609
1951-05-19,31.296875,1629.6211,-342.10156,-829.3711,-425.5664
1951-05-20,31.042969,1569.2383,-152.67188,-713.0078,863.71484
1951-05-21,21.152344,377.79297,251.73438,-16.292969,1112.6797
1951-05-22,84.9375,-1155.2148,416.1289,365.33984,394.34375
1951-05-23,46.847656,57.78125,585.4922,1069.3555,156.08594
1951-05-24,-9.4765625,1498.1523,311.76172,1090.9883,750.78906
1951-05-25,-14.066406,1189.9102,485.35938,1674.4141,1419.1602
1951-05-26,-38.07422,528.40234,796.3086,2385.0078,1053.7539
1951-05-27,-161.82031,532.5039,794.48047,2930.754,392.0625
1951-05-28,-208.19531,-784.0547,702.90234,2535.4336,-200.97266
1951-05-29,-93.484375,-899.90234,896.8281,2357.5078,-1138.4375
1951-05-30,-87.08203,-1092.1133,718.14844,1935.5859,-1476.6211
1951-05-31,5.2578125,-780.47266,87.37891,1200.4062,-1101.3945
1951-06-01,-12.171875,-564.9961,246.60156,1806.7734,-1285.418
1951-06-02,-62.53125,-475.73047,316.35938,2356.6367,-383.71484
1951-06-03,-82.484375,-819.6758,412.0078,1883.8008,54.55078
1951-06-04,-26.277344,-747.20703,826.75,1706.0625,430.96875
1951-06-05,-18.34375,174.08203,1029.2109,1951.2852,482.23047
1951-06-06,-35.296875,1280.1094,1131.918,1694.2539,481.48828
1951-06-07,-104.99609,1393.8984,1157.332,1043.0938,1353.6602
1951-06-08,-35.015625,-661.9844,1274.6523,1362.3594,1914.418
1951-06-09,43.20703,-979.16016,1877.957,2306.3047,1855.1953
1951-06-10,5.4179688,-96.32031,1828.168,2053.164,1443.9609
1951-06-11,-103.63281,860.9453,1263.7852,2279.4062,1006.53125
1951-06-12,-127.265625,-799.3594,816.58984,2303.164,1134.0664
1951-06-13,-59.04297,-1629.957,417.2578,1687.1523,1005.8281
1951-06-14,-17.160156,-115.21484,-199.28125,988.22656,907.2578
1951-06-15,-78.60547,-901.3711,-428.4375,202.9336,963.78906
1951-06-16,-92.69531,-1464.332,-80.32422,-193.7539,891.46484
1951-06-17,-26.648438,-1250.5,-46.691406,127.88281,697.0508
1951-06-18,1.8828125,-495.48438,-315.57422,221.6914,537.04297
1951-06-19,0.1171875,-871.5508,-593.2539,890.8711,-72.4375
1951-06-20,-34.69922,105.41406,-909.2578,886.9258,-540.1758
1951-06-21,-77.34375,491.29297,-920.96875,294.2539,-184.57422
1951-06-22,-87.3125,421.90625,-703.3867,-178.75781,248.29688
1951-06-23,-38.71875,802.16797,-975.8281,-499.65234,540.6836
1951-06-24,-37.0625,-320.35938,-1323.4922,-570.22656,487.96484
1951-06-25,-66.92969,-1637.4609,84.33203,-1264.9023,435.39844
1951-06-26,-96.11328,-2499.211,-187.42578,-1307.3164,619.5469
1951-06-27,-24.980469,-1623.4727,500.58203,-1531.5664,1179.2383
1951-06-28,1.96875,-1026.9414,1262.3164,-1503.7344,1321.8867
1951-06-29,-89.14844,-615.22266,1142.2383,-1348.5742,577.8789
1951-06-30,-76.28125,-78.46875,998.15625,-1505.1289,479.0
1951-07-01,-52.851562,-99.00391,1441.1836,-1394.9961,176.96094
1951-07-02,-41.023438,461.28125,1417.4219,-1503.1367,-473.77734
1951-07-03,-17.617188,624.33203,1389.6953,-1799.3594,-239.76562
1951-07-04,-34.902344,-379.14062,1340.7227,-2245.6523,69.53125
1951-07-05,-46.742188,-2067.7617,644.28516,-2163.8555,-438.01172
1951-07-06,-52.32422,-1044.0547,283.04297,-2193.5508,-941.10547
1951-07-07,-40.085938,-852.79297,207.91016,-1914.7812,-754.27734
1951-07-08,-74.28125,-1069.9062,228.14844,-1830.1758,-387.64453
1951-07-09,-80.875,-1159.3867,605.7422,-1241.2656,-144.44531
1951-07-10,-118.74609,-629.58594,852.2031,-688.7031,-440.85547
1951-07-11,-102.19531,881.59766,308.46875,-1386.8164,-1053.3516
1951-07-12,-91.30469,309.66406,932.8164,-1812.5352,-1087.9453
1951-07-13,-62.203125,973.8008,434.8711,-1184.2305,-949.46875
1951-07-14,-59.996094,2257.996,-402.92578,-1088.7891,-344.86328
1951-07-15,-84.99609,2293.3477,295.39062,-1095.4961,-695.1133
1951-07-16,-139.48828,1401.3516,853.6953,-1183.4336,-1153.6641
1951-07-17,-96.60547,964.8086,1262.6484,-1265.543,-846.64844
1951-07-18,-58.601562,3145.0273,1395.1562,-1656.1953,-207.44922
1951-07-19,-55.60547,2582.0,1221.5039,-1106.4805,459.6289
1951-07-20,-46.328125,751.3906,1290.5195,-1084.3594,805.875
1951-07-21,56.828125,19.300781,1355.0234,-1141.5469,837.51953
1951-07-22,109.41406,733.3086,1251.5039,-975.83984,285.78125
1951-07-23,63.945312,-17.808594,1111.4023,-893.5039,56.257812
1951-07-24,-27.652344,-2297.2812,624.4922,-701.5547,-21.34375
1951-07-25,17.5625,-696.71094,-216.1211,-608.4258,134.25781
1951-07-26,17.339844,632.1328,37.566406,-1663.0547,183.10938
1951-07-27,-40.76172,714.4297,342.08594,-2057.7266,128.33984
1951-07-28,-84.33203,118.78906,115.6875,-1640.6836,-245.91016
1951-07-29,-16.667969,1155.6836,-232.23828,-1780.9102,-559.08203
1951-07-30,45.58203,-146.54297,201.23438,-1996.1133,-245.96094
1951-07-31,31.730469,1382.6719,385.6914,-1128.2891,-467.51562
1951-08-01,21.820312,2398.5312,-297.6328,-1203.1016,-676.83984
1951-08-02,26.257812,3123.3281,-64.35156,-1187.3281,-554.3086
1951-08-03,-9.832031,2875.3672,518.4336,-2085.5625,-265.07422
1951-08-04,18.640625,1898.7305,405.51172,-1666.6406,133.32031
1951-08-05,64.6875,1353.5703,548.64453,-1185.3828,684.5742
1951-08-06,73.46484,425.5625,-114.875,-493.23047,546.4297
1951-08-07,40.203125,-452.39062,234.0586,442.0703,459.34766
1951-08-08,12.984375,-1334.6445,934.625,-471.3672,596.4336
1951-08-09,22.253906,-16.921875,1135.293,-470.01562,882.85156
1951-08-10,27.179688,-291.65625,981.25,-50.683594,1200.5938
1951-08-11,-15.6484375,-171.30469,608.95703,1038.918,831.4883
1951-08-12,5.5078125,564.78906,111.01953,1654.9727,408.82422
1951-08-13,-13.980469,-1565.1016,-308.91016,1850.3906,113.99609
1951-08-14,34.29297,-1023.875,-1162.7539,1646.25,23.386719
1951-08-15,59.64453,-440.04688,-1344.0508,890.58594,-513.16797
1951-08-16,29.0625,-511.1797,-837.9531,334.375,18.351562
1951-08-17,20.015625,-458.36328,-732.4453,-420.8789,499.42188
1951-08-18,39.76172,-283.39844,-671.3281,-777.7422,-431.97656
1951-08-19,49.414062,-549.8828,-901.64453,-764.0469,-1094.1602
1951-08-20,9.59375,317.4922,-357.5703,-769.1289,-1237.2656
1951-08-21,11.886719,398.39453,373.64844,-905.4375,-285.09375
1951-08-22,4.7890625,460.59375,900.5117,-570.6758,276.98047
1951-08-23,-27.707031,-384.16406,801.45703,-683.8125,313.1289
1951-08-24,-25.957031,-677.5117,571.97266,-1105.5156,231.58203
1951-08-25,18.5,-3350.871,254.66406,-1482.7539,499.02344
1951-08-26,24.132812,-3485.168,-194.57812,-1096.418,340.1875
1951-08-27,-19.015625,-3011.4062,-461.97656,281.6172,229.71875
1951-08-28,-6.1796875,-2600.2773,538.39453,767.59375,756.04297
1951-08-29,48.46875,-2032.125,650.8086,676.40234,869.6875
1951-08-30,73.06641,-538.3242,522.7031,318.95312,381.46484
1951-08-31,28.6875,299.42578,891.41406,106.1875,1139.1602
1951-09-01,-38.45703,-240.80469,1063.0039,31.949219,1941.2734
1951-09-02,-46.679688,1099.4922,559.1172,-945.7383,1687.3008
1951-09-03,-19.578125,-75.90625,281.39844,-1708.0547,639.02734
1951-09-04,1.0820312,-1289.4688,391.61328,-1530.2891,118.953125
1951-09-05,45.6875,-962.7031,1177.6094,-1115.6719,479.66406
1951-09-06,69.71875,-444.51172,1741.8633,-744.8906,1029.9688
1951-09-07,46.16797,290.79297,1938.9844,24.542969,1204.1445
1951-09-08,19.0625,277.0625,1960.457,368.52734,1541.7773
1951-09-09,10.28125,-276.19922,2176.3594,571.5586,2033.4258
1951-09-10,-8.589844,-875.83203,2373.9492,512.71875,1785.2617
1951-09-11,-22.109375,550.2539,2149.1992,206.28516,1352.6992
1951-09-12,-35.992188,767.59375,2047.0703,-664.09375,1531.6641
1951-09-13,-42.98047,2353.3828,2106.836,-1170.1953,1530.2656
1951-09-14,13.058594,1827.9258,2153.3945,-540.6172,1258.8125
1951-09-15,56.429688,1990.2656,1851.0742,476.0547,1253.4766
1951-09-16,64.96094,2020.6484,795.0117,-188.42969,920.0078
1951-09-17,31.082031,1325.1641,667.2539,-837.6172,644.2969
1951-09-18,28.429688,999.39453,1022.7969,-605.70703,923.6719
1951-09-19,20.878906,707.33594,748.9453,-876.0586,362.42188
1951-09-20,4.1640625,1222.2031,181.6875,-960.0156,235.65625
1951-09-21,14.3203125,502.03516,504.16406,-1005.7578,293.8086
1951-09-22,28.355469,35.589844,1265.8867,-1338.0273,589.3164
1951-09-23,44.152344,-97.015625,1759.7031,-1369.418,1095.8398
1951-09-24,31.324219,-246.53906,1859.1523,-1411.6367,779.91406
1951-09-25,16.523438,-441.3711,1562.0859,-1477.9414,382.92578
1951-09-26,-20.640625,-340.22656,502.40625,-1259.0859,220.14453
1951-09-27,0.94921875,34.36328,-114.0,-1107.8438,564.46094
1951-09-28,37.41797,-819.1875,798.2969,-696.66406,563.1953
1951-09-29,77.08984,-2232.8438,1394.207,-565.58594,515.4297
1951-09-30,149.65625,-3582.9492,1000.64453,-252.17969,612.96484
1951-10-01,132.53516,-2294.207,1000.65625,-37.277344,904.3203
1951-10-02,38.402344,-3168.1133,1166.0234,316.5586,595.3281
1951-10-03,13.7890625,-3492.5273,902.58984,-626.6914,25.28125
1951-10-04,36.015625,-3029.6133,-421.30078,-744.26953,183.45312
1951-10-05,-12.5859375,-1606.3984,-772.6328,40.804688,165.32031
1951-10-06,-156.375,343.48438,-704.27734,423.125,36.79297
1951-10-07,-41.839844,-1878.5703,-708.8711,-12.199219,-355.73438
1951-10-08,80.34766,-1214.0078,-560.3789,1006.91016,-615.65234
1951-10-09,130.47656,2207.6328,-949.5781,1366.8906,-465.48828
1951-10-10,100.94531,3245.1562,-1345.6328,1199.3164,-728.08203
1951-10-11,23.414062,2051.3867,-2051.6367,621.54297,-1533.5859
1951-10-12,0.4375,3199.043,-1811.207,-174.95312,-2737.879
1951-10-13,95.93359,3049.4844,-1233.0117,136.33594,-3314.4648
1951-10-14,97.82422,2623.5938,-445.01953,825.14844,-3618.211
1951-10-15,-23.460938,3820.2578,162.14844,1287.0352,-3508.2266
1951-10-16,-88.96094,3135.6406,247.11328,2006.7031,-2077.8828
1951-10-17,-109.52344,2417.2305,-342.35938,2325.8008,-644.4883
1951-10-18,-59.773438,3155.5312,-1590.9414,2719.9883,-535.46875
1951-10-19,-113.703125,3466.3047,-984.9922,2743.3125,-889.9219
1951-10-20,-110.484375,2621.3125,-234.01953,2471.0117,-71.10547
1951-10-21,-50.632812,2046.9297,-481.76172,2547.2344,-416.01172
1951-10-22,-59.382812,1626.2266,-690.6875,2498.3906,-552.46875
1951-10-23,-121.59766,811.2578,9.015625,1957.5781,-417.16406
1951-10-24,-168.85547,-30.917969,10.199219,834.3828,-130.28125
1951-10-25,-127.625,-372.53516,-66.03906,259.71875,-380.20312
1951-10-26,-53.35547,37.07422,37.910156,897.7656,-346.90234
1951-10-27,-135.42578,515.5742,223.69922,1083.168,-455.6914
1951-10-28,-158.30469,-52.089844,339.85156,1260.6484,-143.71094
1951-10-29,-35.609375,-1957.5078,127.55859,1330.7578,-224.21484
1951-10-30,47.63672,-613.21484,-335.44922,1497.9961,90.421875
1951-10-31,57.535156,-113.328125,-515.02734,1370.2109,-151.69531
1951-11-01,9.609375,7.65625,-190.84766,855.0117,421.83594
1951-11-02,-27.871094,59.63672,446.03125,718.3672,554.9492
1951-11-03,-55.183594,-256.375,754.60547,1049.2695,1128.4375
1951-11-04,-78.98828,499.22266,74.421875,864.58984,2535.0156
1951-11-05,-51.410156,649.26953,-278.91406,629.65234,1886.625
1951-11-06,-22.996094,1129.2578,860.96484,962.16406,787.39844
1951-11-07,-42.097656,1936.2617,846.0117,1535.125,-328.16406
1951-11-08,-43.273438,2089.1367,761.8828,1705.1992,-24.664062
1951-11-09,26.964844,2038.75,-291.97656,1329.2617,143.76172
1951-11-10,55.09375,773.48047,656.33984,975.78906,116.67578
1951-11-11,49.496094,623.51953,1219.3242,622.71875,345.57422
1951-11-12,58.140625,419.96094,1855.6289,757.33594,1474.6953
1951-11-13,25.453125,1865.2773,2437.121,1005.04297,1849.582
1951-11-14,20.257812,635.3281,1860.9336,1339.0586,1357.6172
1951-11-15,-34.003906,-1855.1133,-1.421875,1036.0586,918.3164
1951-11-16,-27.964844,-1277.4102,-1496.4844,900.2969,-153.55078
1951-11-17,37.19922,64.015625,-2515.121,981.3867,-785.8633
1951-11-18,36.76953,114.63281,-3353.6406,1761.4922,-264.85938
1951-11-19,16.320312,-121.8125,-3727.9883,2039.8281,-315.83203
1951-11-20,-55.660156,-330.88672,-3387.0352,1552.8125,-644.2383
1951-11-21,-59.09375,-230.42969,-2684.8047,1228.8633,-915.9297
1951-11-22,-53.996094,374.55078,-2002.2031,1147.4023,-969.91016
1951-11-23,-93.3125,-111.90234,-1833.6328,1228.7422,-1066.918
1951-11-24,-114.67969,208.45312,-2412.0664,971.3125,-1269.5508
1951-11-25,-81.35547,-183.86328,-2170.957,1114.5898,-1492.4062
1951-11-26,-24.332031,-477.76172,-1365.4023,1232.4141,-1376.5586
1951-11-27,-65.46484,-331.1836,-1021.14453,1090.9531,-375.42188
1951-11-28,-75.66016,-316.41016,-924.90625,870.5781,978.59375
1951-11-29,-30.078125,589.5625,-2294.2812,700.4531,400.86328
1951-11-30,49.51172,1567.5898,-1366.8867,850.3164,193.91016
1951-12-01,101.23828,1912.3906,-1186.6172,794.9219,-276.63672
1951-12-02,134.75781,1872.3516,-1206.3086,796.54297,-666.3164
1951-12-03,99.57422,2214.0742,-1086.1953,1120.3281,-602.65625
1951-12-04,51.898438,2746.2773,-987.4922,1328.1445,-912.79297
1951-12-05,60.4375,2215.2344,-1009.4375,920.46094,-673.5039
1951-12-06,22.53125,2409.668,-663.41406,734.70703,-258.54688
1951-12-07,14.871094,3298.4805,-574.22266,1162.5742,492.07812
1951-12-08,7.4726562,2391.332,-797.1367,1039.2812,1181.2148
1951-12-09,-14.871094,1322.4219,-117.31641,568.3047,625.34375
1951-12-10,-33.734375,1365.375,-208.67578,274.91016,-858.3164
1951-12-11,-25.535156,1924.3398,-514.7539,296.54688,-1300.7305
1951-12-12,29.273438,2348.1758,-568.83594,53.265625,-1444.9688
1951-12-13,72.359375,1003.60547,-269.41406,342.39844,-1064.9297
1951-12-14,66.16016,778.6211,-42.429688,861.15234,-577.34375
1951-12-15,54.464844,-397.875,-268.14453,1275.168,-712.10156
1951-12-16,-4.7070312,-1651.6562,-632.35547,1253.2461,-792.5039
1951-12-17,-39.660156,-1589.6641,-1307.8242,1312.0898,-1348.9414
1951-12-18,-70.24609,-943.875,-1804.1016,1295.1562,-1789.5312
1951-12-19,-133.63672,-522.9844,-1022.4258,1065.1875,-1637.2734
1951-12-20,-89.26953,-743.4219,-149.57812,631.73047,-1035.7734
1951-12-21,-73.3125,-126.56641,129.39453,502.6875,-701.64453
1951-12-22,-92.71484,913.91406,2.8710938,569.6758,-321.92578
1951-12-23,-68.76953,1583.2266,-442.15234,413.11328,-657.6797
1951-12-24,-68.67969,1394.2539,-515.0117,274.48828,-967.66406
