,mslEurope_cluster1,mslEurope_cluster2,mslEurope_cluster3,mslEurope_cluster4,mslEurope_cluster5
1951-01-21,-103.625,112.609375,1295.7422,441.9297,-1903.7266
1951-01-22,1281.9375,54.90625,-328.82812,53.046875,-728.83594
1951-01-23,1974.7109,-289.28125,406.41406,-104.046875,-568.8672
1951-01-24,1723.9688,-818.59375,-78.90625,352.60156,676.6797
1951-01-25,1584.2266,-725.53906,-459.0078,-511.21875,1368.1328
1951-01-26,1980.2422,-331.1797,-1011.4844,-1118.1719,1514.8438
1951-01-27,2152.1406,-833.4531,-712.8906,-1492.3672,1852.3203
1951-01-28,2232.0703,-2262.0469,271.64062,-514.7656,2169.5625
1951-01-29,1473.0391,-1709.2031,78.03125,596.6875,2004.7969
1951-01-30,1590.0938,-720.90625,-691.2344,91.0625,1927.3047
1951-01-31,2036.6328,-543.7422,-491.0078,-310.1875,1448.0703
1951-02-01,2068.664,-518.71094,-1668.5,248.98438,1264.3828
1951-02-02,1860.4531,-425.125,-1285.5781,-307.6875,1793.5
1951-02-03,1509.6875,-482.47656,-1266.4219,-1671.2266,1974.9531
1951-02-04,962.5469,-804.9297,-2699.961,-5343.836,1288.6719
1951-02-05,629.83594,-1753.3672,-2354.8203,-4907.5234,780.78906
1951-02-06,598.8203,-1345.6875,-1956.7031,-3155.6094,798.3828
1951-02-07,417.51562,-876.1094,-1402.2656,-2196.9453,977.8047
1951-02-08,727.53125,92.97656,-1495.3125,-3104.7188,1130.9531
1951-02-09,656.125,-359.9375,-660.9844,-2080.75,1286.3281
1951-02-10,571.53906,-693.53906,675.7656,-982.58594,1441.5156
1951-02-11,342.625,-705.8906,1314.9375,-1133.0859,1266.1328
1951-02-12,115.1875,-806.375,1421.1719,-1002.14844,216.88281
1951-02-13,1146.9141,-41.9375,1093.4297,-693.7344,-325.89062
1951-02-14,2440.3984,-153.1875,559.2422,-595.96875,-212.35156
1951-02-15,2498.6328,-398.10156,848.4297,-666.125,525.0078
1951-02-16,2037.1562,-261.16406,644.84375,-1485.9141,1419.8672
1951-02-17,1122.6719,683.7578,-800.90625,-1785.9453,1368.125
1951-02-18,-277.90625,836.8672,-2308.3516,-1772.2344,143.32031
1951-02-19,-839.96875,334.53125,-3165.6719,-2079.7422,-455.8672
1951-02-20,-639.21875,248.1875,-2598.2031,-2969.8906,-294.9922
1951-02-21,-476.01562,47.835938,-1656.5469,-2792.2266,-768.46094
1951-02-22,22.53125,140.15625,-970.02344,-1597.2188,-1063.4609
1951-02-23,225.66406,41.070312,-693.1797,-813.1172,-1437.6406
1951-02-24,-149.6875,-416.84375,352.32812,-1149.9766,-57.835938
1951-02-25,276.9375,-574.8672,227.75,-107.265625,683.0781
1951-02-26,693.2344,49.929688,460.35938,-220.48438,209.47656
1951-02-27,902.02344,204.78125,269.28125,241.96094,-318.96875
1951-02-28,955.64844,-47.6875,522.83594,1035.2266,208.0625
1951-03-01,1593.0391,-292.90625,41.6875,1088.6172,1603.9219
1951-03-02,1828.8281,-57.523438,-0.890625,736.1719,2136.625
1951-03-03,1147.3203,-452.82812,-494.26562,1318.0781,1962.1484
1951-03-04,540.3906,-1013.21875,158.35156,1171.2266,1623.0312
1951-03-05,616.08594,-1289.5781,175.77344,260.71094,817.91406
1951-03-06,678.03125,-1132.6797,402.5078,-923.0703,424.03125
1951-03-07,851.5547,-909.15625,1270.2188,-2157.2031,-48.734375
1951-03-08,883.7031,-949.2578,2645.625,-1501.2656,-450.96875
1951-03-09,654.3828,-682.0781,1700.9375,-1077.0859,-980.15625
1951-03-10,411.1328,-684.3906,1291.9609,-1396.8281,-1043.5156
1951-03-11,-112.27344,-1187.6328,746.875,-2233.5156,-516.3281
1951-03-12,-308.96875,-800.34375,-292.04688,-2323.336,-15.3203125
1951-03-13,-493.85938,-574.5469,-918.64844,-3540.5469,-125.171875
1951-03-14,-196.44531,0.015625,-767.71094,-2901.7812,-382.53906
1951-03-15,169.48438,320.51562,594.8828,-703.2969,-1248.5547
1951-03-16,203.14844,238.14844,1182.7812,-1018.0156,-1190.2109
1951-03-17,244.70312,17.796875,1033.9141,-2030.8047,-286.48438
1951-03-18,-76.00781,-200.65625,571.3047,-2033.2109,-867.90625
1951-03-19,-571.5,164.5625,336.71094,-1435.1172,-1903.1484
1951-03-20,-309.39062,314.125,355.9375,536.91406,-1603.5938
1951-03-21,-41.617188,234.67188,-139.59375,874.1094,-1077.8516
1951-03-22,-680.96094,420.3203,-1372.7969,-229.94531,37.71875
1951-03-23,-1881.3203,536.4375,-1032.3359,-1032.2188,-598.5469
1951-03-24,-2968.0703,-217.94531,-420.9922,290.47656,-1756.7969
1951-03-25,-1123.8359,-429.85156,51.242188,325.6328,-985.66406
1951-03-26,-386.10156,64.171875,-434.5625,-1027.5938,-723.8281
1951-03-27,83.92969,247.70312,584.71875,-654.0781,-1019.0703
1951-03-28,-839.4219,-285.70312,578.46875,21.710938,-931.1953
1951-03-29,-1461.875,-641.28125,224.53125,-1198.0156,-185.98438
1951-03-30,-357.76562,-935.7578,190.35156,-484.4922,-460.08594
1951-03-31,114.65625,-424.07812,-299.91406,-931.7031,383.90625
1951-04-01,922.9219,215.88281,35.460938,-1663.7266,55.085938
1951-04-02,814.1875,246.76562,604.5469,-491.6328,-174.375
1951-04-03,-7.546875,537.15625,-215.28125,445.60938,671.9844
1951-04-04,325.2578,759.9375,-1510.0781,-167.30469,636.0
1951-04-05,-243.10156,516.96094,-888.1094,537.21875,302.21094
1951-04-06,-840.4453,276.82812,-497.1875,-781.0781,-344.57812
1951-04-07,-552.0703,46.390625,-529.0469,-1792.2812,196.10156
1951-04-08,-580.90625,-95.63281,-994.85156,-1459.3984,523.58594
1951-04-09,-784.375,40.828125,-593.9219,-2069.7266,2.46875
1951-04-10,-1023.8203,-389.10156,-188.33594,-372.96875,-579.47656
1951-04-11,-1594.2344,-192.84375,-267.91406,356.29688,-468.625
1951-04-12,-1002.9844,384.28906,-2805.4688,-647.46094,-49.867188
1951-04-13,-1503.3828,413.3125,-2535.6328,-766.125,559.4453
1951-04-14,-1019.47656,307.3125,-584.33594,498.95312,185.60156
1951-04-15,-545.6953,356.22656,-681.02344,792.5781,-362.625
1951-04-16,-513.21094,514.78906,-1197.3281,180.67969,784.8672
1951-04-17,-1422.9062,509.01562,40.242188,749.7578,349.28125
1951-04-18,-1438.4766,264.33594,364.125,82.28125,455.53906
1951-04-19,-1426.3203,-145.6875,896.9844,228.0,442.02344
1951-04-20,-1805.9844,-147.91406,1049.3594,581.5469,124.609375
1951-04-21,-1322.1562,-43.367188,1258.6016,796.53906,559.60156
1951-04-22,-675.3594,150.71094,91.42969,1038.0078,-226.58594
1951-04-23,49.625,-737.625,-1820.4766,827.1953,579.96094
1951-04-24,-736.8594,-1068.8438,-1330.0078,762.0781,1365.7031
1951-04-25,-957.6172,-458.8125,84.578125,576.625,1129.0547
1951-04-26,-299.20312,-256.40625,506.92188,171.75781,732.03906
1951-04-27,-309.02344,-149.73438,983.7344,368.0,469.78906
1951-04-28,-524.1797,-239.66406,1071.8594,764.2031,368.8125
1951-04-29,587.9453,-129.11719,1573.8125,441.9453,464.78906
1951-04-30,1323.0078,-259.71875,2196.914,259.48438,553.0781
1951-05-01,775.9297,-198.57031,2063.0547,54.234375,311.75
1951-05-02,636.53125,-301.53906,1380.2812,-514.16406,96.78125
1951-05-03,-299.0,-276.53125,1108.0234,-156.125,-118.78125
1951-05-04,-55.984375,170.38281,1333.8984,-672.0078,-76.13281
1951-05-05,654.1953,307.83594,1292.6094,-608.65625,-321.15625
1951-05-06,694.8203,219.9375,1055.375,-222.16406,-984.1094
1951-05-07,953.9375,-111.99219,1533.3203,134.94531,-798.5469
1951-05-08,1369.8438,-401.35156,1819.2109,196.11719,-149.0625
1951-05-09,1196.5625,-515.02344,1168.4688,142.01562,274.7578
1951-05-10,897.1719,-188.63281,402.3047,752.53906,-463.6172
1951-05-11,312.20312,-327.53125,63.164062,1009.7344,-1956.8672
1951-05-12,-713.83594,-155.92188,-594.3203,855.08594,-1772.8438
1951-05-13,-1257.0547,206.82812,748.27344,619.33594,-1002.4375
1951-05-14,-1262.7109,74.71094,204.55469,1040.8906,-992.83594
1951-05-15,-823.6406,9.1328125,375.04688,844.28906,-669.46875
1951-05-16,94.109375,64.203125,470.34375,446.27344,-216.79688
1951-05-17,229.39844,-444.03125,702.53906,677.0547,193.28125
1951-05-18,303.91406,-961.46094,963.40625,326.15625,112.49219
1951-05-19,213.03125,-470.42188,933.4453,-434.3672,122.4375
1951-05-20,-60.929688,173.125,746.91406,-770.3906,-204.48438
1951-05-21,-57.28125,198.26562,722.6328,-618.83594,-781.0547
1951-05-22,-243.83594,210.35156,586.03125,-965.8672,-795.0469
1951-05-23,261.96094,411.26562,711.3203,-364.96094,-122.203125
1951-05-24,906.3594,445.47656,1123.3203,-257.33594,-55.078125
1951-05-25,1131.6641,119.47656,1137.0625,-114.97656,-727.02344
1951-05-26,730.5469,-384.35156,1219.7656,-630.08594,-182.40625
1951-05-27,209.79688,-566.1953,1176.3203,-1789.2266,113.27344
1951-05-28,305.39844,-516.2656,1226.8047,-978.60156,-222.40625
1951-05-29,-221.55469,-412.65625,1075.0,155.05469,-904.7578
1951-05-30,-43.046875,-384.84375,725.125,686.16406,-23.789062
1951-05-31,232.32812,-148.21094,206.92969,586.0625,407.97656
1951-06-01,-639.53906,-153.9375,734.89844,357.54688,373.8047
1951-06-02,-813.41406,-269.8047,750.90625,-33.203125,182.00781
1951-06-03,433.0078,-594.2969,790.58594,-113.86719,297.125
1951-06-04,691.28906,-238.05469,943.14844,171.14844,607.8906
1951-06-05,149.03125,-122.72656,1165.3828,257.89062,316.78906
1951-06-06,1.203125,-213.09375,1441.4766,42.554688,-221.25
1951-06-07,187.32031,-444.41406,934.78125,-66.828125,-541.9375
1951-06-08,-12.9921875,-291.33594,332.6172,-364.1875,-1037.9297
1951-06-09,-408.8203,-144.78125,187.875,-647.6875,-573.09375
1951-06-10,-147.125,103.4375,138.25,-538.27344,-18.742188
1951-06-11,298.20312,272.75,618.3906,-15.8515625,-44.03125
1951-06-12,519.28125,580.2031,174.78125,-506.3672,416.28125
1951-06-13,748.8906,658.1328,-331.76562,13.9765625,650.27344
1951-06-14,-148.94531,414.42188,-334.60156,-11.0078125,207.46094
1951-06-15,-415.45312,75.69531,-855.15625,315.85938,296.5078
1951-06-16,-491.0703,248.39062,-784.1094,398.5703,439.9922
1951-06-17,449.64062,205.98438,-535.1797,-176.41406,701.4531
1951-06-18,152.64062,102.28125,-586.78125,134.27344,873.2344
1951-06-19,-628.9297,2.6171875,-150.24219,446.35938,482.89062
1951-06-20,-325.8672,75.03125,416.83594,573.91406,490.35156
1951-06-21,607.625,141.92188,548.0625,171.82031,1154.2969
1951-06-22,1532.3047,17.421875,487.92188,-385.4297,1328.0391
1951-06-23,1535.2344,-161.16406,397.3828,-444.35938,1160.7734
1951-06-24,909.9375,-297.21875,214.35156,-724.2031,990.3594
1951-06-25,94.99219,-419.4453,40.570312,-575.53125,807.15625
1951-06-26,-512.97656,-12.3203125,443.25,-213.82031,623.02344
1951-06-27,-763.8906,419.82812,576.5703,98.52344,530.08594
1951-06-28,-658.8906,416.5703,967.25,354.3203,582.1953
1951-06-29,-120.8125,147.85938,1030.3281,655.4922,373.58594
1951-06-30,661.2422,-50.117188,447.46875,1177.5547,124.72656
1951-07-01,459.4922,10.0390625,-350.45312,1073.1484,360.07812
1951-07-02,-473.04688,168.11719,-800.65625,860.7031,376.04688
1951-07-03,-1128.8984,157.25781,88.03906,394.6953,-314.54688
1951-07-04,-1606.9609,75.39844,449.3125,88.734375,-840.9453
1951-07-05,-1787.6797,-31.054688,88.14844,387.01562,-847.85156
1951-07-06,-1043.0938,-52.601562,-262.72656,123.21875,146.75
1951-07-07,-493.85156,-41.460938,-386.14844,-62.84375,579.53125
1951-07-08,-743.2031,-300.47656,-377.4453,-540.7656,405.14844
1951-07-09,-551.58594,-206.03906,-218.86719,-959.2344,270.79688
1951-07-10,-574.96875,-3.3359375,-116.203125,-1298.1797,284.8672
1951-07-11,182.75781,13.0234375,-137.63281,-1158.1094,685.6328
1951-07-12,10.3359375,120.453125,185.42188,-418.60938,882.21094
1951-07-13,-219.47656,148.6875,542.3906,134.82812,642.0
1951-07-14,448.1953,146.98438,51.953125,383.8125,458.76562
1951-07-15,310.2578,212.73438,-588.90625,819.125,324.96094
1951-07-16,54.164062,226.84375,-855.46094,1178.1719,112.85156
1951-07-17,-780.8125,132.92969,-354.29688,1100.9531,-150.16406
1951-07-18,-1378.3672,200.63281,291.0625,952.21875,-313.4297
1951-07-19,-1685.0781,259.3125,359.53125,855.2344,-910.47656
1951-07-20,-1440.8203,237.28125,676.84375,753.33594,-687.1328
1951-07-21,-846.7422,262.3047,220.53125,652.375,-601.8594
1951-07-22,-75.00781,205.79688,-199.03125,-515.6719,-305.39844
1951-07-23,409.15625,-11.609375,-263.34375,-421.52344,-137.65625
1951-07-24,681.375,16.90625,442.91406,584.84375,94.47656
1951-07-25,837.7969,9.9609375,363.85156,1007.7031,48.875
1951-07-26,706.46875,70.9375,-433.92188,874.4922,220.82812
1951-07-27,409.35156,295.85938,-1228.9219,690.2344,341.82812
1951-07-28,-101.86719,361.6797,-1221.1875,610.2422,570.5078
1951-07-29,-578.0078,163.13281,-153.875,713.2031,485.89844
1951-07-30,1.0625,-99.453125,120.99219,231.1875,106.50781
1951-07-31,597.4297,-160.17188,-216.96094,-531.46094,241.74219
1951-08-01,879.60156,-105.765625,-509.34375,-128.63281,597.6953
1951-08-02,767.6719,-121.03906,-238.03906,134.1875,688.91406
1951-08-03,335.26562,149.6875,-85.42969,-268.98438,647.39844
1951-08-04,714.5078,250.34375,-58.773438,-458.3672,623.375
1951-08-05,726.03906,4.6953125,-4.265625,-746.6406,251.44531
1951-08-06,342.8125,-133.28125,-295.875,-1113.5859,-359.2422
1951-08-07,307.3047,-253.07812,-173.05469,-1417.8828,-335.85156
1951-08-08,431.95312,-300.1797,125.046875,-1441.6094,-85.28125
1951-08-09,255.79688,-194.49219,447.3203,-717.40625,-184.65625
1951-08-10,-842.8594,-111.24219,-228.63281,-71.90625,-553.5625
1951-08-11,-1690.125,200.21875,-1135.6797,-970.4219,-189.92188
1951-08-12,-1226.875,222.03125,-544.6094,-1240.4062,70.890625
1951-08-13,-372.09375,80.25781,-270.6328,-416.10938,44.804688
1951-08-14,-237.89062,62.289062,-46.046875,207.78906,-217.42969
1951-08-15,-122.4375,21.6875,425.47656,429.73438,-721.2656
1951-08-16,0.6328125,138.875,550.6172,485.875,-46.9375
1951-08-17,242.40625,183.96875,14.3984375,198.25781,192.4375
1951-08-18,229.05469,4.171875,-839.1406,-226.97656,546.6094
1951-08-19,829.1406,-185.10938,-1910.2812,-1084.3047,742.4531
1951-08-20,1340.7578,-229.44531,-1461.1953,-233.63281,909.625
1951-08-21,1400.9609,15.8359375,-600.3594,357.20312,956.64844
1951-08-22,1513.2344,281.6875,-513.15625,332.6328,965.1406
1951-08-23,1239.3906,187.34375,63.125,471.03125,820.64844
1951-08-24,926.16406,-143.86719,-65.0,-404.97656,418.1328
1951-08-25,855.9453,-313.7578,-659.96094,-832.21875,-28.71875
1951-08-26,637.72656,-131.125,-711.34375,-1778.7422,-452.23438
1951-08-27,428.29688,-10.6875,-597.83594,-1820.8594,-629.46094
1951-08-28,-13.578125,178.8125,-904.7578,-1867.4453,-272.375
1951-08-29,233.20312,243.10156,-656.2578,-1374.125,299.4922
1951-08-30,236.03906,53.046875,-572.3203,-1285.2031,450.33594
1951-08-31,387.10938,46.6875,-882.4844,-963.83594,373.21094
1951-09-01,124.63281,17.585938,-1013.8906,-716.4922,77.33594
1951-09-02,-122.40625,120.83594,-713.66406,-840.78125,-129.28125
1951-09-03,376.125,254.60156,-363.28906,-182.41406,24.289062
1951-09-04,125.63281,102.234375,-1311.2031,-93.41406,521.1797
1951-09-05,57.867188,-154.64062,-1358.8281,276.09375,955.5547
1951-09-06,132.1875,-47.875,254.14844,475.35156,865.875
1951-09-07,168.28125,-26.523438,1361.7891,735.39844,391.89844
1951-09-08,-153.41406,-306.0,1715.1719,497.28125,-366.72656
1951-09-09,535.1875,-544.21875,1509.4297,83.19531,-256.3828
1951-09-10,1190.0078,-443.5,612.5156,-118.828125,491.35156
1951-09-11,903.8047,-245.75,-46.773438,-281.03906,1208.3359
1951-09-12,-40.914062,85.8125,-539.7031,-575.5156,991.7344
1951-09-13,92.33594,161.45312,-878.625,-1626.8125,276.89062
1951-09-14,-553.375,118.78906,-3025.3672,-564.2969,145.14844
1951-09-15,-1016.64844,284.48438,-2767.3594,-618.65625,340.97656
1951-09-16,-1583.4688,214.13281,-891.125,753.58594,-21.265625
1951-09-17,-1514.5469,32.921875,-120.578125,969.40625,-314.52344
1951-09-18,-1386.8984,-79.8125,335.70312,788.1406,-240.88281
1951-09-19,-934.71094,30.601562,1249.0625,910.0781,-496.8672
1951-09-20,-95.484375,123.36719,1183.5547,1253.7812,-662.6328
1951-09-21,405.39062,197.90625,662.6406,970.7656,-700.03906
1951-09-22,558.47656,59.484375,592.8828,-101.3125,-464.25
1951-09-23,101.35156,-49.273438,385.2578,-1429.25,-60.695312
1951-09-24,-61.085938,110.53906,-178.94531,-1190.2422,290.6797
1951-09-25,368.53906,161.09375,-404.70312,-1541.5234,347.41406
1951-09-26,1080.875,88.4375,-639.10156,-764.7422,418.5
1951-09-27,1221.0625,60.53125,-430.8203,-702.7656,315.875
1951-09-28,1518.0703,-58.601562,50.046875,-267.1172,415.21094
1951-09-29,1772.1172,-79.03906,903.10156,627.09375,689.08594
1951-09-30,1861.9141,-460.0703,1703.6953,539.14844,1009.3672
1951-10-01,1753.9531,-596.0469,2249.6406,413.07812,1008.1719
1951-10-02,1741.4766,-543.4453,2446.9531,786.78906,310.5
1951-10-03,1678.8281,-541.8125,2214.3672,1198.1641,496.78125
1951-10-04,1587.5,-435.07812,1322.3594,1006.375,386.3828
1951-10-05,1395.6016,-409.39062,1314.1094,888.6875,396.70312
1951-10-06,1127.3203,-480.8672,508.1953,835.3672,1083.75
1951-10-07,1031.5781,-207.73438,-123.4375,761.90625,1257.4062
1951-10-08,1058.125,-60.078125,-478.64844,869.5469,1253.4141
1951-10-09,905.0469,-258.78125,-511.3672,810.15625,1167.1094
1951-10-10,1125.75,-306.22656,157.15625,762.4297,692.3047
1951-10-11,1299.9297,-128.42969,513.60156,509.1172,953.3125
1951-10-12,1932.9922,-82.453125,468.5625,-85.625,1403.1406
1951-10-13,2173.4766,121.234375,518.9531,-86.63281,1845.0938
1951-10-14,2236.0156,-200.0,52.90625,844.77344,2123.7656
1951-10-15,2052.414,-778.0547,347.97656,1714.6953,2244.5625
1951-10-16,1628.2734,-944.7422,-151.75781,1691.3438,2194.3594
1951-10-17,125.86719,-806.875,-92.171875,1737.1562,1618.7734
1951-10-18,-9.6328125,-715.71094,720.9375,1028.7188,716.2578
1951-10-19,704.0781,-665.71094,-1908.5938,173.63281,909.1797
1951-10-20,394.1875,-437.72656,-1720.875,-456.2578,983.5625
1951-10-21,493.29688,-261.96875,207.47656,-798.4531,866.28125
1951-10-22,332.77344,-355.71094,916.7578,604.2969,831.15625
1951-10-23,34.859375,-509.89844,401.625,1583.0938,874.85156
1951-10-24,111.58594,-211.59375,686.8047,1682.8281,903.65625
1951-10-25,-258.6875,-129.39062,942.15625,1140.5,761.08594
1951-10-26,1344.1719,-226.86719,997.125,454.47656,465.6797
1951-10-27,1662.1016,-176.47656,1181.4297,-248.5,1063.3281
1951-10-28,1473.7422,255.0625,1185.5,-522.9297,1324.0703
1951-10-29,1412.2656,338.35938,600.28125,-311.1875,1214.2188
1951-10-30,691.46875,161.26562,381.125,209.76562,1535.8438
1951-10-31,-286.0547,-12.515625,547.34375,-204.24219,1034.0938
1951-11-01,-574.53125,-257.73438,133.26562,201.61719,396.3047
1951-11-02,-959.8594,-188.13281,384.67188,-776.4297,40.6875
1951-11-03,121.09375,-43.382812,527.14844,-1000.1172,-391.27344
1951-11-04,1654.8281,-370.02344,905.9219,-2688.2969,-586.78906
1951-11-05,2572.4453,-275.5078,1790.5234,-2152.2188,253.35156
1951-11-06,2618.7266,-51.929688,1348.2422,-2062.2188,1084.7422
1951-11-07,1019.28125,-456.97656,714.5703,-1851.7344,1299.7422
1951-11-08,624.9297,-1015.875,618.53906,-2731.6172,346.92188
1951-11-09,1833.8047,-1021.875,364.96875,-2861.2422,-351.7578
1951-11-10,2478.5,-1276.1172,508.625,-2057.4844,-715.4922
1951-11-11,1816.0703,-1026.0391,591.35156,-2057.336,440.6875
1951-11-12,694.0781,-76.5625,431.7422,-1671.1641,510.35938
1951-11-13,-347.0,32.09375,687.46094,-1058.3828,-869.14844
1951-11-14,281.14062,64.99219,1053.3125,-228.82812,-1521.2578
1951-11-15,1442.7656,389.78125,575.41406,-926.2031,-979.6172
1951-11-16,1403.9688,265.125,-98.77344,-1208.0859,679.7422
1951-11-17,-122.49219,2.7109375,-611.52344,-2033.25,798.46875
1951-11-18,-573.8125,-230.6875,-530.2969,-3036.2656,474.23438
1951-11-19,355.22656,-739.60156,-1375.5234,-2452.4766,433.5547
1951-11-20,-846.3828,-999.5703,-2287.5078,-2062.8438,596.77344
1951-11-21,-1158.0391,-726.7578,-2241.0938,-2224.6406,36.671875
1951-11-22,-1734.5547,-486.77344,-1529.7578,-858.08594,-519.1406
1951-11-23,-1757.125,-504.3828,-822.9453,-1350.6719,-717.9844
1951-11-24,-1593.2578,192.36719,-1175.3047,-1763.8047,-943.75
1951-11-25,-2999.9375,356.76562,-95.67969,-382.54688,-1667.6641
1951-11-26,-3043.8516,428.25,-462.35938,1878.7266,-1684.3906
1951-11-27,-1926.6484,657.7969,-2044.3125,1804.1797,-688.3672
1951-11-28,-3537.0781,795.58594,-385.1172,1490.3359,-964.125
1951-11-29,-2534.3125,566.08594,-3.953125,1705.8203,-1524.9219
1951-11-30,-2115.4062,773.0469,-2204.9062,1242.1172,-866.6953
1951-12-01,-4667.6484,694.46875,-552.0156,773.5156,-1614.1641
1951-12-02,-2089.1953,105.15625,317.01562,708.1953,-1162.4453
1951-12-03,-1013.625,-48.148438,-1909.9453,697.52344,-433.875
1951-12-04,-1329.8984,358.04688,-2527.414,573.6875,-403.0625
1951-12-05,-3169.2656,862.08594,-4101.0625,150.48438,-1062.6406
1951-12-06,-3853.5469,744.3125,-1244.3984,-298.10938,-1566.5938
1951-12-07,-2342.3203,104.25,-961.5703,-106.17969,-1492.7031
1951-12-08,-2045.7812,269.1875,-2125.789,-1523.4609,-803.8906
1951-12-09,-3305.0938,439.32812,-1777.1484,-1565.8438,-1056.9141
1951-12-10,-2953.5312,281.57812,659.6719,438.75,-2042.0391
1951-12-11,-563.60156,132.07812,722.97656,1515.5469,-1674.8438
1951-12-12,-666.1719,331.1172,177.42188,1353.9375,-567.35156
1951-12-13,671.53125,736.7344,-2.09375,868.25,-1061.6484
1951-12-14,-228.05469,756.1719,-744.53906,687.8828,-56.65625
1951-12-15,-1650.4062,483.75,-1074.6953,523.7422,518.3828
1951-12-16,-652.2344,29.84375,53.25,541.9219,-1466.1172
1951-12-17,1258.5156,122.71094,-681.8203,606.71875,-400.73438
1951-12-18,314.21094,348.35156,-2131.4453,365.0703,1066.2344
1951-12-19,-180.54688,427.51562,-1438.0469,85.234375,1280.125
1951-12-20,258.41406,64.765625,-379.2422,109.234375,1263.9688
1951-12-21,-609.75,86.984375,-532.4844,1539.1562,648.59375
1951-12-22,122.94531,-16.375,-1079.5625,1033.0,530.1094
1951-12-23,-476.83594,-513.8828,-1390.4141,262.34375,699.27344
1951-12-24,-739.6875,-284.16406,-3678.2266,-2292.1875,400.2578
1951-12-25,-1919.8047,70.46094,-3286.0547,-2295.1016,184.875
1951-12-26,-1696.6562,-4.8046875,-1768.9766,-1319.3906,-46.148438
1951-12-27,-852.64844,180.95312,-1372.8672,-2980.3438,-7.1171875
1951-12-28,94.5625,-87.078125,-1601.1641,-2513.336,122.5625
1951-12-29,313.3047,-960.2031,-1221.0156,-839.22656,421.64844
1951-12-30,388.96094,-227.86719,-1278.1328,-375.8828,706.53125
1951-12-31,-1262.0,229.58594,-1160.1641,-202.51562,150.82031
1952-01-01,-2432.1406,212.79688,-1153.25,-697.5547,-471.6328
1952-01-02,-1617.5,377.60938,-925.89844,-1871.7734,-882.6094
1952-01-03,-1978.5234,49.28125,257.1328,-512.71094,-829.75
