,olrNorth_Atlantic_cluster1,olrNorth_Atlantic_cluster2,olrNorth_Atlantic_cluster3,olrNorth_Atlantic_cluster4,olrNorth_Atlantic_cluster5
1950-02-23,-5.8074879425756265,0.5168435399339874,-1.5639380587132599,-29.225644897805733,-5.5152357252160105
1950-02-24,-3.1708665028542424,-0.5741119790223038,-9.437622944688451,-16.046551994487896,1.988324901391976
1950-02-25,4.121995296732893,-0.37234441546374747,-16.15735800963685,-15.42699584734027,5.280869245942365
1950-02-26,2.2634400604984695,-1.6781930568848988,-11.336706759869031,-0.5226880238781981,5.623213928189164
1950-02-27,-6.1057435694378865,-3.077555894598941,-8.987914060531583,17.840861538821574,0.5275269541595538
1950-02-28,1.3570259169941201,-1.839648344777416,-10.683480347961112,59.76463465195333,-2.8558901283936415
1950-03-01,9.273875364590717,-0.6410183958053383,-12.440576234032013,67.1505033605758,-3.662203770090854
1950-03-02,8.825586101675453,-0.6486716219575966,-7.8394894634470775,36.74112407000167,0.10552008669100187
1950-03-03,4.46742869958862,-2.2518270703035848,-1.5248515802298555,8.835624731334267,-3.140089715319545
1950-03-04,3.4149835002744537,-2.0919518755174376,1.7558189817887475,7.734135126531109,-12.949498497983457
1950-03-05,1.8721652256252896,-0.9723983306260848,9.740429268219973,26.54519378270391,-24.04054965682761
1950-03-06,1.871869529438204,1.5895274042764789,16.659060101401,42.842370744948425,-28.44196950205525
1950-03-07,6.620899098092947,4.226317656659524,2.37380037623707,47.213568006113114,-28.003512979154067
1950-03-08,9.054854109320193,0.6512413160805459,0.10283212705485556,54.14944935346033,-17.172316088842877
1950-03-09,5.5682711653477845,-1.7418008264390838,6.418468837792813,17.61626856966949,-17.071926400739866
1950-03-10,1.182328914753038,-4.153084930329993,-3.5303300563933204,32.25947210521234,-6.932739726854149
1950-03-11,1.4080333671228868,-3.5301466445817002,-7.137477729240673,31.97559433832195,-2.96112532444667
1950-03-12,6.042625316258499,-0.5913304553384126,-11.135728763415507,23.258092755457614,-3.5464859866324234
1950-03-13,4.275430913366954,2.7006884988611612,-6.241175378853068,28.721606405753107,-5.970778151649056
1950-03-14,7.75766986378577,0.6711510459834515,-10.277319737936105,3.708404905611153,2.0667548670291414
1950-03-15,0.477074644032092,-2.892486187871397,-8.593871486237301,12.907207385798753,6.856370082689379
1950-03-16,0.17787076837204377,-0.7588349635028985,-9.73148793924,19.612587330161666,5.045553867065156
1950-03-17,-2.5059370103024334,-1.3533048868293773,-17.26832547287335,36.054611260450635,6.985169683285793
1950-03-18,-7.230233428591173,-1.3480425485828558,-22.91342088602656,53.37709930623242,4.440785282969436
1950-03-19,-10.726524026612756,1.4495020071618325,-23.790677726546765,38.03409777120374,-3.777121499830497
1950-03-20,-11.972982008137288,4.899930646040545,-18.752963600280246,21.775062041051925,-9.137505731243333
1950-03-21,-15.702878750885926,5.1359533236149755,-17.18528136866353,26.303062076780172,-4.56850588250257
1950-03-22,-15.185211735812912,2.6018430524659224,-11.564738081439916,19.83229280328386,-6.0585150435346735
1950-03-23,-14.777758851088764,3.153926453509096,-14.413174715332374,9.873415129893266,-8.406426192706514
1950-03-24,-13.754565801235758,0.11783769180423054,-12.677594945019694,3.9932487225066784,-10.652583821660192
1950-03-25,-14.317820278510876,-2.235460817892882,-9.936224913951301,8.239165906735504,-9.536080164218774
1950-03-26,-15.631539048546795,-1.9750517745314944,-15.70817898782705,18.791819316502547,-13.026723387215736
